,RecoDatam_predicted
5275,9.165189
5276,6.597818
5277,8.235933
5278,7.616831
5279,3.9428756
5280,11.950842
5281,11.3792925
5282,7.744958
5283,9.815508
5284,6.9502697
5285,8.953555
5286,8.616787
5287,8.113976
5288,6.3362823
5289,12.032353
5290,7.6608734
5291,7.3441515
5292,5.536174
5293,7.6056294
5294,6.7335644
5295,6.1313305
5296,9.051285
5297,8.48191
5298,6.321776
5299,6.899803
5300,7.7657466
5301,4.125907
5302,6.3606515
5303,5.9535728
5304,6.205862
5305,7.932681
5306,6.631623
5307,10.985432
5308,11.018749
5309,8.112408
5310,9.019189
5311,5.665681
5312,5.595574
5313,8.797445
5314,10.099411
5315,8.717295
5316,6.7840133
5317,7.633221
5318,10.271078
5319,6.7043996
5320,13.222461
5321,6.692059
5322,6.9109273
5323,3.5580184
5324,5.4691467
5325,7.4516826
5326,5.743687
5327,12.426297
5328,9.086651
5329,6.0170555
5330,10.44888
5331,2.9180503
5332,6.5626554
5333,12.482199
5334,11.584177
5335,9.537664
5336,5.504042
5337,8.767096
5338,9.055971
5339,8.95815
5340,12.321566
5341,7.6762824
5342,9.530554
5343,10.902421
5344,6.593315
5345,3.745504
5346,9.933232
5347,6.7023644
5348,6.5595984
5349,5.2077556
5350,8.879942
5351,9.757588
5352,12.453647
5353,6.21322
5354,5.924177
5355,6.889125
5356,9.148146
5357,5.308487
5358,8.943679
5359,9.564804
5360,7.2700725
5361,6.9226594
5362,4.657151
5363,7.6631937
5364,9.585929
5365,9.411289
5366,8.333629
5367,10.707593
5368,4.4803643
5369,5.024832
5370,6.494091
5371,4.723527
5372,7.259098
5373,8.989773
5374,7.0986357
5375,10.451519
5376,7.0393443
5377,5.716976
5378,7.5950913
5379,6.9125957
5380,6.1643996
5381,7.8492527
5382,0.123776436
5383,6.7099824
5384,3.2304792
5385,7.199997
5386,5.734056
5387,5.32165
5388,3.2581716
5389,7.7095203
5390,7.587638
5391,8.5241165
5392,8.717077
5393,5.810247
5394,8.310279
5395,5.8931093
5396,8.632061
5397,6.101371
5398,9.703541
5399,12.85791
5400,6.139509
5401,8.312539
5402,5.4424353
5403,6.4177237
5404,7.1624403
5405,5.0136843
5406,9.186898
5407,7.638951
5408,12.444
5409,9.669921
5410,2.4109364
5411,10.715124
5412,9.99935
5413,8.608055
5414,3.4069
5415,8.251958
5416,16.268562
5417,7.0976334
5418,9.757878
5419,10.206313
5420,5.5274487
5421,4.2545652
5422,2.9434495
5423,4.2792387
5424,12.684691
5425,6.7362866
5426,4.2425175
5427,5.760269
5428,5.1033006
5429,8.373449
5430,3.2769942
5431,7.815833
5432,6.1496196
5433,8.942973
5434,5.355474
5435,5.4756227
5436,6.868452
5437,5.6211157
5438,10.794041
5439,4.2276115
5440,9.83362
5441,4.6941795
5442,8.354457
5443,7.7961674
5444,9.187671
5445,7.9733224
5446,7.0790725
5447,6.3631063
5448,10.693456
5449,11.760216
5450,7.285793
5451,10.057501
5452,7.279026
5453,10.109478
5454,7.5067005
5455,6.9002423
5456,7.4737573
5457,8.148912
5458,4.228917
5459,11.344244
5460,10.781989
5461,14.740598
5462,11.419204
5463,6.1124797
5464,11.183983
5465,9.855201
5466,9.013786
5467,5.4190483
5468,7.2500224
5469,8.156111
5470,4.729885
5471,6.833776
5472,11.137007
5473,9.621779
5474,8.447093
5475,7.7028193
5476,2.7973337
5477,5.5857196
5478,5.0595555
5479,6.012617
5480,11.267331
5481,5.3955803
5482,8.712545
5483,8.356508
5484,2.843278
5485,12.475336
5486,10.212409
5487,7.25634
5488,7.83497
5489,12.528712
5490,10.6833515
5491,5.4117785
5492,9.690717
5493,8.974659
5494,4.5269156
5495,9.028521
5496,5.621233
5497,8.349335
5498,13.582587
5499,6.0848083
5500,6.033138
5501,5.888041
5502,5.798629
5503,10.547596
5504,4.618854
5505,6.620822
5506,9.25173
5507,3.6304653
5508,6.859481
5509,11.50252
5510,12.046434
5511,8.964242
5512,5.005304
5513,5.338897
5514,8.930014
5515,7.417347
5516,6.73012
5517,3.9813602
5518,6.998172
5519,6.138696
5520,10.510506
5521,8.708375
5522,8.718384
5523,5.3399544
5524,13.022305
5525,7.2493334
5526,6.9127874
5527,7.337412
5528,3.521205
5529,6.470777
5530,6.2536325
5531,5.889993
5532,4.571246
5533,5.3140764
5534,11.9050455
5535,4.3836174
5536,4.308131
5537,9.785914
5538,9.465366
5539,9.681742
5540,6.7392015
5541,7.569066
5542,6.5829425
5543,6.81551
5544,4.8023477
5545,9.012117
5546,10.639792
5547,3.4546385
5548,13.271656
5549,4.971859
5550,10.898526
5551,6.8418956
5552,7.1236115
5553,12.122918
5554,7.451096
5555,10.830791
5556,6.7130976
5557,4.1610184
5558,4.3562346
5559,12.138861
5560,7.0835423
5561,9.711296
5562,7.570688
5563,9.057164
5564,3.4194589
5565,6.5394583
5566,7.5266323
5567,5.1374445
5568,4.3926167
5569,7.607619
5570,7.978775
5571,5.0154576
5572,5.3764477
5573,7.5877643
5574,6.746857
5575,7.7073746
5576,4.009773
5577,6.415275
5578,5.4311256
5579,9.9643955
5580,14.631704
5581,10.745228
5582,5.7529664
5583,4.769883
5584,7.3105946
5585,6.160986
5586,7.860277
5587,5.536583
5588,7.182861
5589,9.563117
5590,11.545866
5591,5.566002
5592,7.0604286
5593,5.565631
5594,8.263159
5595,4.648127
5596,8.610776
5597,8.106096
5598,9.97971
5599,6.852209
5600,11.744177
5601,7.279422
5602,8.397496
5603,3.5333261
5604,4.3971577
5605,9.305599
5606,4.9459867
5607,7.224453
5608,8.983552
5609,8.550942
5610,3.346849
5611,4.429392
5612,8.421865
5613,2.1543803
5614,8.432646
5615,7.2305264
5616,9.4751215
5617,7.269074
5618,6.8395815
5619,5.311265
5620,8.62247
5621,7.6345844
5622,6.238207
5623,6.156842
5624,8.026316
5625,11.070618
5626,8.038541
5627,3.1545248
5628,9.470376
5629,8.328001
5630,6.5419807
5631,9.585958
5632,9.698259
5633,11.558051
5634,3.9530616
5635,9.949643
5636,4.9194956
5637,6.9113274
5638,8.381049
5639,6.731762
5640,8.226775
5641,4.4604506
5642,8.893749
5643,3.656743
5644,6.2293234
5645,4.0717583
5646,5.5144444
5647,5.0336657
5648,12.355387
5649,4.2322474
5650,7.66543
5651,6.676864
5652,5.548485
5653,9.802048
5654,7.5740423
5655,7.954125
5656,11.067413
5657,10.625412
5658,6.8444376
5659,6.2066555
5660,6.7634177
5661,8.156361
5662,9.816327
5663,6.38577
5664,5.0004673
5665,8.182392
5666,8.341685
5667,4.3510313
5668,8.065651
5669,4.173754
5670,5.862259
5671,6.89107
5672,4.1641626
5673,4.135742
5674,9.254009
5675,7.5893555
5676,8.829639
5677,5.9404097
5678,11.009422
5679,6.6456795
5680,4.267623
5681,4.9683685
5682,6.674714
5683,9.533789
5684,5.9448504
5685,10.388853
5686,6.67698
5687,5.293028
5688,3.5773633
5689,6.101015
5690,5.6706276
5691,5.4100084
5692,7.001689
5693,6.7162924
5694,7.433727
5695,5.7541404
5696,8.945999
5697,8.185243
5698,7.727739
5699,6.6490903
5700,8.419991
5701,7.210291
5702,5.268631
5703,8.958185
5704,9.64333
5705,4.0956216
5706,12.255947
5707,3.5694318
5708,9.112382
5709,3.365683
5710,9.106674
5711,6.668776
5712,5.738698
5713,8.362232
5714,5.711173
5715,4.95178
5716,4.996331
5717,7.803131
5718,7.8060656
5719,10.9833145
5720,5.2530985
5721,6.6232433
5722,3.2623067
5723,12.675686
5724,8.071712
5725,5.3263054
5726,5.492948
5727,5.585474
5728,13.790092
5729,6.1152906
5730,5.8879757
5731,5.8203106
5732,10.940093
5733,9.035133
5734,14.125761
5735,4.1940947
5736,9.186837
5737,8.083107
5738,2.77209
5739,8.729208
5740,5.5201006
5741,8.302968
5742,7.1738534
5743,7.2340193
5744,10.570749
5745,7.255414
5746,7.7084174
5747,9.808567
5748,4.976426
5749,6.7806168
5750,5.208969
5751,8.034846
5752,9.0750475
5753,5.153883
5754,5.2341995
5755,8.550555
5756,5.457035
5757,9.227955
5758,6.427443
5759,16.973015
5760,5.007827
5761,11.652065
5762,9.55163
5763,17.070726
5764,8.471595
5765,5.343795
5766,7.861077
5767,3.1862493
5768,5.7983637
5769,4.796547
5770,7.267303
5771,5.2414923
5772,5.4640846
5773,7.900757
5774,6.089567
5775,6.964716
5776,7.2175636
5777,6.3654547
5778,8.806183
5779,9.137535
5780,8.687772
5781,2.9286757
5782,11.325264
5783,5.288921
5784,14.224071
5785,5.0908375
5786,4.3838544
5787,9.765702
5788,5.9639387
5789,4.813846
5790,7.910713
5791,10.206222
5792,9.648757
5793,8.336521
5794,6.400771
5795,8.684101
5796,6.6306605
5797,6.6243415
5798,6.686179
5799,7.9377637
5800,6.173503
5801,4.6045213
5802,6.0760365
5803,8.329106
5804,12.716831
5805,7.1983743
5806,7.599852
5807,7.288985
5808,8.076398
5809,9.344129
5810,10.526645
5811,6.846768
5812,10.272987
5813,8.791328
5814,11.008688
5815,10.789415
5816,9.226531
5817,8.96126
5818,7.4397554
5819,5.7927647
5820,8.303283
5821,4.5966444
5822,7.9092183
5823,7.885955
5824,7.126122
5825,6.7702374
5826,9.032586
5827,5.421755
5828,4.6888266
5829,7.7528872
5830,8.335603
5831,7.1212444
5832,11.3888645
5833,5.0831194
5834,6.98791
5835,6.4455795
5836,5.134095
5837,5.9404716
5838,5.3231378
5839,11.500167
5840,8.300979
5841,10.481461
5842,7.2106175
5843,11.069738
5844,3.618558
5845,4.7102537
5846,12.060402
5847,5.5581923
5848,4.8597345
5849,13.714182
5850,11.018822
5851,5.9643154
5852,12.973032
5853,5.683966
5854,9.218013
5855,7.493186
5856,6.5764585
5857,5.591424
5858,7.5953
5859,5.8997936
5860,10.047642
5861,7.173999
5862,8.041222
5863,7.5570636
5864,7.2161975
5865,12.697693
5866,7.318818
5867,11.723062
5868,12.046789
5869,4.9161263
5870,7.8562965
5871,5.991969
5872,1.8514357
5873,10.428505
5874,4.789936
5875,5.767679
5876,9.04781
5877,7.085076
5878,7.880115
5879,7.2755785
5880,7.8601995
5881,5.7834225
5882,5.0527406
5883,7.9278564
5884,7.5360274
5885,6.5585933
5886,16.89584
5887,5.606179
5888,11.234924
5889,6.3914943
5890,8.791515
5891,7.2047586
5892,4.2976265
5893,4.9345455
5894,9.454921
5895,5.4015465
5896,10.441078
5897,5.431967
5898,3.8451657
5899,7.814431
5900,7.8402057
5901,6.4036875
5902,7.689367
5903,7.186451
5904,6.182962
5905,8.688978
5906,8.475397
5907,6.475874
5908,8.284057
5909,7.744011
5910,5.459919
5911,8.360943
5912,5.5103903
5913,6.413685
5914,6.425388
5915,4.8207016
5916,4.3263426
5917,5.9304094
5918,9.019564
5919,4.9481764
5920,7.7752
5921,11.208805
5922,6.8742685
5923,7.8315206
5924,4.0807495
5925,8.376456
5926,11.2328205
5927,6.659109
5928,9.634264
5929,11.880556
5930,10.929581
5931,5.7078137
5932,6.3895645
5933,11.996609
5934,7.5227537
5935,5.6999636
5936,5.4134254
5937,6.675875
5938,7.7272906
5939,9.782492
5940,6.151985
5941,3.879819
5942,5.924097
5943,7.870427
5944,6.7753296
5945,5.1028576
5946,10.51764
5947,10.279038
5948,14.433968
5949,9.95661
5950,7.279348
5951,3.4238977
5952,6.7918267
5953,6.491584
5954,6.142144
5955,7.3642106
5956,5.9222083
5957,7.751217
5958,5.970654
5959,8.4001
5960,6.7656555
5961,7.654739
5962,9.726576
5963,7.555286
5964,5.9288664
5965,5.533925
5966,10.287781
5967,13.457735
5968,4.6615334
5969,6.9526186
5970,13.889748
5971,3.935371
5972,5.0884447
5973,7.1704326
5974,6.575206
5975,3.5002384
5976,8.702517
5977,5.247463
5978,9.342467
5979,3.8698761
5980,8.006848
5981,6.450085
5982,7.45057
5983,8.813132
5984,6.912165
5985,2.8358455
5986,10.709127
5987,3.9221199
5988,7.756484
5989,6.7860575
5990,6.719372
5991,9.54104
5992,5.972357
5993,8.090316
5994,8.723254
5995,10.544106
5996,5.5840364
5997,3.9869108
5998,8.644118
5999,5.3872175
6000,7.6853065
6001,6.990257
6002,6.581219
6003,6.444745
6004,13.569671
6005,6.3651414
6006,5.538053
6007,5.055874
6008,8.146456
6009,5.6918764
6010,5.8796625
6011,9.140735
6012,8.317803
6013,4.749065
6014,7.63736
6015,5.9160166
6016,7.0611043
6017,7.592187
6018,4.2931647
6019,7.6583343
6020,6.824873
6021,6.7560244
6022,6.5470424
6023,7.082478
6024,4.85719
6025,7.2974854
6026,7.8495007
6027,5.1351433
6028,7.4118605
6029,6.7589445
6030,5.563118
6031,3.4454908
6032,8.43815
6033,9.610658
6034,6.0976224
6035,8.188944
6036,7.0339017
6037,7.9966865
6038,5.888363
6039,9.872196
6040,6.433496
6041,4.978468
6042,5.531642
6043,5.710626
6044,8.090463
6045,9.862877
6046,10.469926
6047,5.326684
6048,8.669354
6049,6.7715187
6050,6.9950724
6051,6.7766275
6052,3.4201446
6053,5.397933
6054,11.222849
6055,6.941367
6056,7.30223
6057,5.4986653
6058,4.9351916
6059,6.28557
6060,8.077157
6061,5.17557
6062,8.627051
6063,7.144541
6064,24.45079
6065,10.058741
6066,6.0045357
6067,7.8774295
6068,5.5496683
6069,4.6705503
6070,6.750351
6071,7.3006873
6072,8.539358
6073,10.3273325
6074,8.620441
6075,8.793388
6076,5.097575
6077,4.3270054
6078,16.235352
6079,5.5616503
6080,6.888937
6081,4.076181
6082,3.8639388
6083,5.78594
6084,14.923654
6085,4.711111
6086,10.669038
6087,9.270644
6088,6.9425488
6089,4.34013
6090,11.307691
6091,8.946744
6092,4.612852
6093,4.1128955
6094,5.510685
6095,12.254743
6096,6.558589
6097,7.797132
6098,12.965494
6099,5.5683074
6100,8.18023
6101,5.6741543
6102,5.5896034
6103,6.4225574
6104,4.8309774
6105,8.929761
6106,8.384394
6107,7.2321744
6108,6.8650246
6109,8.673452
6110,11.7942705
6111,6.1394367
6112,6.9204874
6113,5.1398363
6114,4.410641
6115,11.194981
6116,4.541589
6117,7.690443
6118,5.340131
6119,6.207031
6120,6.636659
6121,6.157371
6122,13.478323
6123,10.687513
6124,11.75141
6125,7.153474
6126,4.5430036
6127,8.0090275
6128,7.6157484
6129,6.784115
6130,7.312571
6131,8.442352
6132,10.765813
6133,8.544079
6134,16.740688
6135,4.504919
6136,5.121114
6137,1.7865057
6138,5.4497128
6139,5.2410536
6140,6.7607684
6141,9.20598
6142,9.153148
6143,7.4032984
6144,9.318456
6145,8.3510685
6146,4.0516157
6147,9.459065
6148,8.657859
6149,9.57956
6150,3.8356364
6151,5.6943693
6152,11.809147
6153,9.143733
6154,7.8750563
6155,8.401075
6156,7.0343094
6157,5.3610935
6158,6.356306
6159,6.862243
6160,8.867708
6161,6.6718082
6162,10.196316
6163,8.65241
6164,7.954278
6165,7.274875
6166,7.28274
6167,7.279826
6168,6.359789
6169,4.837477
6170,3.9847236
6171,9.094784
6172,6.75396
6173,8.292424
6174,7.2097406
6175,9.270362
6176,6.803796
6177,5.47625
6178,2.7221413
6179,6.291213
6180,11.88657
6181,9.761492
6182,12.10568
6183,8.030683
6184,6.102727
6185,6.8391185
6186,8.854831
6187,12.332924
6188,5.208494
6189,8.840004
6190,7.760064
6191,13.441053
6192,8.771596
6193,7.839282
6194,14.201664
6195,6.847272
6196,4.93904
6197,6.8271284
6198,7.1842523
6199,5.4555664
6200,5.5813885
6201,7.9269443
6202,6.2693768
6203,8.729358
6204,8.235174
6205,9.963598
6206,7.294274
6207,11.967667
6208,9.021839
6209,7.9290466
6210,9.065298
6211,7.845046
6212,6.757658
6213,4.9103723
6214,6.7577696
6215,6.445038
6216,6.9105463
6217,4.6529913
6218,3.7885275
6219,7.109516
6220,9.077955
6221,6.4907136
6222,10.091352
6223,4.701145
6224,6.631762
6225,11.215279
6226,4.5168705
6227,9.300114
6228,7.870788
6229,7.380663
6230,9.568563
6231,2.7676783
6232,7.122341
6233,8.618147
6234,5.5645986
6235,9.314361
6236,9.99834
6237,9.169641
6238,3.7684197
6239,4.803241
6240,8.150202
6241,6.129979
6242,6.2742715
6243,3.8058882
6244,7.297158
6245,8.402091
6246,11.139871
6247,4.2483206
6248,7.411607
6249,5.0932364
6250,8.967956
6251,6.357614
6252,10.8714285
6253,7.7997465
6254,6.743382
6255,7.413042
6256,7.28394
6257,8.644723
6258,4.9472346
6259,4.9995003
6260,3.610353
6261,17.313307
6262,4.6041846
6263,12.585056
6264,7.455211
6265,9.017656
6266,13.641832
6267,7.110574
6268,8.48007
6269,7.6578946
6270,5.366153
6271,9.889082
6272,6.2916317
6273,4.8442955
6274,8.262962
6275,7.146445
6276,9.449854
6277,10.045947
6278,5.0250244
6279,6.756013
6280,8.214834
6281,5.01192
6282,6.7728095
6283,7.1539264
6284,5.9120674
6285,9.078317
6286,5.6844077
6287,6.9154515
6288,5.8830285
6289,5.75336
6290,9.24247
6291,12.274356
6292,6.1451707
6293,9.125979
6294,9.316561
6295,11.76188
6296,4.9856887
6297,9.68801
6298,11.310225
6299,9.022199
6300,3.4586034
6301,8.2091875
6302,6.5607996
6303,7.7017584
6304,10.183617
6305,4.785625
6306,8.368826
6307,6.521392
6308,8.931938
6309,8.255694
6310,5.32349
6311,6.9032555
6312,8.2159395
6313,8.351223
6314,9.525113
6315,15.9926815
6316,11.3517275
6317,4.6707077
6318,7.087258
6319,12.1074295
6320,5.2751627
6321,8.280758
6322,7.8177423
6323,3.7134047
6324,6.558097
6325,8.663844
6326,6.685436
6327,7.7258253
6328,5.979643
6329,8.609441
6330,6.923249
6331,10.22142
6332,6.9914513
6333,5.872258
6334,8.6426
6335,5.3135095
6336,6.646793
6337,8.024069
6338,7.726542
6339,8.299283
6340,6.8842998
6341,8.166835
6342,10.857708
6343,8.685629
6344,6.421056
6345,8.062322
6346,6.5300508
6347,9.597477
6348,9.735735
6349,6.7772536
6350,12.133582
6351,8.890026
6352,8.1011305
6353,11.355255
6354,7.7776666
6355,8.940117
6356,5.202429
6357,8.734666
6358,7.7224154
6359,7.534422
6360,6.711091
6361,8.664383
6362,7.5928736
6363,14.080876
6364,9.546707
6365,10.881366
6366,9.681975
6367,4.3172827
6368,7.803797
6369,5.1079187
6370,8.741884
6371,6.480396
6372,4.888174
6373,3.4877043
6374,6.7792854
6375,7.7440543
6376,5.0186405
6377,7.6912713
6378,4.670681
6379,7.5898776
6380,7.1438174
6381,9.01204
6382,8.466592
6383,8.172858
6384,6.401888
6385,6.2877584
6386,7.770292
6387,6.2057405
6388,7.5467687
6389,9.01573
6390,10.863823
6391,7.9595814
6392,7.585648
6393,7.2054033
6394,6.906401
6395,6.2243996
6396,8.496079
6397,5.1314926
6398,6.7516556
6399,12.065828
6400,9.549137
6401,5.2587204
6402,7.9720397
6403,10.113798
6404,9.233516
6405,6.641549
6406,9.172026
6407,5.707929
6408,5.453129
6409,8.703988
6410,2.8730588
6411,10.44642
6412,4.7149754
6413,3.879025
6414,5.5574865
6415,8.040839
6416,16.050554
6417,8.725285
6418,4.234405
6419,4.8077602
6420,8.186036
6421,10.887587
6422,7.070922
6423,4.783723
6424,8.921289
6425,9.862583
6426,7.8845997
6427,7.3531485
6428,7.186492
6429,8.044975
6430,4.201845
6431,4.407587
6432,5.443
6433,10.471703
6434,8.165032
6435,7.9181323
6436,14.970297
6437,10.106868
6438,5.360965
6439,13.42268
6440,4.4896126
6441,9.253264
6442,9.051884
6443,8.431446
6444,6.018614
6445,7.6045876
6446,7.017855
6447,9.033815
6448,5.84297
6449,5.931743
6450,10.054441
6451,9.09092
6452,7.758405
6453,3.417375
6454,4.646225
6455,8.537247
6456,7.8922973
6457,9.851299
6458,5.7068677
6459,8.1936865
6460,11.959372
6461,7.033361
6462,4.609749
6463,6.6441035
6464,8.292234
6465,8.952434
6466,5.4427967
6467,7.8010945
6468,6.8858533
6469,8.449259
6470,6.6017084
6471,7.2094846
6472,7.2349277
6473,6.9132886
6474,10.262208
6475,5.9223623
6476,4.7781067
6477,8.184533
6478,6.0170474
6479,5.2219534
6480,9.104722
6481,5.259363
6482,7.4826865
6483,5.8352895
6484,7.1146903
6485,6.4946146
6486,2.8344202
6487,4.953867
6488,5.097666
6489,7.4651937
6490,7.6596003
6491,8.391362
6492,7.271641
6493,9.7415
6494,7.8439126
6495,5.7283583
6496,3.6450632
6497,11.093305
6498,10.809794
6499,5.929004
6500,7.0934305
6501,7.3864117
6502,7.003802
6503,3.2809067
6504,7.8042336
6505,9.134969
6506,6.7782435
6507,12.073214
6508,8.66312
6509,6.804167
6510,5.9255476
6511,6.478675
6512,4.887615
6513,5.544339
6514,5.098895
6515,7.914225
6516,6.695479
6517,5.0471344
6518,11.025998
6519,5.49467
6520,6.5379944
6521,8.333515
6522,7.83956
6523,5.3189907
6524,6.2563915
6525,5.066196
6526,10.241167
6527,3.7407818
6528,8.448582
6529,2.8906503
6530,7.627348
6531,10.03336
6532,7.394321
6533,4.5376983
6534,6.116865
6535,12.801843
6536,5.7477164
6537,7.0876045
6538,6.6778054
6539,7.1376753
6540,5.097948
6541,9.035128
6542,7.046891
6543,5.080123
6544,5.292472
6545,9.888554
6546,6.8117127
6547,7.1040163
6548,7.343928
6549,7.229514
6550,9.698844
6551,7.7977433
6552,4.608918
6553,7.7109256
6554,12.352508
6555,7.9182677
6556,6.347698
6557,7.6067357
6558,9.809408
6559,3.9087753
6560,17.8865
6561,9.736749
6562,8.648031
6563,5.3422155
6564,6.903855
6565,3.8810546
6566,6.3701715
6567,3.4889698
6568,6.459244
6569,11.143818
6570,7.2706056
6571,5.7129383
6572,4.1412477
6573,9.280817
6574,9.605337
6575,4.6348133
6576,6.5638576
6577,6.7747335
6578,8.139003
6579,8.339253
6580,9.385318
6581,11.44886
6582,6.8581314
6583,10.87083
6584,12.507639
6585,11.614462
6586,9.524242
6587,6.109141
6588,5.2222357
6589,3.8821664
6590,6.5992084
6591,5.6975203
6592,7.338836
6593,4.825
6594,11.499173
6595,15.903648
6596,7.732838
6597,9.17906
6598,10.728158
6599,4.1618395
6600,6.7714725
6601,3.7173493
6602,7.144584
6603,7.848942
6604,9.903636
6605,8.38515
6606,6.7719445
6607,11.688079
6608,3.2909336
6609,6.2191005
6610,5.290905
6611,7.2454376
6612,5.1677504
6613,5.5271764
6614,8.873712
6615,6.7085395
6616,6.903483
6617,8.340187
6618,6.548336
6619,8.044441
6620,9.864378
6621,8.2409115
6622,9.686232
6623,4.7271094
6624,7.704456
6625,5.355061
6626,4.971721
6627,6.34488
6628,9.002963
6629,3.9736652
6630,6.393081
6631,6.7528653
6632,6.1593466
6633,8.328931
6634,7.808481
6635,4.50962
6636,4.253654
6637,7.184837
6638,8.9627495
6639,6.115836
6640,6.796745
6641,7.067129
6642,7.644426
6643,5.7251277
6644,4.510395
6645,10.388229
6646,5.033755
6647,5.8984385
6648,4.3051777
6649,7.5970216
6650,9.546037
6651,9.260432
6652,10.15995
6653,10.310796
6654,8.849245
6655,8.467015
6656,5.4579945
6657,5.8800616
6658,4.748054
6659,7.3947887
6660,6.943243
6661,6.220557
6662,10.262967
6663,5.350706
6664,7.299081
6665,8.868706
6666,9.435853
6667,9.021844
6668,11.805716
6669,5.807405
6670,6.7911615
6671,8.360272
6672,7.2707357
6673,4.9734783
6674,5.5718875
6675,8.825839
6676,5.743336
6677,8.1489725
6678,8.786144
6679,5.5682535
6680,7.6334267
6681,4.9945054
6682,6.8476815
6683,4.91879
6684,9.146927
6685,8.26427
6686,6.9889097
6687,5.14918
6688,5.1142855
6689,4.64958
6690,8.315982
6691,8.180979
6692,9.729389
6693,7.818964
6694,7.999114
6695,7.6031203
6696,9.551304
6697,8.738382
6698,3.9204707
6699,6.2461033
6700,9.4480915
6701,8.5285635
6702,5.3558626
6703,8.384415
6704,7.85749
6705,5.516671
6706,7.456329
6707,3.4158902
6708,9.911764
6709,4.083947
6710,7.865486
6711,8.508808
6712,6.443278
6713,5.7300596
6714,4.2976775
6715,3.4545436
6716,6.0001726
6717,9.942303
6718,9.553942
6719,5.5020065
6720,9.226633
6721,9.951882
6722,9.066719
6723,4.105476
6724,9.649531
6725,8.90668
6726,5.0487137
6727,4.084606
6728,6.5789466
6729,9.727584
6730,5.895399
6731,8.360743
6732,7.973625
6733,7.7646165
6734,9.60891
6735,5.7420034
6736,10.784487
6737,5.343096
6738,6.8165016
6739,6.651658
6740,9.090664
6741,9.516106
6742,13.088913
6743,14.800454
6744,7.7177014
6745,2.5139413
6746,10.7945795
6747,7.8791895
6748,3.7444096
6749,6.9620543
6750,7.967722
6751,5.9083266
6752,8.7176895
6753,8.089485
6754,7.7708616
6755,7.080963
6756,7.422599
6757,4.509401
6758,7.815429
6759,6.6474495
6760,5.602213
6761,8.647471
6762,5.9148607
6763,6.736519
6764,8.961249
6765,7.0696583
6766,8.341836
6767,10.543643
6768,6.08823
6769,4.349547
6770,9.218675
6771,6.2945356
6772,7.6180754
6773,5.411234
6774,8.924058
6775,6.156206
6776,7.4377675
6777,5.1450486
6778,6.665279
6779,6.681516
6780,5.0101748
6781,7.8634677
6782,10.724943
6783,8.786507
6784,10.969553
6785,6.836173
6786,2.6199708
6787,6.1531305
6788,8.187111
6789,4.671631
6790,5.6536074
6791,18.57227
6792,8.807058
6793,6.9812565
6794,4.976555
6795,7.992847
6796,5.1422787
6797,5.9047174
6798,12.450399
6799,8.983875
6800,5.2035074
6801,4.888098
6802,5.8989267
6803,12.157792
6804,7.134576
6805,4.658796
6806,7.9505997
6807,7.4958177
6808,7.4465213
6809,11.716609
6810,8.671821
6811,5.1273174
6812,7.3835917
6813,4.6007557
6814,3.348115
6815,10.209055
6816,4.100109
6817,8.227044
6818,6.6585336
6819,7.348875
6820,4.2548428
6821,7.86864
6822,11.689012
6823,4.2891865
6824,5.7366624
6825,8.961571
6826,6.811288
6827,6.6922884
6828,7.3977084
6829,7.5792785
6830,5.5395193
6831,6.9614964
6832,8.754076
6833,7.398681
6834,5.5315385
6835,10.659835
6836,3.7912474
6837,9.122318
6838,6.3565426
6839,8.423491
6840,10.300564
6841,10.939356
6842,6.4143496
6843,8.346254
6844,7.905745
6845,4.2628546
6846,7.798383
6847,6.571757
6848,5.2545185
6849,8.611143
6850,7.9335866
6851,8.955364
6852,10.90016
6853,4.2610183
6854,9.591179
6855,4.030326
6856,7.5792174
6857,8.286282
6858,6.161819
6859,11.342659
6860,7.5847926
6861,5.0719814
6862,8.33909
6863,9.074306
6864,7.1716413
6865,9.629368
6866,6.8654494
6867,5.2331357
6868,6.864236
6869,4.4631376
6870,6.5203676
6871,9.526068
6872,7.8009324
6873,5.6526804
6874,6.302308
6875,5.971533
6876,6.6157565
6877,6.89401
6878,12.021725
6879,6.7841516
6880,9.215237
6881,9.945832
6882,6.9847965
6883,12.623196
6884,4.757886
6885,7.181605
6886,5.8265944
6887,8.174766
6888,9.653095
6889,7.2823563
6890,7.9125447
6891,7.9225116
6892,5.601627
6893,4.11784
6894,4.6741896
6895,7.6462207
6896,8.393403
6897,10.215066
6898,6.3483953
6899,5.6900268
6900,7.9281197
6901,4.6098213
6902,6.5770025
6903,3.5158758
6904,9.655991
6905,9.5429535
6906,10.269271
6907,11.066688
6908,5.071186
6909,7.600982
6910,8.855215
6911,7.9529376
6912,7.3996954
6913,7.0944414
6914,7.3122153
6915,6.753262
6916,12.264153
6917,8.514442
6918,9.703627
6919,7.5251174
6920,7.8016276
6921,5.38423
6922,4.9631615
6923,5.882251
6924,8.801253
6925,7.3804736
6926,11.165604
6927,8.9157715
6928,9.100338
6929,4.1387177
6930,4.9880285
6931,7.3438206
6932,10.656134
6933,9.339146
6934,6.57728
6935,5.8823056
6936,6.7090073
6937,9.255085
6938,6.558623
6939,5.225146
6940,6.75694
6941,6.824813
6942,10.296061
6943,4.7099276
6944,6.8470106
6945,8.282581
