,RecoDataphi_predicted
5185,43979.21
5186,-127072.07
5187,-0.044439
5188,-66141.35
5189,-13.394676
5190,-33817.69
5191,-121501.43
5192,87928.266
5193,10747.424
5194,58111.344
5195,-138206.72
5196,-94316.305
5197,-42972.605
5198,-37716.03
5199,34586.82
5200,-78073.125
5201,-25989.094
5202,-13.505709
5203,-48.388756
5204,-57609.75
5205,-6159.9673
5206,-76118.14
5207,89102.586
5208,37528.914
5209,-34.416298
5210,-21825.422
5211,-98707.64
5212,-119568.01
5213,50242.867
5214,44897.805
5215,-42928.562
5216,-7779.0425
5217,-109939.695
5218,60415.61
5219,91892.92
5220,-58.7499
5221,9442.2
5222,66753.016
5223,-57587.617
5224,-24.978607
5225,48069.71
5226,-16.744349
5227,-51702.832
5228,-74778.234
5229,-98840.35
5230,3570.7056
5231,-202.628
5232,-91573.17
5233,-63232.223
5234,-100000.47
5235,115048.56
5236,-104090.97
5237,24426.922
5238,-64355.562
5239,-70050.64
5240,-40522.164
5241,-91492.27
5242,-32.16472
5243,-0.7760506
5244,-47764.168
5245,-44580.547
5246,-41.74537
5247,-90677.086
5248,84084.5
5249,-11535.252
5250,-44411.83
5251,56657.883
5252,-31872.72
5253,-26.606733
5254,-86812.53
5255,-28.267595
5256,-67114.3
5257,-99636.75
5258,-38.167034
5259,-130301.92
5260,-72888.36
5261,-626.32996
5262,-34595.402
5263,127952.81
5264,9.235702
5265,8.592661
5266,-78599.94
5267,10.2255535
5268,7480.2256
5269,96938.74
5270,42455.953
5271,30343.965
5272,86205.66
5273,24368.932
5274,-69249.59
5275,-128464.64
5276,-20.51403
5277,-40.103073
5278,-58039.82
5279,-56302.074
5280,26237.922
5281,-122098.516
5282,24.654907
5283,-65176.113
5284,61804.184
5285,-50817.37
5286,9.969749
5287,-66154.21
5288,-1.3737539
5289,-45.988056
5290,-60474.062
5291,66108.42
5292,24948.543
5293,-47739.332
5294,111774.13
5295,-46.3118
5296,-2461.1836
5297,-65.29128
5298,-31383.38
5299,35748.766
5300,-26.57371
5301,-17.838215
5302,-28327.973
5303,12604.823
5304,-133558.28
5305,-40493.95
5306,49018.305
5307,-46988.316
5308,-23.064009
5309,-74851.06
5310,-9233.783
5311,-14250.772
5312,-52.17121
5313,-65434.45
5314,-51032.637
5315,13457.025
5316,-14.152692
5317,-21106.32
5318,-97700.52
5319,-69444.23
5320,13175.516
5321,-50905.984
5322,-14442.852
5323,66782.24
5324,55737.676
5325,-55324.293
5326,-38071.2
5327,-9.846695
5328,-119937.555
5329,-43.67705
5330,-113050.74
5331,130793.55
5332,-14.265074
5333,-558.1485
5334,30.058075
5335,59514.84
5336,2790.857
5337,-128723.695
5338,-92197.9
5339,68083.39
5340,78345.2
5341,31712.488
5342,-46465.832
5343,119816.88
5344,-40.29743
5345,42825.523
5346,11.100863
5347,-93255.17
5348,-3270.4153
5349,-16968.412
5350,13000.64
5351,-55623.63
5352,-250.63536
5353,-58945.64
5354,153075.11
5355,86844.96
5356,131677.73
5357,-54357.008
5358,129335.586
5359,22868.643
5360,-34166.38
5361,55571.633
5362,-57072.227
5363,-17.329317
5364,100914.17
5365,-60968.55
5366,-46.029995
5367,80744.96
5368,-57046.195
5369,47024.043
5370,128456.38
5371,-5296.63
5372,-97550.85
5373,-65163.926
5374,-76681.62
5375,-16.576921
5376,-86282.56
5377,-48.811207
5378,-114890.22
5379,-42.258026
5380,-113243.414
5381,66120.37
5382,26.890766
5383,71434.836
5384,114689.28
5385,-61967.668
5386,-61018.332
5387,106261.79
5388,52048.285
5389,-6.5296545
5390,-74847.0
5391,51658.36
5392,-24324.684
5393,-100134.15
5394,-85955.5
5395,-87404.984
5396,24.466972
5397,-14284.303
5398,60283.723
5399,-51.716274
5400,72296.58
5401,-63907.07
5402,13914.214
5403,-43.35392
5404,-81811.6
5405,-60480.26
5406,-48910.945
5407,7746.432
5408,64112.695
5409,-32818.887
5410,-38273.3
5411,114573.58
5412,11257.047
5413,88240.234
5414,-83808.93
5415,-136637.62
5416,44723.047
5417,-108818.164
5418,101455.25
5419,68889.26
5420,-0.83107525
5421,70002.5
5422,-30.700275
5423,-44734.977
5424,-2309.8818
5425,-24362.328
5426,2318.431
5427,83204.484
5428,-21.282125
5429,5671.2915
5430,108158.48
5431,-46562.09
5432,46599.277
5433,-30248.262
5434,114767.51
5435,85410.02
5436,-41540.027
5437,3535.9507
5438,-34.69061
5439,-67872.85
5440,5175.1636
5441,-29.329723
5442,-52473.883
5443,121203.336
5444,24844.322
5445,54287.906
5446,-107.0546
5447,83969.44
5448,36623.562
5449,-73212.46
5450,-67763.43
5451,84462.93
5452,17.808853
5453,-24.913452
5454,125254.86
5455,85822.055
5456,109031.99
5457,-105636.38
5458,-52200.203
5459,-62195.273
5460,95248.305
5461,-51892.516
5462,60234.105
5463,134504.75
5464,49157.18
5465,106094.99
5466,-34253.64
5467,-9168.335
5468,110731.4
5469,-16.611692
5470,100018.305
5471,-122673.7
5472,2468.1287
5473,3430.9243
5474,-115620.58
5475,45554.84
5476,-83375.58
5477,26175.914
5478,-113475.33
5479,-43.348747
5480,3048.434
5481,103935.266
5482,-51.414158
5483,-70853.414
5484,-75623.16
5485,94810.36
5486,10737.278
5487,36238.773
5488,-57099.766
5489,-103493.484
5490,-50736.53
5491,144943.39
5492,-27736.053
5493,19738.139
5494,50145.64
5495,42985.047
5496,6360.8657
5497,66561.46
5498,-28.723944
5499,-95809.68
5500,22.691578
5501,22584.7
5502,10.0863
5503,-83400.5
5504,108246.336
5505,-21.319622
5506,-31075.03
5507,-18.468542
5508,23548.922
5509,-63944.684
5510,-112544.87
5511,28758.465
5512,-22478.074
5513,-46039.145
5514,-40.62048
5515,-53984.39
5516,-90929.055
5517,-15847.874
5518,53261.07
5519,39296.43
5520,128398.164
5521,22828.502
5522,-66238.44
5523,13061.356
5524,-113184.875
5525,-72084.04
5526,-27615.29
5527,8.161428
5528,-39824.05
5529,130451.305
5530,-128942.37
5531,-52027.64
5532,-41.229527
5533,-123039.55
5534,-77271.516
5535,432.38052
5536,40884.44
5537,-62349.008
5538,-35202.97
5539,-37.6584
5540,-57031.824
5541,-37177.78
5542,-68260.28
5543,37427.06
5544,-101852.73
5545,8.617263
5546,-64975.656
5547,-44878.223
5548,-130874.96
5549,-40.73529
5550,-108437.04
5551,88130.11
5552,-72.0734
5553,42479.906
5554,43247.523
5555,-72806.86
5556,-77.24303
5557,80291.26
5558,-111070.234
5559,-77209.64
5560,-4418.928
5561,-76395.51
5562,66618.84
5563,-39.261375
5564,21878.527
5565,-5805.739
5566,-53381.887
5567,80268.8
5568,-74.402916
5569,79333.07
5570,-99235.57
5571,18798.688
5572,58416.715
5573,-105844.164
5574,-35495.3
5575,37471.703
5576,-54241.56
5577,35389.355
5578,72573.27
5579,53186.316
5580,-67502.836
5581,-78997.2
5582,119877.48
5583,-62984.53
5584,-98532.555
5585,33300.55
5586,25380.85
5587,10824.659
5588,112471.85
5589,9.966832
5590,-14572.7295
5591,-125706.98
5592,13858.05
5593,-129550.87
5594,-8923.994
5595,122247.98
5596,-11.011603
5597,51926.305
5598,-121372.695
5599,35130.48
5600,-52528.996
5601,69644.59
5602,-20171.555
5603,13068.54
5604,94908.945
5605,-16614.162
5606,-51208.715
5607,-131066.48
5608,71487.97
5609,-40.704758
5610,66275.484
5611,-127344.01
5612,-94623.33
5613,-59145.504
5614,81719.46
5615,87358.336
5616,104956.09
5617,94804.91
5618,19679.62
5619,-41215.44
5620,-101031.555
5621,123807.73
5622,-81947.586
5623,-37670.215
5624,-44944.914
5625,16482.688
5626,-19318.855
5627,-70685.51
5628,-74653.64
5629,31120.236
5630,-128460.414
5631,-128225.23
5632,-71252.414
5633,-17440.291
5634,-133667.95
5635,-40.870903
5636,41077.22
5637,125656.31
5638,90849.23
5639,120645.766
5640,16.694408
5641,-99159.266
5642,-28.35145
5643,109494.06
5644,-61111.477
5645,37.201466
5646,104912.22
5647,-57131.113
5648,86793.71
5649,42310.9
5650,51448.52
5651,-49664.613
5652,52284.28
5653,86414.64
5654,-56804.133
5655,-29607.336
5656,-7914.8853
5657,36739.785
5658,-6552.2637
5659,60703.2
5660,-61641.77
5661,-17.731764
5662,66.318375
5663,-58971.426
5664,52611.664
5665,-100766.695
5666,45682.086
5667,-55.44207
5668,-50837.8
5669,6306.2217
5670,96806.93
5671,-105398.83
5672,-18705.531
5673,-32.499737
5674,-34065.234
5675,-89.88137
5676,-57318.56
5677,-2448.2
5678,-61171.094
5679,59861.43
5680,-53918.97
5681,98158.91
5682,-105141.58
5683,-35275.324
5684,-33664.027
5685,-24.355951
5686,-50120.15
5687,-44639.434
5688,-133372.89
5689,-102755.16
5690,-127852.805
5691,12389.992
5692,-79352.484
5693,52596.117
5694,-15.061142
5695,-83108.59
5696,8.75241
5697,-28437.002
5698,-93766.66
5699,-38743.51
5700,-36.431564
5701,-48000.105
5702,-36.404
5703,-45049.9
5704,-65140.773
5705,-59940.883
5706,-48.23292
5707,7754.472
5708,38881.855
5709,-29088.33
5710,0.17542563
5711,-104674.04
5712,-45854.758
5713,-80406.83
5714,72913.59
5715,-96706.74
5716,-62485.855
5717,-32445.693
5718,-37.436977
5719,-582.1007
5720,-53594.2
5721,-27797.23
5722,-96912.45
5723,-80212.21
5724,-64085.33
5725,-83506.67
5726,-47305.56
5727,125095.03
5728,-55648.45
5729,-87085.22
5730,143373.61
5731,-98935.836
5732,-48220.91
5733,6542.351
5734,-74275.47
5735,8.39887
5736,-148828.27
5737,58480.22
5738,-21.686989
5739,-13208.859
5740,-89025.02
5741,-45965.95
5742,-0.73398066
5743,-8.71913
5744,92275.02
5745,-31.400663
5746,-63514.938
5747,-70481.03
5748,-52298.402
5749,-11.306877
5750,-73767.06
5751,-88113.19
5752,12575.767
5753,-35700.844
5754,-40120.258
5755,8.218056
5756,-52129.766
5757,-33129.293
5758,128607.77
5759,-110934.766
5760,-13.44873
5761,64073.0
5762,77103.58
5763,46918.527
5764,-77327.28
5765,-40.44643
5766,-28808.31
5767,21.742668
5768,119408.82
5769,-115321.61
5770,24425.096
5771,-100645.16
5772,-122539.24
5773,-85436.875
5774,59112.1
5775,-56916.715
5776,-31569.57
5777,-93919.06
5778,-39267.23
5779,82107.12
5780,-49.21448
5781,-32.72562
5782,30285.168
5783,-48582.582
5784,53468.484
5785,92182.37
5786,-78284.38
5787,117039.76
5788,-99544.97
5789,-120213.35
5790,-104640.734
5791,-0.58062994
5792,47360.4
5793,-31.920498
5794,-28059.674
5795,-70235.56
5796,-19.462488
5797,-68195.96
5798,-53.627666
5799,-36607.996
5800,37405.363
5801,-22315.53
5802,-128655.19
5803,-124618.14
5804,-21.37093
5805,-40235.324
5806,55207.31
5807,-85298.11
5808,-77609.5
5809,56774.75
5810,-49737.113
5811,-97144.94
5812,-78794.875
5813,-48957.34
5814,-61385.906
5815,8402.121
5816,4419.489
5817,-3194.2488
5818,40926.793
5819,-111573.66
5820,-38.54198
5821,66220.914
5822,-13.020284
5823,-55075.336
5824,55192.035
5825,-95.70683
5826,1230.9089
5827,44288.24
5828,-42904.11
5829,-350.30923
5830,-17.34761
5831,-43860.89
5832,-76043.81
5833,-99512.76
5834,98204.42
5835,-16.303677
5836,-50.99862
5837,-45017.117
5838,-56.421967
5839,-73948.625
5840,158882.83
5841,-12.092653
5842,-21378.123
5843,-99003.95
5844,10642.578
5845,-37184.547
5846,-18340.746
5847,-29602.723
5848,37123.902
5849,-57635.1
5850,69806.414
5851,-47356.957
5852,-132318.17
5853,46940.223
5854,-21823.904
5855,-78017.8
5856,43926.746
5857,-26656.316
5858,44875.6
5859,-96370.08
5860,129452.44
5861,33962.605
5862,-109354.67
5863,-70685.57
5864,-46655.355
5865,-43044.535
5866,-118587.92
5867,-14422.703
5868,105393.58
5869,-105625.836
5870,-45942.08
5871,-6158.634
5872,133311.47
5873,123666.46
5874,-87.40598
5875,66813.336
5876,-32904.633
5877,60848.535
5878,16146.278
5879,-22780.977
5880,-65668.1
5881,-58185.88
5882,1595.8221
5883,121199.09
5884,-39767.79
5885,107157.39
5886,60419.07
5887,23.847858
5888,-56122.88
5889,-128114.336
5890,-77.80777
5891,-30.407196
5892,-16603.496
5893,85992.734
5894,-32970.395
5895,-70748.51
5896,-85387.81
5897,61689.332
5898,64413.473
5899,111148.195
5900,61579.26
5901,-72755.67
5902,-29.257837
5903,56259.082
5904,-78809.83
5905,8.382799
5906,23312.484
5907,-78611.01
5908,-2.637511
5909,30105.732
5910,-36845.918
5911,-3535.201
5912,-114916.586
5913,6936.317
5914,-33295.492
5915,-0.97317755
5916,-43561.273
5917,-63968.305
5918,15535.665
5919,-74955.57
5920,-77191.64
5921,-72221.93
5922,-75002.09
5923,59300.57
5924,53359.29
5925,55498.957
5926,-382.39148
5927,55260.336
5928,-64945.49
5929,-6523.3735
5930,44091.93
5931,-74317.766
5932,40248.46
5933,-47775.996
5934,95539.484
5935,-43.264915
5936,54016.56
5937,-96083.266
5938,131022.9
5939,133096.78
5940,60972.34
5941,-58220.69
5942,37126.727
5943,-38755.99
5944,-39959.94
5945,-119274.04
5946,-99699.33
5947,-98141.39
5948,30201.984
5949,-90550.36
5950,72362.11
5951,-31.183771
5952,136482.84
5953,-69.30754
5954,-70879.79
5955,-65978.63
5956,-64643.926
5957,-25008.885
5958,-135801.94
5959,-48.665844
5960,59473.703
5961,-58499.81
5962,39305.41
5963,144413.52
5964,127979.1
5965,-65994.21
5966,14.351259
5967,65121.484
5968,74304.17
5969,278.11484
5970,-9.651708
5971,-66020.35
5972,-90941.86
5973,-65042.695
5974,-14.733334
5975,3373.3843
5976,-13168.611
5977,-52943.45
5978,62553.402
5979,-64207.438
5980,-124098.875
5981,-112837.39
5982,-75010.78
5983,-24.880383
5984,-51818.82
5985,-51241.34
5986,-24.32013
5987,-45.58675
5988,-71054.43
5989,32277.215
5990,62918.57
5991,-31.016722
5992,133658.16
5993,-56221.37
5994,-113389.87
5995,5931.2163
5996,-1412.1746
5997,64447.113
5998,68223.914
5999,96828.07
6000,-22.39384
6001,65389.688
6002,-37841.465
6003,-59242.504
6004,-74074.6
6005,101036.64
6006,-9.150019
6007,-117460.67
6008,86.38059
6009,-87971.1
6010,-85725.91
6011,98854.38
6012,23557.746
6013,-105739.32
6014,88769.0
6015,-112214.47
6016,-5.826071
6017,80094.12
6018,-98.58404
6019,-435.10837
6020,-106511.26
6021,67593.01
6022,60651.797
6023,-68206.54
6024,-32.841255
6025,-94284.1
6026,86583.75
6027,2776.9893
6028,-8356.69
6029,-94766.19
6030,-54013.812
6031,-95260.51
6032,-44098.844
6033,-27975.4
6034,108396.77
6035,116483.45
6036,-32.76958
6037,-49669.11
6038,-68015.73
6039,28.815294
6040,-77.92358
6041,-3.0077543
6042,-54069.484
6043,91891.89
6044,11.626831
6045,125261.15
6046,-89912.07
6047,-38.01379
6048,11009.203
6049,-48190.926
6050,-68185.336
6051,-132322.61
6052,-46900.242
6053,-129268.164
6054,-50141.406
6055,17602.562
6056,119897.67
6057,72575.336
6058,-76778.875
6059,-39.07221
6060,15625.879
6061,-135635.64
6062,66322.375
6063,24205.219
6064,34907.297
6065,-72027.99
6066,10638.389
6067,25089.305
6068,-79047.05
6069,7010.821
6070,-72.31195
6071,55952.918
6072,-69831.72
6073,51359.22
6074,-9142.849
6075,-63.776894
6076,-10339.187
6077,98733.97
6078,-80.583725
6079,-78758.45
6080,-32.835697
6081,-101410.34
6082,-15.166169
6083,-76522.58
6084,-34.16533
6085,29.479538
6086,-16764.271
6087,-99041.44
6088,-56245.91
6089,-71716.06
6090,-80364.91
6091,-97001.83
6092,63325.17
6093,95835.71
6094,-31803.23
6095,57110.438
6096,-7.737754
6097,79717.82
6098,-11345.67
6099,100672.75
6100,-73556.445
6101,-2.892387
6102,121532.78
6103,40474.91
6104,52931.367
6105,-7.5044117
6106,94396.59
6107,715.4211
6108,-67258.02
6109,93965.91
6110,-28271.441
6111,84177.2
6112,-28473.842
6113,98397.62
6114,25711.379
6115,-76932.77
6116,-402.89407
6117,4240.7866
6118,-75550.72
6119,14996.151
6120,-85234.41
6121,18640.541
6122,-85047.95
6123,56911.188
6124,-101952.13
6125,-28.054016
6126,-74299.97
6127,-17.803349
6128,-47047.66
6129,-103426.18
6130,12753.174
6131,-53.36343
6132,33410.86
6133,-94035.84
6134,119402.086
6135,-70930.15
6136,75166.734
6137,-36374.984
6138,15713.537
6139,-40559.047
6140,-66250.04
6141,29.131517
6142,42711.805
6143,-110685.85
6144,111973.305
6145,100051.33
6146,52966.008
6147,74303.82
6148,134163.72
6149,8.875303
6150,-47675.28
6151,-1834.8829
6152,77314.28
6153,-24.98824
6154,12645.419
6155,26544.219
6156,147689.14
6157,-138431.53
6158,49406.57
6159,-21254.932
6160,37705.477
6161,96702.66
6162,-23871.297
6163,71003.21
6164,-27127.182
6165,32616.477
6166,86104.93
6167,-10656.1875
6168,-89118.37
6169,-32489.436
6170,-32384.8
6171,-19.70255
6172,-72.880486
6173,-5465.2124
6174,-49.08257
6175,65401.42
6176,-25401.293
6177,-4289.5635
6178,113226.055
6179,-77215.305
6180,-24.506044
6181,-13.694732
6182,99448.42
6183,-126101.25
6184,95163.32
6185,-30.159145
6186,101599.21
6187,-37.377094
6188,17118.225
6189,-46317.61
6190,-4367.567
6191,86283.28
6192,19747.672
6193,-115135.336
6194,9021.966
6195,-48443.863
6196,-76209.195
6197,-20.744896
6198,-82115.31
6199,-5.735918
6200,-95164.37
6201,-37618.324
6202,11052.013
6203,60543.223
6204,-79.88489
6205,-62126.91
6206,100642.914
6207,52795.87
6208,-4916.509
6209,4279.087
6210,49990.76
6211,-23.7218
6212,-8932.011
6213,-66.14532
6214,-73579.125
6215,21958.018
6216,6158.2676
6217,84681.24
6218,-39584.227
6219,-89757.45
6220,-155582.78
6221,-47.191425
6222,54761.03
6223,-26340.797
6224,-114122.21
6225,-13.116601
6226,71492.49
6227,-68145.18
6228,-121065.16
6229,-55454.76
6230,19719.502
6231,-49207.727
6232,-24.933332
6233,91473.05
6234,-79961.586
6235,77421.92
6236,39271.44
6237,9943.173
6238,128205.75
6239,519.87415
6240,-74478.01
6241,42582.324
6242,13.545773
6243,58532.586
6244,-40565.492
6245,-88186.44
6246,-57977.57
6247,-124086.875
6248,517.3847
6249,-49556.26
6250,-26655.4
6251,-58961.883
6252,22592.018
6253,-64952.957
6254,97273.8
6255,-24816.916
6256,16.1531
6257,-101797.266
6258,83641.6
6259,-49657.246
6260,-52155.47
6261,-31.832836
6262,-46.51181
6263,95174.67
6264,-35.460285
6265,-115551.03
6266,-94624.88
6267,-81019.67
6268,-82937.734
6269,115073.03
6270,-41933.184
6271,-23867.918
6272,56844.098
6273,80337.16
6274,-137331.23
6275,-25.092745
6276,-32.492683
6277,65600.76
6278,142398.8
6279,-47.897385
6280,128772.81
6281,73773.64
6282,-4.3782587
6283,-92571.31
6284,-3115.8438
6285,-113080.27
6286,-32893.76
6287,40791.086
6288,27.950365
6289,-41.09002
6290,81752.99
6291,32576.867
6292,-25711.168
6293,46034.508
6294,-27270.16
6295,-73230.54
6296,-6684.152
6297,42544.5
6298,-81274.914
6299,-32.75112
6300,90767.97
6301,-48480.258
6302,45201.074
6303,-42349.984
6304,116421.28
6305,112359.81
6306,51421.76
6307,88613.625
6308,-141292.75
6309,-122491.14
6310,50620.242
6311,-112123.61
6312,-91434.28
6313,-95259.97
6314,534.317
6315,-16342.394
6316,-495.59177
6317,-31119.11
6318,148973.8
6319,38258.72
6320,-37424.957
6321,73875.94
6322,-27226.244
6323,-108966.95
6324,-18725.342
6325,-78295.54
6326,99723.414
6327,-112250.99
6328,-1441.513
6329,135101.52
6330,-76800.305
6331,109917.234
6332,37663.82
6333,134834.92
6334,-16909.855
6335,-135616.33
6336,-13.409406
6337,17.280905
6338,62864.07
6339,-10918.415
6340,-98289.22
6341,68787.29
6342,53865.305
6343,63648.98
6344,-70121.76
6345,-125776.19
6346,93219.336
6347,-56355.176
6348,11294.571
6349,70177.055
6350,-25.18423
6351,66485.195
6352,30264.824
6353,-86474.99
6354,83596.85
6355,-17604.205
6356,104900.8
6357,105149.836
6358,37422.32
6359,41483.402
6360,89575.61
6361,24.696041
6362,18915.316
6363,90623.586
6364,107976.47
6365,-23.062275
6366,11.596546
6367,57929.25
6368,53485.445
6369,10262.288
6370,50761.25
6371,-32228.334
6372,-114091.56
6373,4131.0083
6374,-139922.86
6375,48488.45
6376,-86737.35
6377,-12.304468
6378,48211.99
6379,8.305457
6380,-61174.29
6381,-18.178732
6382,-135548.1
6383,-71685.07
6384,-32002.432
6385,-81401.195
6386,21.031132
6387,-50395.586
6388,5387.4907
6389,79524.055
6390,44527.59
6391,47751.184
6392,-10.787184
6393,73796.82
6394,-42947.586
6395,-53400.19
6396,-7.3125753
6397,-138675.56
6398,-44226.45
6399,-46936.996
6400,66814.88
6401,-34.86386
6402,3471.9673
6403,21126.059
6404,75400.25
6405,-11.28696
6406,-57352.543
6407,31981.025
6408,-4155.817
6409,-68682.945
6410,-97556.52
6411,-38442.062
6412,-47934.516
6413,-3.4720788
6414,-36259.92
6415,-33350.367
6416,-10945.08
6417,-19.52938
6418,-29835.832
6419,-111997.875
6420,-22.069685
6421,3340.4438
6422,-49.828716
6423,13939.684
6424,51913.754
6425,44244.535
6426,131243.1
6427,-25.259789
6428,-30.562273
6429,167849.02
6430,51279.055
6431,101259.32
6432,105962.055
6433,86822.81
6434,69937.414
6435,-68398.375
6436,-41704.53
6437,-70105.29
6438,-64116.277
6439,-27329.805
6440,-23.288902
6441,-62.261024
6442,-71944.555
6443,-49789.23
6444,34220.594
6445,-31944.938
6446,43798.645
6447,-38732.277
6448,7.888348
6449,-80210.64
6450,-38309.574
6451,106394.07
6452,69411.266
6453,-64612.625
6454,-37674.07
6455,-75.28247
6456,-21.270403
6457,-38464.695
6458,-68527.28
6459,-15.686509
6460,-2.0831368
6461,48524.824
6462,106120.92
6463,-31989.63
6464,-50623.242
6465,116878.01
6466,-30322.287
6467,-65979.164
6468,-97845.95
6469,-38.025665
6470,102559.87
6471,-34781.383
6472,-34901.63
6473,41798.98
6474,-75566.484
6475,-21.217428
6476,-42426.875
6477,110410.19
6478,31610.76
6479,-80202.086
6480,22344.566
6481,83035.58
6482,91168.21
6483,-8386.624
6484,283.4128
6485,-66600.195
6486,-2.1480682
6487,-73353.55
6488,87292.52
6489,-15502.781
6490,29380.48
6491,-55076.12
6492,57224.39
6493,94347.71
6494,88870.74
6495,63668.105
6496,17.55776
6497,-41147.47
6498,-17.93586
6499,-49.397423
6500,26446.791
6501,9728.663
6502,-76309.4
6503,-72134.12
6504,26753.582
6505,74229.375
6506,86022.83
6507,56482.95
6508,-31.604698
6509,112252.33
6510,-22.092684
6511,-57093.89
6512,27143.926
6513,-12913.344
6514,-52120.78
6515,-137634.38
6516,-42116.984
6517,-74244.89
6518,-33080.582
6519,-28.778975
6520,-37378.723
6521,53657.605
6522,-30493.707
6523,-88725.586
6524,8.428646
6525,-42.82113
6526,41081.85
6527,-57.437138
6528,-3349.538
6529,-58461.395
6530,-83389.24
6531,-68794.664
6532,3700.3264
6533,74073.73
6534,49392.785
6535,-19.70957
6536,-43002.836
6537,41572.773
6538,113043.93
6539,-85843.805
6540,-138038.75
6541,-74741.055
6542,-66677.19
6543,-20.626234
6544,-87913.7
6545,-71645.78
6546,55221.34
6547,13299.487
6548,65582.14
6549,-36129.68
6550,-103683.55
6551,-56643.332
6552,-25.287277
6553,-49643.703
6554,-68.222336
6555,60204.566
6556,-45331.938
6557,-46161.67
6558,133436.98
6559,-109290.33
6560,-75368.26
6561,-69713.09
6562,5664.1763
6563,-33329.51
6564,-94406.83
6565,-108454.37
6566,-77295.25
6567,61865.54
6568,127765.5
6569,-48570.89
6570,-62284.004
6571,-20.337145
6572,30954.145
6573,75701.586
6574,-8120.3555
6575,41476.645
6576,-70522.64
6577,-104058.05
6578,81953.31
6579,-42371.305
6580,-79365.86
6581,-33.6506
6582,-117944.56
6583,101622.66
6584,-21455.61
6585,-31099.252
6586,-89264.59
6587,95354.38
6588,9521.068
6589,72200.625
6590,97657.98
6591,-37647.832
6592,132474.89
6593,-96501.57
6594,-19.105495
6595,-35.12984
6596,-72059.48
6597,-50.888744
6598,-77889.97
6599,60156.004
6600,-101867.9
6601,135951.23
6602,-44143.027
6603,153263.5
6604,60647.297
6605,85062.35
6606,-86312.07
6607,48737.094
6608,-70.623314
6609,-62183.406
6610,37795.88
6611,-61909.668
6612,-22752.113
6613,21542.533
6614,-74195.69
6615,-40993.79
6616,59373.547
6617,-1645.1761
6618,19566.094
6619,95388.57
6620,-96116.86
6621,53373.414
6622,-26625.361
6623,-75407.78
6624,80546.51
6625,36434.805
6626,-35471.98
6627,36503.695
6628,-103404.87
6629,-29755.875
6630,45681.883
6631,27258.41
6632,-51769.445
6633,10575.718
6634,47173.47
6635,41653.19
6636,39768.36
6637,-46245.258
6638,-8.737457
6639,-68367.88
6640,-69.44854
6641,45868.004
6642,-70602.375
6643,132301.47
6644,111098.95
6645,-54.34455
6646,-105601.93
6647,-32575.176
6648,39778.4
6649,-54087.98
6650,41271.465
6651,46863.42
6652,-15.064851
6653,14899.076
6654,-347.44485
6655,-5.9232206
6656,-124591.81
6657,-29708.59
6658,-70.64712
6659,-115005.41
6660,-37.692543
6661,-42259.676
6662,-62390.566
6663,-21.78111
6664,-103.02449
6665,116628.83
6666,-44131.598
6667,109837.8
6668,9.413628
6669,120712.02
6670,44011.48
6671,-42142.81
6672,-55154.824
6673,98583.37
6674,2646.4924
6675,-26661.875
6676,19168.674
6677,62598.082
6678,-107310.77
6679,-89495.49
6680,-9551.42
6681,1674.0255
6682,-82296.07
6683,-73355.47
6684,-52.95498
6685,-9503.686
6686,-108223.89
6687,47521.12
6688,120802.62
6689,-25656.697
6690,-473.236
6691,84584.53
6692,-62920.457
6693,-38726.844
6694,-2.4958973
6695,-122305.89
6696,-94137.49
6697,-90997.03
6698,31335.824
6699,-61462.83
6700,-117296.28
6701,-99671.14
6702,-16535.45
6703,80715.74
6704,38939.74
6705,-35.38686
6706,62121.098
6707,-121706.84
6708,-47928.586
6709,-34.893726
6710,-45028.38
6711,-43.1689
6712,24861.459
6713,41568.203
6714,-38117.223
6715,-88388.81
6716,62649.312
6717,-18930.121
6718,-56139.9
6719,-133763.83
6720,-103417.07
6721,-28504.666
6722,-61122.734
6723,-6739.0967
6724,-48484.707
6725,-50.272377
6726,-17325.404
6727,-99126.9
6728,-56927.773
6729,-151478.88
6730,120295.414
6731,109949.586
6732,10578.521
6733,804.47974
6734,-25.938519
6735,-85168.664
6736,64316.14
6737,-16948.672
6738,29300.697
6739,-60.963013
6740,-16.352406
6741,-90532.1
6742,-99188.37
6743,-83.219124
6744,77111.37
6745,23.062199
6746,52545.23
6747,-52253.72
6748,-62964.516
6749,46757.938
6750,-9.960934
6751,-49073.246
6752,-90547.34
6753,-85778.06
6754,-2.8428042
6755,-125183.16
6756,-20.707058
6757,151419.67
6758,-35.47006
6759,-59178.57
6760,-30820.143
6761,-67427.234
6762,-55.949978
6763,-107874.836
6764,-52104.824
6765,-20574.871
6766,45854.027
6767,-72853.016
6768,-77870.375
6769,-54872.61
6770,4762.117
6771,100407.91
6772,-76479.39
6773,-71244.96
6774,13675.634
6775,-79.69402
6776,-27029.385
6777,-134494.78
6778,33240.008
6779,9644.516
6780,-59.175262
6781,-81769.125
6782,61715.523
6783,-38.347874
6784,-21623.066
6785,83861.086
6786,-40842.156
6787,-41131.32
6788,-31370.572
6789,-107801.33
6790,-16874.46
6791,-35.017456
6792,-133365.45
6793,-10647.131
6794,88737.375
6795,43246.816
6796,63179.484
6797,-45476.676
6798,-16.916328
6799,62251.895
6800,-17163.09
