,RecoDataeta_predicted
4081,-1.2724144
4082,-0.79221666
4083,-1.0615907
4084,0.26007313
4085,2.3667848
4086,-1.0211713
4087,-1.3304114
4088,-1.1663848
4089,0.45600924
4090,-1.6058767
4091,-3.7313557
4092,2.15042
4093,-1.2216147
4094,0.9929831
4095,3.5259233
4096,1.8874172
4097,0.13132836
4098,-1.32025
4099,-0.079673946
4100,1.3693794
4101,-0.44673803
4102,1.8454098
4103,-2.7231398
4104,2.8271132
4105,3.8882983
4106,-1.4757046
4107,-0.65219575
4108,3.2135983
4109,3.0811827
4110,0.95081663
4111,1.5171584
4112,1.3878756
4113,2.0661414
4114,-0.5717899
4115,2.6534467
4116,1.5972807
4117,-2.4498384
4118,0.117713764
4119,0.67666537
4120,-3.5472298
4121,-1.7078762
4122,2.453327
4123,-1.4724741
4124,-3.774416
4125,-3.9009137
4126,-1.8573039
4127,-1.1065919
4128,-0.31437737
4129,1.1775773
4130,2.7194834
4131,2.3514373
4132,-3.567215
4133,2.5036635
4134,-1.185472
4135,0.6268974
4136,-0.82650954
4137,-0.18913162
4138,0.017318945
4139,0.2077804
4140,1.7858548
4141,-3.1929305
4142,-3.7847106
4143,-2.9865193
4144,2.5945492
4145,-2.0768812
4146,-1.1498482
4147,-0.74094754
4148,-0.18283951
4149,3.362171
4150,3.5058613
4151,1.8959252
4152,2.8421597
4153,-0.15997562
4154,0.28014496
4155,-3.227542
4156,-3.2871084
4157,0.75256497
4158,-0.19736162
4159,2.2073612
4160,-0.03665884
4161,1.5824492
4162,1.9212023
4163,1.864816
4164,0.046695482
4165,3.564055
4166,-0.60885143
4167,1.0518463
4168,1.0889204
4169,0.51891387
4170,-1.9989223
4171,1.522247
4172,1.894147
4173,3.2808225
4174,3.682031
4175,-1.0156319
4176,1.8795357
4177,2.5344083
4178,-0.12661298
4179,1.163038
4180,0.8479153
4181,3.9138594
4182,1.8131262
4183,1.8995548
4184,-2.11065
4185,-0.9684038
4186,-3.590982
4187,-0.25307086
4188,4.3779964
4189,-1.418409
4190,1.9707035
4191,2.5457394
4192,-0.8893532
4193,-2.4788332
4194,2.8562858
4195,-1.1662929
4196,0.4803275
4197,-0.25756106
4198,-1.8342476
4199,1.5807056
4200,0.029379569
4201,-2.1643848
4202,-2.4695985
4203,-1.3606482
4204,2.1735234
4205,-3.4012125
4206,-0.9326949
4207,3.6477542
4208,-2.0443141
4209,-2.9462337
4210,-1.0304114
4211,1.3554074
4212,2.091718
4213,-1.0007142
4214,-0.95866364
4215,-1.3771193
4216,-3.020669
4217,1.4297787
4218,-1.9714878
4219,0.21751174
4220,-4.8257227
4221,2.0228333
4222,1.9989945
4223,0.6994097
4224,2.3131058
4225,-1.6084807
4226,-2.43535
4227,-0.50414455
4228,-0.8839655
4229,2.5704618
4230,1.1837813
4231,-0.26139107
4232,0.444182
4233,-1.4035902
4234,3.7751303
4235,1.1357571
4236,2.0587764
4237,0.21759818
4238,-0.3629831
4239,0.878398
4240,-0.33797044
4241,0.7238591
4242,-1.1583968
4243,2.9718146
4244,4.9578385
4245,-1.3964047
4246,2.3767917
4247,3.3761723
4248,-0.5583507
4249,0.552866
4250,0.07126491
4251,-0.11066055
4252,-3.326522
4253,-1.6168063
4254,-3.36236
4255,0.7009032
4256,-3.0964618
4257,-1.4654528
4258,4.02179
4259,-0.121434376
4260,0.3363991
4261,1.7275558
4262,2.9841993
4263,3.019844
4264,-3.7868922
4265,-1.2181641
4266,-2.9533255
4267,1.5379639
4268,0.12388407
4269,0.10226838
4270,0.33580992
4271,0.40758598
4272,-0.6101238
4273,-2.534997
4274,1.2147435
4275,3.558971
4276,-3.9248285
4277,2.6486537
4278,0.26451975
4279,0.94078726
4280,-1.9090016
4281,0.36904308
4282,2.040341
4283,-1.0473261
4284,1.1891198
4285,3.64001
4286,1.2608511
4287,-1.8147024
4288,2.7434363
4289,-0.5687897
4290,1.2856603
4291,-0.13277164
4292,0.9291108
4293,-4.216735
4294,-1.0802251
4295,1.7758886
4296,0.2862865
4297,-1.7351606
4298,3.2467797
4299,-2.2229824
4300,1.081861
4301,-3.040922
4302,2.3961244
4303,-4.189191
4304,-2.9150164
4305,-1.0885026
4306,0.91715354
4307,2.6227481
4308,-1.9558429
4309,-2.038031
4310,4.6630764
4311,-0.38862568
4312,-2.5227199
4313,-0.93524915
4314,-3.9178
4315,-0.91172206
4316,0.12551615
4317,0.8571536
4318,-1.2767193
4319,-1.3674852
4320,0.5883887
4321,-3.057102
4322,2.0453935
4323,2.4526875
4324,0.4283298
4325,0.5555637
4326,-4.6588984
4327,-0.3827388
4328,0.48449534
4329,-1.9173865
4330,0.37738633
4331,-1.3818167
4332,-0.11490141
4333,2.6736224
4334,-3.2813313
4335,-3.3119383
4336,3.6858325
4337,-2.891777
4338,-1.4220723
4339,4.4000864
4340,1.8278388
4341,1.7096268
4342,2.3802366
4343,1.9031459
4344,-3.0608957
4345,2.1703863
4346,0.10831395
4347,1.1639571
4348,4.5956326
4349,-1.368759
4350,-2.8620582
4351,-1.0553701
4352,-1.1973063
4353,-3.1282315
4354,-1.1125903
4355,4.4797225
4356,2.022277
4357,-4.380317
4358,-2.124209
4359,1.3920426
4360,-1.8936483
4361,0.21037388
4362,0.26118416
4363,-3.1441305
4364,-0.46744472
4365,-3.3123462
4366,-2.315707
4367,1.2175596
4368,0.4047579
4369,-2.0441236
4370,-0.7067151
4371,2.6231072
4372,-0.56539583
4373,3.0071611
4374,0.6619454
4375,-1.8442261
4376,3.6989336
4377,3.1650844
4378,-4.3928742
4379,-1.6311355
4380,-1.7485169
4381,0.3137493
4382,3.3360453
4383,-0.93488437
4384,0.4004278
4385,1.3076724
4386,-0.7255415
4387,2.2577884
4388,2.1793933
4389,-4.6877284
4390,0.32374975
4391,-1.8245808
4392,-4.3021016
4393,0.42288646
4394,-1.265661
4395,-4.0999427
4396,-0.65172124
4397,-4.9969697
4398,-0.049724527
4399,-2.9652076
4400,-0.4951164
4401,3.7108793
4402,0.21376032
4403,2.0857778
4404,-2.358789
4405,-0.83920103
4406,-3.2760963
4407,2.7075517
4408,-0.043931928
4409,-0.7935889
4410,0.7036048
4411,2.833376
4412,4.5057178
4413,4.511403
4414,2.722266
4415,4.6322894
4416,1.5798689
4417,1.2336704
4418,-0.20706145
4419,-0.39173746
4420,-1.6333759
4421,1.3512187
4422,0.11629477
4423,-1.2251934
4424,2.8428483
4425,1.9967914
4426,-1.8653514
4427,-5.0024304
4428,-3.2206962
4429,0.83417046
4430,-3.8055236
4431,0.69214094
4432,2.0510528
4433,1.4179994
4434,2.7666476
4435,-4.891581
4436,-0.28171307
4437,-0.8701971
4438,-1.3677362
4439,0.095008254
4440,-1.0535053
4441,-0.74124104
4442,-1.032409
4443,-3.5602489
4444,-1.7488588
4445,1.409001
4446,0.60185087
4447,-0.7258336
4448,-2.4348469
4449,-2.1391845
4450,-2.9308338
4451,-1.1870108
4452,2.8148386
4453,-1.6491712
4454,-1.3725598
4455,3.0657425
4456,-0.8070969
4457,-0.32759547
4458,1.8416033
4459,2.9601364
4460,-3.4107506
4461,-3.7042983
4462,0.4166203
4463,0.30895168
4464,4.5256605
4465,4.352528
4466,4.2520266
4467,-2.3111374
4468,-1.6639237
4469,0.6653317
4470,2.3041995
4471,-1.3173369
4472,-2.2612333
4473,1.4051006
4474,3.7335765
4475,4.3375144
4476,1.0565088
4477,1.8082994
4478,-2.3925548
4479,-1.7608832
4480,1.8502016
4481,-2.6277666
4482,-0.5690258
4483,0.8095982
4484,-0.5970708
4485,2.2797613
4486,-0.53576785
4487,2.5945718
4488,1.1451063
4489,2.607423
4490,4.5552955
4491,-2.4607239
4492,1.12678
4493,-2.3768277
4494,-2.1960347
4495,0.9494565
4496,2.0026042
4497,3.6572962
4498,-1.9946158
4499,1.4864208
4500,0.29990587
4501,2.0969825
4502,3.871468
4503,1.4069885
4504,3.914577
4505,-0.75338405
4506,-3.8438349
4507,0.63890666
4508,2.2726798
4509,1.5272784
4510,3.9791424
4511,1.5052553
4512,-1.6103464
4513,-2.5265589
4514,2.6782234
4515,-3.7553358
4516,-1.2438899
4517,-0.61677045
4518,-2.957707
4519,-0.3652135
4520,-1.3726217
4521,-0.12984894
4522,1.836399
4523,0.23226453
4524,-2.1141832
4525,-1.6906849
4526,-2.0034578
4527,0.69448787
4528,-0.4470425
4529,0.33305013
4530,-0.26089615
4531,-1.7860608
4532,1.507096
4533,3.4896045
4534,-0.53840643
4535,0.13825485
4536,3.5147035
4537,0.11253929
4538,-1.1345206
4539,-2.8137515
4540,-4.0135927
4541,2.4279912
4542,1.054537
4543,4.9450364
4544,-3.1624188
4545,-1.8176845
4546,-1.2528535
4547,1.6943696
4548,-2.1917996
4549,0.8095752
4550,-2.0264082
4551,0.26797056
4552,-3.8669226
4553,1.9004773
4554,-1.9462402
4555,-2.003075
4556,0.8823597
4557,-0.67083246
4558,-1.8919798
4559,-0.80407643
4560,-0.27830142
4561,3.421229
4562,2.0016887
4563,3.3823566
4564,0.76751834
4565,0.4236467
4566,0.69829226
4567,2.9277456
4568,0.026743641
4569,-1.9609675
4570,2.4599426
4571,2.0021927
4572,-0.19400454
4573,2.2550073
4574,-3.70501
4575,-0.3278841
4576,1.498509
4577,1.8931096
4578,4.7497215
4579,1.2244984
4580,0.21047421
4581,-2.595902
4582,1.753837
4583,0.4464217
4584,-1.1811458
4585,1.3263007
4586,-3.8362088
4587,1.427708
4588,-0.75586194
4589,-1.2723403
4590,-3.2707806
4591,-1.5662593
4592,3.118157
4593,-1.2723459
4594,-2.8757157
4595,0.03884163
4596,1.9552052
4597,1.8688236
4598,-1.87134
4599,0.6149103
4600,-0.70857507
4601,-0.6625369
4602,-0.5665028
4603,2.330376
4604,0.5022004
4605,-0.6174457
4606,-1.34335
4607,0.057044428
4608,0.09814121
4609,-3.299989
4610,1.0880686
4611,1.6088766
4612,3.4122217
4613,-2.820201
4614,2.0303316
4615,1.8848166
4616,1.7867885
4617,0.26411566
4618,-1.4879634
4619,-1.7971346
4620,1.0736116
4621,0.6172737
4622,2.1492333
4623,-1.4122258
4624,-0.63200545
4625,3.4122849
4626,-2.3986375
4627,2.52591
4628,-1.0839913
4629,-0.19700076
4630,-0.23177087
4631,0.31926802
4632,-3.3426812
4633,-0.23140433
4634,0.8372991
4635,0.50917673
4636,4.1293335
4637,4.853502
4638,-2.2597678
4639,-1.2410593
4640,0.24160461
4641,2.6614783
4642,1.1087999
4643,0.03184068
4644,-0.30825686
4645,1.7448492
4646,1.8358059
4647,-0.47106305
4648,1.0559174
4649,-1.4065894
4650,2.81405
4651,3.824112
4652,-0.96657026
4653,0.9272585
4654,-2.0656562
4655,-1.9898195
4656,-1.6338631
4657,-2.7060306
4658,2.5019128
4659,0.96275526
4660,0.8702293
4661,0.38363585
4662,-1.6290197
4663,3.57488
4664,-1.0979457
4665,-0.013653291
4666,-0.38951492
4667,1.596236
4668,-0.24709506
4669,1.4408785
4670,-4.164008
4671,-2.4755225
4672,0.18157943
4673,-0.83056605
4674,0.87000394
4675,-2.6483576
4676,-4.1925445
4677,1.4027817
4678,0.31460392
4679,3.554262
4680,-1.8239383
4681,-1.048673
4682,-0.7090912
4683,-1.7346536
4684,-1.0835861
4685,-0.47306824
4686,-1.2288253
4687,-3.2345297
4688,3.3533087
4689,2.079088
4690,1.8311967
4691,-1.4453937
4692,-1.1404082
4693,-3.5011413
4694,0.86384296
4695,-3.5875826
4696,-2.5160866
4697,2.886037
4698,-2.5605662
4699,-4.747083
4700,3.3899364
4701,2.0420666
4702,0.84212434
4703,0.30624148
4704,3.9721723
4705,-1.9633642
4706,-1.2247893
4707,-2.4806862
4708,2.1633873
4709,-1.0936649
4710,-2.4780016
4711,0.31830704
4712,-0.2786841
4713,-0.55141836
4714,-3.056965
4715,0.45369327
4716,-1.1668352
4717,-0.1175324
4718,0.37860125
4719,1.3795924
4720,-2.1588306
4721,0.74642175
4722,0.7414391
4723,0.37906954
4724,0.5101992
4725,-1.7536572
4726,-0.8140157
4727,2.0727463
4728,-0.9611287
4729,-1.1659344
4730,2.2314396
4731,-1.3079113
4732,-1.179165
4733,-1.2754947
4734,-1.6271446
4735,-1.0656984
4736,0.3892873
4737,-0.7486422
4738,-2.2619724
4739,1.812863
4740,-0.045802437
4741,0.6903379
4742,1.3016399
4743,3.6555278
4744,-1.492052
4745,-1.1737574
4746,1.6560045
4747,2.4552028
4748,-1.1688035
4749,-0.9042125
4750,-0.44149703
4751,4.4268665
4752,-2.2005258
4753,0.64141834
4754,-0.044908654
4755,-0.51657504
4756,-4.0312757
4757,0.9816231
4758,4.125569
4759,-5.1115465
4760,-2.0734782
4761,0.37336966
4762,-1.5831107
4763,-0.0850973
4764,0.90454614
4765,2.1518164
4766,-3.8783667
4767,1.0726674
4768,-2.7237155
4769,-0.46443707
4770,-2.7690985
4771,2.0021768
4772,2.331549
4773,4.47377
4774,1.2284629
4775,1.1142699
4776,-2.581719
4777,-4.7301545
4778,2.8063684
4779,0.13008098
4780,2.0576336
4781,-2.4369
4782,-0.09714107
4783,0.46188727
4784,-0.04773726
4785,-4.177547
4786,-2.4892814
4787,1.0157413
4788,-0.5603812
4789,4.558502
4790,4.162653
4791,-1.63638
4792,-0.702052
4793,4.070281
4794,0.15079111
4795,-1.8379198
4796,-1.0698977
4797,2.3410835
4798,2.2468379
4799,-2.3945117
4800,2.3911207
4801,1.5222499
4802,-1.3612357
4803,4.2334747
4804,-3.8232977
4805,-1.178324
4806,-0.6981241
4807,3.2944438
4808,1.2382761
4809,-0.9865629
4810,1.2736773
4811,-2.616919
4812,-0.640983
4813,-5.01405
4814,-1.8396941
4815,1.5324124
4816,0.30169207
4817,3.201023
4818,-2.2583842
4819,1.4238625
4820,-1.7147495
4821,-1.9183896
4822,-2.281206
4823,0.30462915
4824,-1.5154158
4825,2.6380255
4826,-3.59302
4827,-0.9151997
4828,-3.5411775
4829,0.25995484
4830,-1.0334616
4831,2.3610284
4832,-3.6432097
4833,-0.32338288
4834,1.1893253
4835,-0.7743342
4836,0.96203446
4837,1.8375194
4838,1.8757439
4839,4.007336
4840,-0.95454144
4841,-3.3649316
4842,-0.56112087
4843,0.6715936
4844,4.1289186
4845,2.7512047
4846,1.0599871
4847,-2.148024
4848,-0.26504937
4849,1.9077998
4850,-0.13827811
4851,4.3214803
4852,1.1657971
4853,0.8253026
4854,-2.2267742
4855,-2.8304675
4856,2.327649
4857,-4.1478786
4858,1.8709637
4859,3.9122567
4860,-4.5448
4861,2.4616914
4862,-4.007748
4863,-0.21120013
4864,0.15572242
4865,-1.7999055
4866,3.428876
4867,-1.1797577
4868,-1.1594282
4869,-1.5676454
4870,-0.7576464
4871,1.373217
4872,2.1015036
4873,-0.9645371
4874,-3.2473938
4875,1.0830157
4876,1.8848814
4877,-3.7840688
4878,-1.1874411
4879,-3.428727
4880,-2.4430506
4881,-3.1853464
4882,-3.03053
4883,-0.5945564
4884,-1.1279501
4885,-0.63765913
4886,-3.4324293
4887,4.162232
4888,-0.3898977
4889,0.65871155
4890,-1.2211497
4891,0.20432629
4892,-2.2566652
4893,1.6913097
4894,-1.6508414
4895,-1.0209692
4896,1.323754
4897,-2.2290518
4898,3.7536566
4899,-0.36851832
4900,-2.302788
4901,3.4743724
4902,-1.0439111
4903,-2.5282617
4904,0.4270759
4905,-2.7325478
4906,3.4262676
4907,-3.265202
4908,-1.2030998
4909,2.0970633
4910,-1.1135377
4911,-2.7771766
4912,1.2560779
4913,2.2832177
4914,-2.3244205
4915,-1.9744475
4916,1.1807845
4917,-0.2738585
4918,-0.06400783
4919,1.8491954
4920,-0.25419936
4921,0.82289
4922,3.5658984
4923,-1.8082669
4924,1.2710165
4925,2.3883889
4926,-0.70126534
4927,0.6574663
4928,1.4115902
4929,0.09265153
4930,1.619758
4931,0.43705097
4932,0.06668692
4933,-2.8822718
4934,-0.36874846
4935,0.47402772
4936,0.9159956
4937,4.6067243
4938,-4.106195
4939,-0.7785841
4940,-1.5828406
4941,-4.694075
4942,-1.1051748
4943,1.4710399
4944,-2.472265
4945,-4.0467196
4946,0.0798779
4947,-2.287167
4948,2.5422604
4949,-3.1502454
4950,2.279191
4951,2.203906
4952,0.036919758
4953,1.6014891
4954,-0.8732166
4955,-0.059590098
4956,-2.697071
4957,1.0505309
4958,-0.009236937
4959,-1.9395336
4960,3.3534765
4961,0.5208948
4962,0.0532111
4963,3.0608814
4964,-0.85506225
4965,-2.0109007
4966,-2.1595023
4967,0.5415995
4968,-2.163175
4969,0.1287443
4970,-1.7235706
4971,-2.2019928
4972,2.432906
4973,-0.6262991
4974,0.19845718
4975,-1.6873684
4976,-0.1457592
4977,-2.675672
4978,-4.155809
4979,2.4126275
4980,-1.451933
4981,-2.6874948
4982,0.9409898
4983,-1.1326065
4984,-3.4550264
4985,-1.1892736
4986,-2.2211607
4987,-3.3303134
4988,0.8422676
4989,1.7408239
4990,-1.9886488
4991,-2.1054099
4992,2.005788
4993,2.3992164
4994,-0.78458774
4995,1.7118943
4996,-2.0960498
4997,3.5681334
4998,-2.8377855
4999,0.9618761
5000,3.346492
5001,-0.497059
5002,-3.4581974
5003,0.5582036
5004,-1.0095367
5005,-2.5289314
5006,-0.1637645
5007,0.75117034
5008,1.6090117
5009,2.0977874
5010,-1.7911195
5011,3.6561277
5012,3.120811
5013,-1.9026545
5014,2.0619826
5015,1.6309379
5016,-3.4439456
5017,3.4272115
5018,-0.46461087
5019,1.5087845
5020,-0.02671137
5021,-2.0152729
5022,0.7022497
5023,0.7352195
5024,2.2539926
5025,0.6675691
5026,3.249827
5027,4.3040466
5028,-1.2121253
5029,1.1547908
5030,3.9822404
5031,-2.7832665
5032,3.388213
5033,2.3729763
5034,-1.3950081
5035,-3.3536081
5036,1.830627
5037,-3.7080035
5038,-0.127716
5039,-2.1511514
5040,2.2815797
5041,-2.0515676
5042,-3.8463972
5043,0.927448
5044,1.768444
5045,4.083203
5046,0.25503117
5047,2.9748986
5048,-3.6068451
5049,-4.19823
5050,0.08896932
5051,-2.1885948
5052,2.7970796
5053,0.27157587
5054,0.41526416
5055,3.8963373
5056,3.219217
5057,3.1225727
5058,-0.832466
5059,-0.2711691
5060,0.9926413
5061,-0.20502813
5062,-3.15489
5063,-0.11619417
5064,-0.33419764
5065,-0.5802695
5066,-2.1050155
5067,3.4323132
5068,-3.510226
5069,-0.8096581
5070,1.9213102
5071,0.15391588
5072,0.28415668
5073,3.3637383
5074,3.256131
5075,-1.4701866
5076,4.38248
5077,-1.2231009
5078,2.270407
5079,1.7731006
5080,-0.53982174
5081,1.7440509
5082,2.0547695
5083,0.32045943
5084,-0.5159633
5085,-1.7723844
5086,-0.21544045
5087,2.6459992
5088,0.8481235
5089,-1.5401763
5090,-0.35585964
5091,-3.697968
5092,-1.1525629
5093,-1.8464397
5094,2.2539425
5095,-0.8696374
5096,1.2789294
5097,0.52241147
5098,4.987074
5099,-4.0714793
5100,4.4016585
5101,-1.1329801
5102,3.4540567
5103,0.47086126
5104,2.2638931
5105,0.2198143
5106,0.85618347
5107,-0.060549308
5108,-0.6548651
5109,4.5571713
5110,1.6282533
5111,2.31041
5112,-2.0477123
5113,-3.1584184
5114,-1.6639016
5115,0.11499421
5116,0.51998734
5117,-3.1987388
5118,-0.45489386
5119,2.247713
5120,0.62088406
5121,0.42820677
5122,1.4228392
5123,1.3230773
5124,-3.9332788
5125,-2.1564393
5126,-3.80169
5127,2.7526782
5128,-3.3245304
5129,1.7351364
5130,3.845769
5131,-2.1977248
5132,2.2716558
5133,-2.276569
5134,-1.8952659
5135,1.521325
5136,-2.504892
5137,-1.1426407
5138,-1.3975415
5139,-1.1797247
5140,1.433766
5141,0.6597202
5142,-1.7679069
5143,-3.0116177
5144,-4.2372494
5145,3.975588
5146,-0.077029735
5147,1.8249931
5148,-1.3641657
5149,-0.830918
5150,1.2450812
5151,0.70708054
5152,1.1564933
5153,0.975775
5154,-1.6959984
5155,1.0585712
5156,-1.5102606
5157,0.4147637
5158,2.408784
5159,-1.1247724
5160,3.9758122
5161,2.54625
5162,-1.8034163
5163,0.8399513
5164,0.45240217
5165,2.8539903
5166,3.1876462
5167,-4.3969116
5168,2.2253525
5169,2.5257
5170,-1.0477806
5171,-3.1465952
5172,3.4861577
5173,-2.208208
5174,1.7869886
5175,-4.7581067
5176,2.745838
5177,-0.7148337
5178,2.2306094
5179,1.9530367
5180,1.3238401
5181,3.0087245
5182,1.5798479
5183,-4.0650854
5184,2.5726042
5185,1.4366236
5186,4.881907
5187,-3.8080254
5188,-3.2104576
5189,1.4223423
5190,2.0653565
5191,0.16237897
5192,-3.744224
5193,-3.3149257
5194,1.9750829
5195,-0.6066472
5196,-1.6072166
5197,3.3253887
5198,3.3671048
5199,-2.4046383
5200,-0.5109384
5201,-0.929501
5202,-1.2577327
5203,-2.310808
5204,0.12533687
5205,-1.2902303
5206,1.1098322
5207,-0.59509784
5208,-1.4713774
5209,1.8230704
5210,-2.5398147
5211,-1.8300536
5212,-0.60769105
5213,-0.21519125
5214,-0.97858787
5215,-3.5661516
5216,-1.4192197
5217,2.3179889
5218,-1.0249784
5219,4.2049165
5220,3.197827
5221,1.1963396
5222,-1.780248
5223,1.7888503
5224,3.615231
5225,0.42461
5226,0.8959414
5227,-0.69707423
5228,-0.27321228
5229,-1.9574264
5230,0.0068540517
5231,-2.118704
5232,1.0622
5233,-2.18156
5234,0.2822343
5235,-2.632265
5236,-1.471633
5237,-1.5020561
5238,-1.4516461
5239,-2.0542574
5240,-1.0695376
5241,0.6419345
5242,-0.059384506
5243,0.3679816
5244,0.7016005
5245,0.23148996
5246,0.23620996
5247,-0.74348444
5248,-2.8868577
5249,-2.427126
5250,2.5718257
5251,2.2632744
5252,0.3626576
5253,3.1262763
5254,-1.6786839
5255,0.61353207
5256,2.3800216
5257,0.09036885
5258,2.6546102
5259,1.1462207
5260,0.9984909
5261,-0.87788975
5262,1.6510923
5263,-4.185541
5264,-2.3422358
5265,-2.1868358
5266,-3.9930432
5267,-3.5541673
5268,-0.31900704
5269,4.2495127
5270,-1.8475361
5271,4.335159
5272,-0.15630148
5273,-3.6376054
5274,-1.0894679
5275,4.0451994
5276,1.9010574
5277,-2.320949
5278,-0.9491909
5279,-3.3487337
5280,0.4495482
5281,0.35324505
5282,-4.5839453
5283,1.3080316
5284,0.8428778
5285,-0.23527789
5286,-0.5126215
5287,-3.3155437
5288,-1.1101081
5289,1.5753845
5290,-2.3336284
5291,0.7296558
5292,-1.8272191
5293,0.006408954
5294,0.9575334
5295,-1.9360536
5296,-1.5027814
5297,-2.397293
5298,-1.3162826
5299,2.404986
5300,1.211333
5301,-2.7583163
5302,-4.0972815
5303,0.44145158
5304,4.7623076
5305,-1.5138974
5306,-0.6206432
5307,0.9984028
5308,-1.0842911
5309,1.2081194
5310,-0.38310587
5311,0.62403196
5312,-1.3173084
5313,-0.6505747
5314,-1.6538239
5315,0.8436938
5316,-3.820583
5317,-2.8225796
5318,-1.686581
5319,2.9053464
5320,-1.6519015
5321,4.218932
5322,-2.5719633
5323,-2.8236566
5324,-4.158483
5325,-1.8157723
5326,-2.578599
5327,0.8292565
5328,-1.8244525
5329,-0.37767863
5330,-3.3608456
5331,-1.9018335
5332,1.6806036
5333,-2.255373
5334,0.60242796
5335,-3.419764
5336,-4.6382084
5337,-0.68676966
5338,2.0230675
5339,1.8917289
5340,-0.23676594
5341,-2.1351979
5342,1.2791853
5343,-1.0455825
5344,-0.9899783
5345,0.9250715
5346,-1.6479039
5347,1.8299785
5348,-1.1054108
5349,-0.6772831
5350,1.7481549
5351,-2.880603
5352,-0.380981
5353,-2.2333474
5354,-4.791835
5355,0.297095
5356,-2.9391742
5357,0.42275584
5358,-1.2751179
5359,-3.9600523
5360,4.145502
5361,0.2825976
5362,-0.12273879
5363,-2.3988457
5364,1.4394438
5365,3.929508
5366,4.4842978
5367,3.6723084
5368,1.4197358
5369,0.22192854
5370,-0.7732567
5371,2.7253463
5372,-0.947532
5373,-2.1823654
5374,0.07450135
5375,1.4620055
5376,-2.4777524
5377,-3.349418
5378,-2.493092
5379,1.2402626
5380,-1.3880069
5381,2.8974
5382,-2.687835
5383,-2.1060505
5384,1.1098765
5385,-1.4300251
5386,3.433865
5387,1.2916281
5388,0.5322576
5389,-4.4712934
5390,0.5284679
5391,-2.5313435
5392,1.9330091
5393,-0.39486995
5394,-1.3303667
5395,2.414758
5396,-0.8350323
5397,-2.9821477
5398,-1.534127
5399,-1.8616208
5400,2.8438418
5401,-3.6360047
5402,-1.6420854
5403,-2.9173038
5404,-3.85948
5405,-0.8618916
5406,0.9391608
5407,-0.5631331
5408,-2.7221413
5409,-1.946568
5410,-2.8528802
5411,-3.3796816
5412,-1.0521582
5413,-0.1817166
5414,-0.3059866
5415,-1.4954307
5416,-3.3461702
5417,-3.4140115
5418,0.98559237
5419,2.6491938
5420,-2.2731652
5421,1.3139163
5422,0.02465953
5423,1.1832438
5424,0.024822243
5425,-1.8819437
5426,0.746783
5427,0.609235
5428,-0.86927927
5429,0.74207634
5430,-3.8902109
5431,-2.1654606
5432,0.4056308
5433,1.1526036
5434,-2.5353773
5435,2.8626797
5436,1.7873403
5437,0.13224354
5438,0.5205622
5439,-3.1036181
5440,0.26931605
5441,-1.8300836
5442,-2.2892776
5443,-1.0501379
5444,1.8217432
5445,-0.36856288
5446,0.6926871
5447,-2.7312005
5448,2.847754
5449,2.8915162
5450,-2.6562822
5451,-2.98068
5452,-0.6831216
5453,-3.1933494
5454,-3.4022331
5455,-2.7000432
5456,2.1380825
5457,-2.3543751
5458,3.3519628
5459,3.2947967
5460,-2.1614864
5461,1.2373015
5462,1.6294276
5463,-1.0397459
5464,-3.308473
5465,-2.592673
5466,-3.2097325
5467,3.5546136
5468,-1.3162197
5469,-1.3499588
5470,0.18428504
5471,-0.9477074
5472,2.1009822
5473,0.65313345
5474,1.6780448
5475,3.5676234
5476,-4.4092445
5477,-1.8055768
5478,1.4653968
5479,3.923734
5480,-3.5083508
5481,-2.1044278
5482,-1.9752918
5483,4.251138
5484,3.5059288
5485,4.1171885
5486,-0.39872864
5487,-1.8171906
5488,0.7855874
5489,0.069009826
5490,0.6242595
5491,-2.635039
5492,0.8164426
5493,-1.0283606
5494,3.5501447
5495,-1.0957743
5496,-0.8440451
5497,-3.0863478
5498,-1.9086692
5499,-2.086601
5500,3.580249
5501,-2.2332249
5502,-1.0407662
5503,3.4850883
5504,3.1947296
5505,2.2636888
5506,-2.134298
5507,1.3600464
5508,2.1152587
5509,-2.1350186
5510,-3.255115
5511,0.758366
5512,0.88512135
5513,-0.60575914
5514,1.6083978
5515,1.0116886
5516,1.3202648
5517,3.0043044
5518,-0.33546475
5519,-3.9592333
5520,1.8974602
5521,0.2776496
5522,3.0886185
5523,-2.434457
5524,1.7282112
5525,-1.2510616
5526,-0.76317006
5527,-1.0500112
5528,-0.22219642
5529,0.36719286
5530,-1.6591357
5531,-0.9986735
5532,0.0074004577
5533,2.3627295
5534,-1.5868549
5535,-0.7708751
5536,1.7570153
5537,3.4476423
5538,-1.1125385
5539,-0.12246585
5540,0.018132923
5541,2.8505077
5542,-0.4266165
5543,0.9152325
5544,-1.1306295
5545,0.39395124
5546,-0.7319514
5547,1.7952498
5548,0.85694534
5549,-0.75017154
5550,4.0584235
5551,-2.9491324
5552,4.8552337
5553,1.2021649
5554,-1.7569243
5555,-0.26209548
5556,-0.47217587
5557,-2.4559464
5558,1.2109673
5559,-1.4384655
5560,0.46537456
5561,-0.45501024
5562,-0.4421327
5563,1.4733957
5564,2.5651891
5565,-3.9179518
5566,-4.474811
5567,1.6759323
5568,0.56270325
5569,0.734853
5570,-4.9102974
5571,-2.6757379
5572,3.193467
5573,3.0420353
5574,-2.0960424
