,RecoDatam_predicted
3242,-183195.6
3243,-84.65523
3244,-47816.67
3245,-28636.6
3246,-196.63718
3247,-57068.18
3248,78805.54
3249,75.66793
3250,-7439.2065
3251,98514.09
3252,35811.75
3253,-113975.48
3254,-153395.11
3255,17.320114
3256,-118.73646
3257,26423.69
3258,-120.12034
3259,-64.28664
3260,66527.625
3261,-151413.55
3262,-151305.36
3263,106288.055
3264,-122487.516
3265,44641.85
3266,-211084.69
3267,58839.85
3268,-53981.375
3269,-142.84776
3270,-204223.08
3271,80050.46
3272,42502.746
3273,-178308.66
3274,-69.291405
3275,-40149.836
3276,28415.354
3277,-211484.69
3278,-49.83195
3279,-113017.98
3280,-32.27731
3281,-149777.22
3282,88751.35
3283,8360.551
3284,-131851.73
3285,-2133.939
3286,66849.08
3287,75487.5
3288,-4189.976
3289,43682.848
3290,-63749.137
3291,63622.633
3292,52844.594
3293,-15731.976
3294,0.7981248
3295,-128489.766
3296,-100863.52
3297,-74.55072
3298,78542.734
3299,-63670.844
3300,-74890.18
3301,-218816.03
3302,-176713.97
3303,-94688.54
3304,-88329.56
3305,31600.875
3306,-190339.44
3307,2875.0596
3308,62.092915
3309,68762.27
3310,-186373.84
3311,-187833.84
3312,-199914.16
3313,29.48133
3314,104781.26
3315,-65612.07
3316,75254.86
3317,-55219.523
3318,-79626.086
3319,-151.00725
3320,46706.805
3321,60913.105
3322,-215233.88
3323,97033.78
3324,-21663.484
3325,-15.315866
3326,77055.086
3327,-144080.52
3328,-118.36529
3329,51885.84
3330,-85454.04
3331,-171931.88
3332,-87875.164
3333,-191.87746
3334,28961.098
3335,-151758.78
3336,78695.41
3337,-30.101067
3338,-116817.47
3339,-165399.94
3340,18.127056
3341,85921.2
3342,-194774.34
3343,-82467.93
3344,109964.19
3345,-12246.245
3346,-173.30841
3347,-218529.67
3348,94262.414
3349,68445.14
3350,-251.72284
3351,-141961.22
3352,-74128.54
3353,91588.67
3354,68041.67
3355,-65906.56
3356,-98636.39
3357,-139924.66
3358,94046.93
3359,40733.543
3360,30666.98
3361,-34757.242
3362,-110759.54
3363,89493.1
3364,-161226.86
3365,-103037.805
3366,-156755.48
3367,-136383.1
3368,-87928.67
3369,-74873.08
3370,-71202.305
3371,-76.595924
3372,-83840.45
3373,-172348.88
3374,50880.38
3375,-157603.47
3376,-84204.89
3377,-138472.72
3378,80682.36
3379,83240.93
3380,-115116.02
3381,-191578.47
3382,-81357.43
3383,-206.65681
3384,-219155.23
3385,-101199.3
3386,-105486.555
3387,-44541.297
3388,-4884.451
3389,-30.543434
3390,-234.78365
3391,-151478.58
3392,-12.477221
3393,-70771.7
3394,76413.2
3395,-44648.78
3396,65878.7
3397,-126594.14
3398,-210865.8
3399,41265.375
3400,-68835.89
3401,-71734.53
3402,-161065.8
3403,-90753.17
3404,84486.82
3405,-55.905426
3406,32171.559
3407,-222161.38
3408,-181886.33
3409,-185244.77
3410,-34.519684
3411,-173914.17
3412,78587.56
3413,30253.074
3414,-20840.365
3415,4875.75
3416,73072.49
3417,-299.37494
3418,-193056.8
3419,-177178.88
3420,-88751.52
3421,-170903.14
3422,107785.6
3423,94144.77
3424,-92601.164
3425,-174950.67
3426,-59.16327
3427,-186405.05
3428,37011.62
3429,-90043.97
3430,-77309.516
3431,-112.84328
3432,64763.707
3433,-175671.86
3434,-106772.75
3435,23809.146
3436,-23850.12
3437,-199579.92
3438,101325.02
3439,21129.768
3440,-219344.31
3441,-61516.508
3442,-28.448513
3443,-52393.156
3444,-49.118607
3445,-41743.62
3446,-129108.58
3447,-104400.11
3448,-214398.95
3449,-152592.7
3450,-67810.35
3451,106464.49
3452,-0.69807196
3453,-147712.12
3454,-163659.22
3455,41.03201
3456,-59995.043
3457,62080.0
3458,-136907.83
3459,46.956184
3460,-5640.786
3461,-175420.38
3462,-101209.53
3463,61556.29
3464,-81768.52
3465,-188324.34
3466,-184.49344
3467,-202690.52
3468,-204937.92
3469,-102.30746
3470,-45619.6
3471,-57648.535
3472,-144456.77
3473,-200554.11
3474,1962.2766
3475,14797.004
3476,102210.14
3477,-180705.14
3478,-46082.508
3479,-208892.34
3480,14244.339
3481,-165276.33
3482,-56977.44
3483,-112392.555
3484,-95238.2
3485,74.34696
3486,93018.52
3487,-157995.06
3488,-73.192314
3489,26.04657
3490,-133489.19
3491,42309.684
3492,-33.24598
3493,82877.234
3494,-525.4585
3495,-151934.23
3496,-141362.61
3497,41949.96
3498,62961.34
3499,-185988.12
3500,90718.62
3501,108230.63
3502,-164797.4
3503,86718.83
3504,-122.494675
3505,-2735.3535
3506,-146093.12
3507,-114388.23
3508,-66247.3
3509,-94.09947
3510,47.66723
3511,-175708.77
3512,-88.44704
3513,-157852.48
3514,44786.793
3515,-180530.53
3516,-124442.89
3517,-202564.31
3518,-103759.164
3519,-199392.66
3520,-81388.54
3521,-13.926619
3522,-199339.77
3523,59214.09
3524,-220622.2
3525,-80553.22
3526,39791.375
3527,51607.133
3528,-153292.92
3529,-107618.945
3530,40441.734
3531,-171942.31
3532,97410.98
3533,92632.59
3534,-87.938385
3535,19.526585
3536,-123697.79
3537,-113668.92
3538,-187408.39
3539,55472.445
3540,-146670.78
3541,51194.46
3542,-13.174301
3543,-66.86996
3544,-73.446106
3545,102613.51
3546,10227.504
3547,-138117.56
3548,12436.439
3549,0.9036913
3550,-164205.92
3551,65732.266
3552,11275.044
3553,100898.18
3554,-31779.582
3555,30670.977
3556,70121.47
3557,-48396.637
3558,-87131.5
3559,87604.31
3560,95874.805
3561,-12373.77
3562,-173769.8
3563,9488.635
3564,90527.82
3565,-75254.94
3566,-94949.695
3567,-114418.57
3568,48401.16
3569,-220977.02
3570,-36892.152
3571,43387.508
3572,-2511.5864
3573,-211308.25
3574,40484.695
3575,-98.453186
3576,-190992.02
3577,94173.58
3578,-36520.004
3579,-178729.2
3580,-72.34026
3581,-85939.805
3582,33495.92
3583,-56173.457
3584,6.93727
3585,-19.778524
3586,52522.207
3587,-25.628433
3588,-128139.266
3589,18.875078
3590,27.36585
3591,-125.44302
3592,-60131.516
3593,-72397.44
3594,78196.17
3595,-200865.17
3596,110469.984
3597,1.4976587
3598,-147071.2
3599,-105459.234
3600,-91.784676
3601,-106.92079
3602,82546.484
3603,89147.7
3604,85506.6
3605,105193.39
3606,-89665.195
3607,-42179.938
3608,81809.52
3609,-85806.31
3610,97682.164
3611,69576.234
3612,-96971.48
3613,-75691.84
3614,-51432.234
3615,-43656.957
3616,-102062.375
3617,81045.79
3618,-71796.52
3619,97877.36
3620,2950.1587
3621,-87.19435
3622,-188507.9
3623,109472.945
3624,-68.930046
3625,-197094.42
3626,-91000.25
3627,-84.45652
3628,-105910.94
3629,-38.579254
3630,-61307.383
3631,-193702.22
3632,101724.87
3633,-117743.47
3634,-125106.99
3635,-80.8117
3636,38.862057
3637,-76243.375
3638,-113.70883
3639,-7.3978877
3640,1548.2228
3641,51204.78
3642,32941.543
3643,-62591.062
3644,-6439.811
3645,62.34778
3646,-81638.2
3647,-151029.62
3648,-45138.34
3649,72431.28
3650,68685.21
3651,-121940.875
3652,24482.48
3653,83696.6
3654,-52875.246
3655,36423.875
3656,-9.871191
3657,-24.948692
3658,-199058.62
3659,-139070.61
3660,40.92537
3661,-49.23369
3662,-100631.89
3663,14327.263
3664,87015.33
3665,87988.195
3666,-63.901047
3667,-20087.504
3668,-102081.7
3669,-150086.02
3670,-181065.34
3671,-101197.53
3672,-48.38133
3673,77011.46
3674,-221419.28
3675,86291.15
3676,-110.34143
3677,-76061.53
3678,-127290.93
3679,-200304.81
3680,-93185.95
3681,63938.145
3682,-35.710228
3683,-35762.844
3684,60211.83
3685,66820.18
3686,-100646.16
3687,-207012.1
3688,-132979.0
3689,101365.23
3690,-84050.26
3691,-166714.22
3692,-166509.42
3693,-142691.14
3694,-167298.75
3695,-52.17069
3696,-31917.0
3697,-9059.309
3698,-163330.16
3699,37.86331
3700,35402.492
3701,31120.473
3702,-211262.03
3703,-107106.32
3704,48659.566
3705,-74208.61
3706,-2977.3733
3707,-138135.05
3708,-3.4110494
3709,-3369.8914
3710,56586.15
3711,55550.758
3712,-109524.32
3713,38908.73
3714,-66965.055
3715,-50235.734
3716,-142725.6
3717,-70958.875
3718,-67.22472
3719,-137285.39
3720,-147101.73
3721,89858.19
3722,-217521.84
3723,-213229.81
3724,60652.96
3725,-181070.02
3726,-92393.555
3727,52561.016
3728,-54566.13
3729,-71.87426
3730,82184.484
3731,-61708.61
3732,3.5680287
3733,-24.57169
3734,-106.26453
3735,50154.727
3736,44650.117
3737,81213.65
3738,-184517.16
3739,-164000.39
3740,-38.337585
3741,-4855.573
3742,-87707.29
3743,-80.543175
3744,-84.77306
3745,-32629.975
3746,62407.785
3747,-87843.34
3748,33.343727
3749,35110.33
3750,-158364.47
3751,30560.178
3752,32734.258
3753,-71239.836
3754,41598.98
3755,69814.625
3756,-160289.48
3757,-182058.75
3758,30248.883
3759,64674.703
3760,-139682.98
3761,-153264.11
3762,-208740.4
3763,-40983.043
3764,-93910.41
3765,-164160.11
3766,-57.890022
3767,93455.94
3768,-145257.56
3769,302.75003
3770,-57068.684
3771,-116.14823
3772,-7815.662
3773,-148347.28
3774,67121.59
3775,-215417.27
3776,-45153.12
3777,50167.094
3778,-106844.29
3779,101711.41
3780,-190457.4
3781,50409.13
3782,-204274.16
3783,-103856.97
3784,-43.581253
3785,101928.37
3786,-190102.97
3787,-15448.986
3788,-106038.67
3789,-112694.8
3790,-82844.68
3791,-101059.93
3792,-162008.55
3793,-103.32722
3794,-121.38254
3795,94171.63
3796,-37374.58
3797,94830.39
3798,9556.93
3799,104503.805
3800,47.84767
3801,-185.64839
3802,-197006.6
3803,-150635.83
3804,30201.086
3805,-136292.61
3806,-121121.38
3807,-205254.12
3808,93028.35
3809,70453.65
3810,-208020.6
3811,-172439.77
3812,45901.746
3813,-74634.1
3814,-28746.113
3815,-44748.86
3816,17952.771
3817,-85.31778
3818,74842.555
3819,-80062.26
3820,0.6116948
3821,87067.67
3822,75368.37
3823,45.049843
3824,-91.12488
3825,18807.365
3826,-21321.418
3827,35555.797
3828,-191110.02
3829,-252.87488
3830,-165428.06
3831,-122478.72
3832,-115135.25
3833,-91907.664
3834,-109892.79
3835,-81635.76
3836,-115208.08
3837,-38286.676
3838,-210347.17
3839,106463.414
3840,-45683.434
3841,106174.25
3842,6628.279
3843,-49.195328
3844,-181645.12
3845,-186777.27
3846,-186545.31
3847,-40341.676
3848,-219321.31
3849,-166.4791
3850,61345.426
3851,58467.87
3852,-74075.375
3853,-63606.496
3854,50364.723
3855,-121249.13
3856,109733.03
3857,31715.318
3858,61583.188
3859,-91884.32
3860,-163492.53
3861,64865.797
3862,71601.42
3863,-46082.613
3864,93206.195
3865,-1522.7682
3866,60838.984
3867,12773.473
3868,36898.02
3869,-41.085243
3870,102659.89
3871,-209892.73
3872,-28406.682
3873,-209895.6
3874,-107851.664
3875,-107461.05
3876,-167656.4
3877,-120189.59
3878,-180833.45
3879,-97955.22
3880,712.05566
3881,34754.28
3882,94824.03
3883,-18056.898
3884,-71703.8
3885,52097.484
3886,97141.63
3887,-194833.6
3888,-58980.855
3889,83998.95
3890,59992.85
3891,-163211.23
3892,-145355.3
3893,-129344.91
3894,-63914.145
3895,-95901.92
3896,-166333.95
3897,-114808.08
3898,34671.566
3899,-98238.414
3900,-66233.195
3901,103934.01
3902,80429.664
3903,-155.11592
3904,3.7826915
3905,-199880.08
3906,-117.52474
3907,-79.81633
3908,-90991.02
3909,84177.336
3910,-38449.445
3911,-114805.99
3912,-155.3757
3913,-52823.062
3914,-170861.2
3915,97165.46
3916,43326.387
3917,-217908.56
3918,-39807.54
3919,-66329.79
3920,-215539.55
3921,-44477.535
3922,101066.805
3923,-222472.52
3924,91591.66
3925,-170.04337
3926,-114993.484
3927,-108352.04
3928,-146919.38
3929,-31.67168
3930,-132178.4
3931,-63.45668
3932,-118534.41
3933,87490.85
3934,-38969.523
3935,-51.46517
3936,-125034.875
3937,-71875.8
3938,-237.27644
3939,74394.58
3940,-64304.86
3941,-176632.9
3942,-26.350216
3943,39425.49
3944,-184689.78
3945,23021.1
3946,91354.836
3947,-114.028145
3948,85170.305
3949,62027.25
3950,-66537.09
3951,85028.05
3952,-149612.94
3953,40202.797
3954,-137816.14
3955,-159946.4
3956,79800.984
3957,-128512.69
3958,67869.31
3959,75416.305
3960,-193582.56
3961,-57970.13
3962,-86792.04
3963,-76320.71
3964,84389.695
3965,-98.95279
3966,-167365.02
3967,-77116.34
3968,-21232.744
3969,-4341.735
3970,-41.58991
3971,-203.84947
3972,-9617.987
3973,50095.406
3974,-148183.83
3975,86288.39
3976,-68.56256
3977,71532.35
3978,-94517.51
3979,35159.77
3980,35185.285
3981,108429.75
3982,-77.71052
3983,-164977.08
3984,-109621.625
3985,49317.094
3986,-222365.19
3987,-44.548237
3988,60826.492
3989,39242.156
3990,-147932.44
3991,-186721.48
3992,45376.06
3993,-193117.53
3994,78969.31
3995,35805.65
3996,44521.55
3997,-67161.7
3998,-191513.31
3999,-120.537384
4000,-168673.44
4001,32.049
4002,49014.63
4003,-32683.896
4004,-127565.17
4005,42495.54
4006,-211375.75
4007,-139855.66
4008,106040.79
4009,-161.92223
4010,-222726.19
4011,100538.31
4012,107545.05
4013,24919.244
4014,93478.68
4015,-31689.123
4016,97764.805
4017,19808.7
4018,-179444.34
4019,38.601513
4020,68912.21
4021,-104898.305
4022,-130039.83
4023,18.757082
4024,101829.89
4025,45.187325
4026,-107186.6
4027,-39.922165
4028,41715.004
4029,-21688.248
4030,-48857.28
4031,-48.24891
4032,60916.004
4033,-127.87306
4034,48.677017
4035,-185137.38
4036,-171176.88
4037,-198624.03
4038,-208395.84
4039,-6.219313
4040,89698.56
4041,-129.72769
4042,6096.0503
4043,-157612.23
4044,-8086.575
4045,-22111.852
4046,-182.77061
4047,74135.836
4048,-122735.01
4049,-23.583843
4050,85523.125
4051,-163.83516
4052,-122258.9
4053,-211753.9
4054,-194023.06
4055,-126094.68
4056,-78938.23
4057,-107.39339
4058,61253.26
4059,-217573.45
4060,-173941.78
4061,69837.31
4062,-154195.28
4063,-78893.875
4064,-20852.355
4065,12254.521
4066,-8.043871
4067,-163158.58
4068,-63001.656
4069,22.606133
4070,72175.05
4071,107810.89
4072,30660.79
4073,-80.035904
4074,-164832.0
4075,-190638.53
4076,-191305.02
4077,79713.98
4078,-213382.6
4079,108116.19
4080,-63410.79
4081,-124281.11
4082,-142168.22
4083,78521.75
4084,-36417.63
4085,94432.87
4086,64514.254
4087,74983.25
4088,-107296.7
4089,47474.02
4090,-91594.68
4091,64304.95
4092,-128152.055
4093,47.25079
4094,34849.758
4095,48.057274
4096,10091.017
4097,-210964.53
4098,-113237.836
4099,36111.336
4100,-155509.72
4101,-188121.39
4102,96946.875
4103,-186348.66
4104,-113231.61
4105,-208190.48
4106,91939.48
4107,-135118.34
4108,-107.02145
4109,-26.923012
4110,-157.1757
4111,-150664.88
4112,66926.66
4113,36824.29
4114,3286.3516
4115,18102.467
4116,-184846.86
4117,-98528.414
4118,-58185.418
4119,81.278015
4120,-161686.64
4121,9.325722
4122,-97872.5
4123,-0.14507294
4124,-178002.6
4125,34388.715
4126,-179129.86
4127,43869.27
4128,-39024.99
4129,59447.652
4130,-190471.62
4131,-86.95667
4132,-164740.62
4133,-168740.45
4134,-55650.82
4135,-46967.57
4136,-140462.78
4137,-16.372456
4138,-47087.594
4139,97183.37
4140,-158245.23
4141,90434.336
4142,53080.633
4143,-171017.38
4144,37.00282
4145,31927.553
4146,-154406.69
4147,-149185.92
4148,50489.047
4149,-225.73251
4150,-51601.633
4151,-124803.984
4152,85327.83
4153,98028.92
4154,-150338.45
4155,33841.51
4156,-63684.24
4157,53814.906
4158,-153.87413
4159,-107.524734
4160,-20238.994
4161,-39.474117
4162,-170565.48
4163,-154921.27
4164,5.4088516
4165,-105315.34
4166,-140296.33
4167,67784.24
4168,-165558.95
4169,-178137.9
4170,-142668.7
4171,-121133.49
4172,-175044.97
4173,-73.67949
4174,110405.71
4175,104139.29
4176,54271.355
4177,-61368.656
4178,25.978903
4179,-220701.8
4180,5819.66
4181,-121242.46
4182,38350.043
4183,-57.36403
4184,-67940.55
4185,-159597.56
4186,-76390.58
4187,-167950.97
4188,15454.853
4189,-107952.31
4190,90774.37
4191,-153964.53
4192,105132.29
4193,-86139.68
4194,-132162.12
4195,-36202.01
4196,-131589.0
4197,78822.09
4198,55615.938
4199,-50737.652
4200,107348.664
4201,-47568.082
4202,-56649.45
4203,44522.625
4204,62555.2
4205,-176336.73
4206,-117582.18
4207,-194941.77
4208,-56.226116
4209,74506.695
4210,48804.168
4211,82735.625
4212,-156.35588
4213,-122484.68
4214,-146915.38
4215,-195581.92
4216,-47286.457
4217,-92435.125
4218,-215903.19
4219,108701.08
4220,-95931.39
4221,-165126.25
4222,-123513.336
4223,-175087.73
4224,41841.25
4225,-79098.875
4226,-56207.758
4227,-88532.95
4228,-221.09064
4229,-215375.45
4230,109141.71
4231,-100782.31
4232,-125161.68
4233,-3.8937726
4234,-74093.02
4235,101113.88
4236,-65850.875
4237,-155433.33
4238,-205621.8
4239,73452.56
4240,-66330.36
4241,-89.69635
4242,-99156.4
4243,-18434.31
4244,-187807.17
4245,83733.77
4246,-98352.48
4247,-50029.055
4248,72129.16
4249,18471.832
4250,-120368.39
4251,-63.72428
4252,-141523.97
4253,14111.732
4254,-167997.77
4255,54627.21
4256,-99584.73
4257,87317.52
4258,-55.448326
4259,-15319.494
4260,88311.62
4261,-159062.64
4262,63240.145
4263,-129236.414
4264,-4831.268
4265,34.620197
4266,-222200.8
4267,66609.52
4268,-113654.266
4269,98638.76
4270,92956.31
4271,69478.6
4272,24770.945
4273,76731.49
4274,38118.34
4275,-128772.234
4276,110438.72
4277,-215120.55
4278,-103603.74
4279,-152.76077
4280,78070.22
4281,-85.596886
4282,-192749.77
4283,-293.60406
4284,-27.214241
4285,41360.895
4286,-220945.98
4287,34911.793
4288,63528.004
4289,85994.26
4290,-182133.17
4291,-16.899063
4292,35918.934
4293,6290.938
4294,41485.73
4295,61883.95
4296,-175727.06
4297,-154.01868
4298,-79365.78
4299,-217672.69
4300,-129379.38
4301,-76500.27
4302,65947.27
4303,-122737.77
4304,-149670.42
4305,-64152.617
4306,15973.436
4307,82164.914
4308,-26.722466
4309,-128092.23
4310,-156.51974
4311,88070.555
4312,-30.4259
4313,9222.65
4314,-29.168148
4315,-94.481384
4316,-221332.39
4317,-190588.75
4318,73183.44
4319,-105557.44
4320,47.5256
4321,-117389.945
4322,-112382.21
4323,-94524.414
4324,-130323.12
4325,-149869.72
4326,66854.9
4327,53773.613
4328,-7575.403
4329,1.9470854
4330,-213271.83
4331,-47573.535
4332,107476.836
4333,87613.56
4334,44378.527
4335,49.266994
4336,-68617.97
4337,-136168.36
4338,-173149.73
4339,6330.6465
4340,26962.98
4341,-12.308897
4342,-193827.88
4343,82655.414
4344,-17.956266
4345,-14.936409
4346,3803.6072
4347,-28.416752
4348,-24663.328
4349,-130607.18
4350,33718.535
4351,-126631.22
4352,43785.83
4353,55295.277
4354,-83.88557
4355,-78808.64
4356,-189913.58
4357,8956.883
4358,56.38386
4359,92747.48
4360,109505.29
4361,-49.058304
4362,-125984.19
4363,-80.64537
4364,-52361.426
4365,-195110.08
4366,-186421.86
4367,109461.3
4368,66358.57
4369,76813.64
4370,-96350.91
4371,15688.796
4372,-148789.94
4373,36208.4
4374,36442.332
4375,80505.35
4376,-180157.8
4377,-94723.766
4378,-112619.66
4379,-30525.246
4380,41668.41
4381,-139601.61
4382,-33477.355
4383,-120.12433
4384,67113.22
4385,73966.86
4386,-142891.31
4387,-193738.9
4388,-150766.98
4389,-100738.44
4390,-125700.72
4391,-105727.95
4392,24713.703
4393,55.703815
4394,-186708.94
4395,-173321.92
4396,103162.02
4397,13562.568
4398,-66414.73
4399,-152.58478
4400,69821.76
4401,-72564.0
4402,79141.12
4403,-1839.8673
4404,-2757.2332
4405,-79.15807
4406,54341.777
4407,48.634975
4408,90875.87
4409,-9740.2705
4410,53210.49
4411,-185491.9
4412,-1834.0583
4413,-193011.7
4414,-158121.16
4415,-87.477295
4416,75341.73
4417,-135513.1
4418,77070.12
4419,-4689.445
4420,-90005.94
4421,55968.863
4422,-37322.066
4423,-53231.312
4424,-187333.95
4425,105931.74
4426,-69971.65
4427,-180245.67
4428,-181954.03
4429,-182225.06
4430,-161199.19
4431,-140047.9
4432,50698.766
4433,-108.64009
4434,-126076.086
4435,32078.086
4436,-134252.23
4437,85455.77
4438,-126228.77
4439,96985.57
4440,44693.59
4441,-194276.83
4442,-197000.72
4443,9137.334
4444,-49847.484
4445,-26.419266
4446,-67274.2
4447,16.711876
4448,30245.268
4449,61151.723
4450,93639.48
4451,54451.145
4452,39.30964
4453,63400.86
4454,25943.482
4455,-117145.305
4456,107723.24
4457,-147065.81
4458,-154943.36
4459,-160613.06
4460,36600.95
4461,-150052.77
4462,-70594.234
4463,-86346.76
4464,45198.062
4465,-122963.63
4466,-3817.468
4467,-159456.36
4468,-145.75821
4469,-200431.7
4470,-111668.47
4471,-113.44676
4472,-162771.81
4473,93000.61
4474,-49131.973
4475,-128717.914
4476,-167614.84
4477,28718.986
4478,-172015.06
4479,63245.867
4480,-210567.88
4481,-84107.68
4482,-93031.234
4483,41361.3
4484,29768.193
4485,-167994.75
4486,-2266.0034
4487,-43906.266
4488,15.358841
4489,76069.38
4490,73135.73
4491,83539.99
4492,-91.254074
4493,-106245.18
4494,51846.617
4495,-54.51234
4496,-157.40065
4497,-27.220222
4498,89610.83
4499,5.4663916
4500,-197541.44
4501,-107480.164
4502,44507.266
4503,-52436.07
4504,-191345.86
4505,-133046.72
4506,-97.90372
4507,-126145.14
4508,-39.826878
4509,-144577.22
4510,-103540.81
4511,104396.62
4512,-155600.47
4513,-161580.27
4514,-145633.95
4515,62220.566
4516,-124730.016
4517,-156.80284
4518,55805.01
4519,-167713.67
4520,-169683.4
4521,-87839.11
4522,-168654.7
4523,-69684.85
4524,11610.047
4525,-70669.195
4526,-125595.31
4527,-151481.83
4528,-2.1460872
4529,-215722.5
4530,-114851.76
4531,-87159.77
4532,-144.99623
4533,85894.37
4534,-34617.11
4535,18967.557
4536,-83718.01
4537,60714.18
4538,-140377.38
4539,-20961.71
4540,-158.48148
4541,31451.96
4542,-107501.63
4543,58738.035
4544,-182971.48
4545,-195349.7
4546,-189594.64
4547,-169335.78
4548,-111344.21
4549,-52554.074
4550,-29307.469
4551,-54707.35
4552,-162420.22
4553,32.543232
4554,65232.01
4555,-41.798893
4556,16001.993
4557,-106.43899
4558,-124531.79
4559,-44591.98
4560,-48113.836
4561,-74953.59
4562,-207957.39
4563,-194951.45
4564,-83641.98
4565,-97.099075
4566,85363.055
4567,-37.71876
4568,85904.016
4569,-12389.455
4570,-174502.5
4571,-90.49961
4572,-194494.05
4573,-146782.56
4574,-208004.56
4575,-203594.28
4576,-28.97282
4577,95616.37
4578,-39025.754
4579,-111954.04
4580,-175522.73
4581,68689.22
4582,-141171.55
4583,-116377.305
4584,-57.192787
4585,40.582428
4586,-12697.637
4587,98030.805
4588,-66552.43
4589,-197067.02
4590,-117004.42
4591,-144910.14
4592,93823.47
4593,-89736.086
4594,-33730.305
4595,-187206.1
4596,-200540.53
4597,-127266.55
4598,-78105.46
4599,-109724.65
4600,86704.12
4601,-104227.805
4602,43336.793
4603,107667.86
4604,73913.56
4605,-6155.026
4606,-202763.5
4607,-195797.5
4608,-9108.273
4609,-182.768
4610,110502.29
4611,-100678.14
4612,-215544.11
4613,48228.88
4614,-151877.39
4615,31.533749
4616,-200761.28
4617,-104647.1
4618,-172960.03
4619,-24.486073
4620,-52523.793
4621,82123.98
4622,-10691.828
4623,109114.86
4624,-222613.22
4625,-218617.23
4626,-130092.95
4627,-20739.234
4628,-178982.1
4629,-49950.137
4630,-75611.02
4631,-61820.598
4632,-54470.918
4633,-55.15111
4634,-40378.695
4635,-87379.875
4636,-145430.62
4637,-66674.75
4638,-90941.59
4639,34481.19
4640,34903.195
4641,-167861.27
4642,-6485.751
4643,-95907.66
4644,83368.52
4645,-104.43629
4646,-292.58215
4647,-93404.766
4648,12364.207
4649,-178799.83
4650,6082.924
4651,35979.75
4652,-194640.75
4653,97940.62
4654,-182848.7
4655,-44732.336
4656,-15245.776
4657,102507.73
4658,39673.98
4659,46643.543
4660,-204804.0
4661,-217373.95
4662,-176476.3
4663,-91594.14
4664,-207629.95
4665,-52135.3
4666,35523.188
4667,-15741.014
4668,-198.19673
4669,-156475.38
4670,-127423.12
4671,105420.71
4672,-165740.56
4673,-82422.05
4674,-135006.17
4675,-208.64725
4676,-40.77882
4677,-89988.91
4678,-84365.42
4679,-1407.1626
4680,107073.33
4681,-152.15851
4682,-52954.08
4683,-146723.86
4684,-165398.03
4685,-72938.94
4686,-210761.6
4687,100403.85
4688,-144757.56
4689,88589.336
4690,12833.28
4691,-137360.3
4692,91733.68
4693,66616.67
4694,34295.254
4695,-197701.36
4696,38559.023
4697,-186558.47
4698,-2405.677
4699,-141810.77
4700,95107.37
4701,-25590.21
4702,-112148.46
4703,-136846.58
4704,-36400.645
4705,76069.56
4706,-143942.06
4707,-62566.395
4708,-64.102356
4709,88918.21
4710,-219828.67
4711,-82.659424
4712,-94901.92
4713,-53.89244
4714,-61931.273
4715,-143.30931
4716,-209876.3
4717,-184664.16
4718,67147.86
4719,-136676.3
4720,94007.3
4721,-195211.05
4722,-181733.17
4723,-77944.086
4724,-178785.22
4725,42.40484
4726,-133.35594
4727,40541.84
4728,-31095.475
4729,-43474.7
4730,-95066.71
4731,-83426.625
4732,-49.204994
4733,-164950.23
4734,-208974.81
4735,-216220.48
4736,64070.676
4737,-106522.3
4738,-8460.892
4739,52008.57
4740,-19.816116
4741,50553.15
4742,-75162.64
4743,-90697.08
4744,109633.555
4745,3477.339
4746,108292.84
4747,-70014.1
4748,-104345.37
4749,-59973.188
4750,20359.463
4751,-48908.99
4752,-214889.92
4753,105649.086
4754,-49290.414
4755,61645.75
4756,-65950.05
4757,84556.484
4758,-70979.43
4759,-161611.52
4760,-81.2022
4761,-171405.62
4762,-60554.082
4763,47.787525
4764,-60512.125
4765,106337.125
4766,-69.62974
4767,74979.266
4768,2022.8293
4769,-117699.3
4770,52686.027
4771,-134428.39
4772,-125316.12
4773,-60285.93
4774,-96660.32
4775,5756.106
4776,-220667.67
4777,-59.314407
4778,99307.84
4779,-40.186543
4780,58251.27
4781,55817.24
4782,-5788.804
4783,-127123.055
4784,92974.33
4785,63335.945
4786,-190758.33
4787,-222796.95
4788,-214338.94
4789,-173911.34
4790,-154500.98
4791,-195607.53
4792,33558.438
4793,101130.88
4794,-17.568983
4795,-57.604774
4796,-20675.037
4797,-83.92546
4798,-62914.914
4799,-80500.46
4800,91851.57
4801,-84141.305
4802,87034.625
4803,25084.273
4804,3881.6892
4805,-131485.12
4806,-186643.89
4807,-121506.21
4808,-94.85639
4809,-24637.709
4810,8206.363
4811,-134464.11
4812,-180079.88
4813,52221.426
4814,-158536.56
4815,-103307.62
4816,-46.246513
4817,-170336.53
4818,-211998.7
4819,50662.65
4820,68482.97
4821,-108624.49
4822,-45433.54
4823,73.15212
4824,-125754.945
4825,-72.25587
4826,66400.79
4827,-208523.47
4828,-168730.05
4829,61329.87
4830,-144073.56
4831,107842.19
4832,-97371.125
4833,-193411.94
4834,36718.234
4835,48941.926
4836,92893.69
4837,-56.589767
4838,-11613.277
4839,-130203.97
4840,-112520.48
4841,-18.683575
4842,-115618.52
4843,46581.098
4844,-37735.574
4845,-162663.69
4846,60835.54
4847,-34.054455
4848,91118.6
4849,14439.967
4850,16902.184
4851,26.568113
4852,-59552.902
