,RecoDatapT_predicted
3880,33.14494
3881,20.421614
3882,25.83
3883,27.924053
3884,24.633768
3885,22.222507
3886,25.428066
3887,26.666721
3888,36.44962
3889,24.027016
3890,28.493828
3891,30.668812
3892,22.970222
3893,100.12308
3894,29.389664
3895,26.764395
3896,22.075794
3897,21.035715
3898,22.62897
3899,33.869198
3900,21.631407
3901,32.3613
3902,38.216335
3903,26.423084
3904,30.337887
3905,25.338572
3906,24.98215
3907,20.788826
3908,21.482037
3909,21.268063
3910,26.790258
3911,21.128052
3912,21.994925
3913,30.118958
3914,22.335552
3915,26.82775
3916,22.164253
3917,33.39844
3918,25.225672
3919,33.534027
3920,31.877111
3921,21.366524
3922,26.078135
3923,75.788635
3924,35.781433
3925,29.91262
3926,22.552391
3927,48.12593
3928,21.481619
3929,25.305305
3930,22.924522
3931,22.15221
3932,22.69213
3933,21.186798
3934,29.022099
3935,25.6109
3936,24.755285
3937,29.75295
3938,34.637302
3939,23.409376
3940,23.893229
3941,25.635668
3942,27.536102
3943,22.872692
3944,23.314247
3945,20.830145
3946,28.667002
3947,24.8059
3948,22.16564
3949,26.195372
3950,26.955894
3951,21.801102
3952,24.778666
3953,21.894436
3954,23.902346
3955,31.75507
3956,23.220407
3957,20.954725
3958,26.359812
3959,21.216011
3960,29.770084
3961,29.36794
3962,39.18982
3963,55.38756
3964,23.464386
3965,23.043427
3966,25.953056
3967,21.023994
3968,26.82031
3969,28.076881
3970,29.781261
3971,37.237434
3972,27.104855
3973,21.999199
3974,20.817883
3975,35.264927
3976,22.076334
3977,21.7386
3978,25.547657
3979,24.229319
3980,22.794697
3981,26.81939
3982,41.715027
3983,26.284725
3984,27.326353
3985,102.26746
3986,29.744839
3987,28.661154
3988,22.374748
3989,27.182104
3990,22.306242
3991,21.978241
3992,20.743423
3993,25.511784
3994,26.071058
3995,27.760592
3996,21.972181
3997,20.932411
3998,21.005266
3999,36.292496
4000,27.558878
4001,29.919802
4002,31.949533
4003,22.230932
4004,26.812271
4005,20.823187
4006,26.12004
4007,20.973434
4008,27.681652
4009,27.102375
4010,20.371447
4011,29.06129
4012,20.65833
4013,43.80123
4014,21.92637
4015,25.855072
4016,25.081171
4017,39.81966
4018,20.493397
4019,40.079483
4020,22.51939
4021,23.97783
4022,26.102087
4023,29.8384
4024,34.381756
4025,31.796644
4026,28.0555
4027,26.74545
4028,24.501495
4029,39.176266
4030,21.682419
4031,22.531736
4032,36.231663
4033,25.789204
4034,36.84938
4035,21.031898
4036,26.616022
4037,39.222122
4038,20.837885
4039,26.251678
4040,29.902924
4041,23.249428
4042,22.297411
4043,29.695599
4044,25.09858
4045,28.623089
4046,30.549196
4047,20.404392
4048,43.541386
4049,29.76865
4050,25.88582
4051,22.596724
4052,21.540295
4053,23.364891
4054,37.964268
4055,38.99665
4056,20.864552
4057,22.957596
4058,28.407469
4059,24.057877
4060,34.125027
4061,59.88272
4062,26.47324
4063,23.813135
4064,29.141287
4065,23.250309
4066,32.825203
4067,29.525787
4068,24.203234
4069,25.273811
4070,23.014177
4071,23.606472
4072,22.064127
4073,25.165888
4074,30.797125
4075,23.519121
4076,23.804054
4077,33.29548
4078,28.099627
4079,23.565998
4080,28.871931
4081,24.08702
4082,28.146883
4083,22.437912
4084,28.42303
4085,27.052036
4086,22.912006
4087,23.918633
4088,21.331203
4089,25.574955
4090,23.752554
4091,32.612305
4092,28.57416
4093,26.50073
4094,20.333454
4095,24.789814
4096,31.114515
4097,20.88214
4098,23.152006
4099,23.816004
4100,27.391054
4101,27.366085
4102,23.061245
4103,23.962515
4104,20.430304
4105,23.782913
4106,27.585691
4107,26.503107
4108,36.590706
4109,26.511057
4110,24.421967
4111,28.609297
4112,26.42455
4113,35.893257
4114,41.916004
4115,35.68839
4116,22.194828
4117,25.039814
4118,22.04084
4119,22.062124
4120,23.89413
4121,22.682676
4122,21.90754
4123,20.461708
4124,20.27768
4125,23.025698
4126,36.419914
4127,27.520765
4128,20.285088
4129,26.00597
4130,20.711388
4131,23.651077
4132,35.862152
4133,34.388298
4134,32.582493
4135,21.26501
4136,21.146439
4137,22.559307
4138,30.507668
4139,21.148205
4140,22.31531
4141,43.89447
4142,26.84588
4143,26.652603
4144,28.148203
4145,22.567137
4146,23.490957
4147,33.592068
4148,20.555117
4149,21.254128
4150,24.570515
4151,36.21972
4152,31.79564
4153,21.59586
4154,29.7583
4155,30.637049
4156,24.02517
4157,24.204235
4158,33.194153
4159,28.941715
4160,26.029865
4161,31.631277
4162,23.849958
4163,25.627642
4164,26.844574
4165,35.472908
4166,26.353947
4167,24.436552
4168,29.26965
4169,30.040396
4170,23.396446
4171,26.538652
4172,22.921343
4173,22.988403
4174,26.184265
4175,20.940731
4176,28.958582
4177,31.723429
4178,30.715982
4179,24.638607
4180,27.351862
4181,22.640562
4182,24.732105
4183,36.701504
4184,26.361156
4185,21.824324
4186,28.255674
4187,21.04464
4188,30.642927
4189,23.810905
4190,24.174994
4191,22.611809
4192,46.960903
4193,21.9226
4194,23.048235
4195,23.380075
4196,21.5483
4197,33.742996
4198,21.279886
4199,32.494656
4200,20.79121
4201,24.05318
4202,25.203964
4203,26.595518
4204,23.056156
4205,26.605358
4206,22.889204
4207,32.38588
4208,29.535715
4209,22.271053
4210,29.664974
4211,33.844475
4212,30.16475
4213,22.959892
4214,21.436274
4215,20.874882
4216,24.351517
4217,22.091705
4218,34.57593
4219,22.51884
4220,24.926132
4221,35.484737
4222,27.88254
4223,27.301365
4224,26.025463
4225,30.09324
4226,31.509134
4227,24.47323
4228,44.41829
4229,23.96704
4230,22.50491
4231,23.703205
4232,21.483109
4233,20.467821
4234,24.799488
4235,26.592434
4236,31.655857
4237,23.348873
4238,22.046688
4239,21.854658
4240,28.521614
4241,29.63638
4242,23.393635
4243,30.90825
4244,22.130499
4245,20.409725
4246,30.795893
4247,41.883183
4248,35.502083
4249,20.767403
4250,43.489994
4251,53.168827
4252,22.162846
4253,21.794823
4254,24.093468
4255,26.56702
4256,23.53022
4257,23.485733
4258,24.44841
4259,22.569138
4260,23.83146
4261,25.452248
4262,26.802998
4263,21.013893
4264,23.187874
4265,24.179176
4266,24.01123
4267,24.690557
4268,51.371857
4269,43.134655
4270,35.01816
4271,24.827631
4272,26.940363
4273,26.991518
4274,23.202913
4275,21.19486
4276,22.869553
4277,26.77744
4278,28.814297
4279,25.72868
4280,22.445381
4281,26.45968
4282,25.28779
4283,28.27787
4284,24.332867
4285,22.269947
4286,22.469652
4287,26.531824
4288,25.296074
4289,24.356297
4290,28.519709
4291,39.933098
4292,23.32445
4293,24.740213
4294,34.648663
4295,21.700432
4296,23.488096
4297,30.997759
4298,24.216818
4299,26.641293
4300,28.483145
4301,28.216385
4302,36.705063
4303,26.161749
4304,23.017084
4305,30.208313
4306,23.853039
4307,22.349756
4308,22.73844
4309,28.547842
4310,23.021679
4311,25.63544
4312,36.148594
4313,26.513443
4314,24.46172
4315,28.784801
4316,32.534805
4317,26.63519
4318,22.111515
4319,20.783432
4320,25.413464
4321,21.10669
4322,23.679266
4323,30.562193
4324,25.377224
4325,23.556202
4326,25.010254
4327,31.19222
4328,22.99434
4329,26.100676
4330,22.09779
4331,25.771355
4332,25.527315
4333,20.694391
4334,41.33772
4335,24.882692
4336,21.883553
4337,21.94593
4338,22.046957
4339,25.4926
4340,26.947067
4341,23.48152
4342,27.589867
4343,22.324234
4344,22.882736
4345,33.162872
4346,40.391754
4347,20.436844
4348,34.272263
4349,28.448729
4350,31.71692
4351,33.255615
4352,25.518034
4353,22.787394
4354,23.84746
4355,26.508673
4356,66.58707
4357,28.190306
4358,23.56455
4359,45.8089
4360,22.355072
4361,25.69534
4362,23.252188
4363,22.893883
4364,32.024117
4365,36.85971
4366,22.534372
4367,29.147
4368,38.107697
4369,22.534887
4370,25.848776
4371,43.132034
4372,26.999264
4373,32.25578
4374,26.74665
4375,20.955242
4376,28.310734
4377,28.480852
4378,21.570213
4379,22.387413
4380,25.200489
4381,22.09719
4382,27.509212
4383,26.007706
4384,35.352062
4385,23.982204
4386,32.13189
4387,24.808918
4388,26.467882
4389,21.680069
4390,24.878864
4391,21.644094
4392,24.292465
4393,37.38433
4394,26.803421
4395,36.555847
4396,26.451948
4397,30.92449
4398,23.727951
4399,22.78139
4400,23.263376
4401,23.13897
4402,23.3422
4403,22.521133
4404,22.813313
4405,24.839148
4406,34.84018
4407,36.87829
4408,31.704138
4409,28.870188
4410,23.995207
4411,25.937132
4412,33.3133
4413,20.331057
4414,31.394472
4415,34.651768
4416,22.016968
4417,30.76547
4418,49.7386
4419,24.6134
4420,21.991917
4421,22.38455
4422,22.257668
4423,31.631132
4424,31.039848
4425,22.98695
4426,22.92378
4427,30.197966
4428,36.685646
4429,29.115389
4430,25.162216
4431,24.216986
4432,22.793802
4433,32.85567
4434,31.680218
4435,20.228863
4436,20.2024
4437,38.142807
4438,25.227608
4439,27.856495
4440,26.615807
4441,22.570297
4442,23.923443
4443,39.08374
4444,21.60522
4445,30.613462
4446,23.997156
4447,33.43593
4448,23.100054
4449,22.532854
4450,23.758528
4451,21.0495
4452,23.81302
4453,30.600721
4454,58.017643
4455,33.30213
4456,24.776379
4457,21.738403
4458,30.590555
4459,25.893595
4460,24.692566
4461,30.115257
4462,36.66858
4463,22.267086
4464,30.292261
4465,30.186436
4466,30.477018
4467,20.651932
4468,22.547882
4469,20.592733
4470,21.813456
4471,20.272556
4472,20.58695
4473,20.30376
4474,24.542873
4475,22.920582
4476,20.569675
4477,23.659103
4478,29.658703
4479,26.73999
4480,20.58778
4481,20.4165
4482,36.144577
4483,26.543098
4484,30.04862
4485,27.432049
4486,22.848541
4487,25.819973
4488,32.004276
4489,21.520409
4490,20.86855
4491,47.143578
4492,27.582859
4493,25.046843
4494,22.58958
4495,21.548862
4496,20.472317
4497,21.558346
4498,23.560488
4499,27.033886
4500,29.011951
4501,22.762762
4502,27.508821
4503,29.688627
4504,25.209478
4505,35.90194
4506,26.356678
4507,21.279922
4508,20.806995
4509,28.192076
4510,20.491116
4511,30.434353
4512,28.847816
4513,21.369705
4514,22.045406
4515,28.033869
4516,23.569292
4517,42.617706
4518,22.080053
4519,21.086994
4520,28.504164
4521,33.047207
4522,31.423151
4523,33.700916
4524,20.343449
4525,21.840168
4526,24.328205
4527,20.55861
4528,36.58889
4529,26.187672
4530,42.55047
4531,25.369728
4532,43.872715
4533,24.558144
4534,30.558361
4535,26.792948
4536,32.23167
4537,22.311895
4538,22.253914
4539,22.407862
4540,40.13372
4541,21.380383
4542,23.311508
4543,32.525032
4544,31.243658
4545,30.536472
4546,31.759699
4547,37.44876
4548,34.13118
4549,52.26066
4550,45.418365
4551,23.563873
4552,30.399963
4553,35.27396
4554,29.79132
4555,25.206816
4556,40.633133
4557,57.51108
4558,21.867329
4559,25.135695
4560,26.661022
4561,25.24019
4562,20.497015
4563,24.170473
4564,21.525791
4565,25.02673
4566,23.870188
4567,29.835384
4568,31.486946
4569,25.305292
4570,26.02691
4571,24.375671
4572,38.644337
4573,22.880463
4574,22.85939
4575,37.927994
4576,26.031431
4577,32.693188
4578,23.749952
4579,26.344595
4580,20.885374
4581,34.789303
4582,29.881489
4583,29.64098
4584,24.1576
4585,24.978428
4586,23.79205
4587,21.0891
4588,25.229635
4589,28.444954
4590,25.412926
4591,21.677946
4592,21.38037
4593,21.748423
4594,22.913204
4595,30.037823
4596,37.638287
4597,20.6608
4598,26.14415
4599,25.582333
4600,20.472525
4601,28.108349
4602,26.635445
4603,23.43951
4604,29.91011
4605,29.367056
4606,25.611954
4607,21.024368
4608,26.642485
4609,40.812565
4610,36.25601
4611,22.051682
4612,20.623316
4613,22.509737
4614,20.955774
4615,22.017162
4616,47.090843
4617,26.072372
4618,33.773705
4619,21.405035
4620,21.474255
4621,27.4864
4622,24.458984
4623,26.547953
4624,26.747719
4625,41.289753
4626,20.510262
4627,20.74026
4628,26.439825
4629,24.100426
4630,26.440182
4631,29.533163
4632,27.901848
4633,20.514545
4634,22.164604
4635,20.613344
4636,22.49571
4637,26.324379
4638,22.674316
4639,28.296963
4640,28.215904
4641,23.5892
4642,31.153109
4643,20.94009
4644,25.524208
4645,20.501247
4646,24.64844
4647,28.909716
4648,33.83908
4649,26.448143
4650,37.561333
4651,23.795671
4652,22.862001
4653,30.926643
4654,56.318974
4655,24.087715
4656,25.852741
4657,21.572702
4658,21.173664
4659,34.665882
4660,30.40435
4661,50.314583
4662,36.13981
4663,33.705814
4664,26.466846
4665,22.572744
4666,22.101625
4667,24.03547
4668,20.025196
4669,24.616589
4670,27.215689
4671,30.841316
4672,23.463955
4673,36.65065
4674,22.48796
4675,26.910784
4676,33.539692
4677,24.146175
4678,26.114529
4679,34.27809
4680,26.120514
4681,22.12607
4682,22.755205
4683,21.52758
4684,28.231411
4685,32.410725
4686,23.151302
4687,37.05027
4688,33.220272
4689,26.445059
4690,24.349451
4691,28.300617
4692,22.503359
4693,37.572166
4694,20.501392
4695,33.15364
4696,30.174763
4697,32.126442
4698,28.305265
4699,21.076742
4700,20.59465
4701,41.157814
4702,24.157436
4703,30.73905
4704,29.130919
4705,44.44879
4706,59.107346
4707,35.761032
4708,49.14008
4709,28.16608
4710,32.88731
4711,23.431452
4712,20.502995
4713,23.58554
4714,20.799906
4715,23.491745
4716,30.02654
4717,31.51934
4718,26.652052
4719,22.444546
4720,20.34894
4721,24.047697
4722,24.08735
4723,21.583939
4724,23.93371
4725,22.976206
4726,20.425064
4727,42.847523
4728,20.338015
4729,23.64861
4730,25.109818
4731,33.920143
4732,30.085962
4733,34.069725
4734,23.11324
4735,20.615719
4736,24.591919
4737,30.131727
4738,21.361382
4739,30.796219
4740,28.839252
4741,30.621197
4742,26.039577
4743,25.6654
4744,25.007244
4745,28.368225
4746,21.553497
4747,22.533842
4748,25.16193
4749,29.380417
4750,28.586004
4751,27.973482
4752,36.742607
4753,27.219955
4754,34.0469
4755,37.28422
4756,22.497078
4757,21.87301
4758,31.67324
4759,20.694172
4760,20.2879
4761,28.869923
4762,25.432878
4763,24.17616
4764,29.788954
4765,26.86913
4766,21.807394
4767,31.371162
4768,20.60546
4769,35.545654
4770,24.802668
4771,28.092342
4772,25.014368
4773,21.511337
4774,33.31288
4775,23.165852
4776,29.35517
4777,30.462353
4778,25.252964
4779,23.171686
4780,31.525301
4781,21.972986
4782,24.686647
4783,23.298746
4784,23.408194
4785,23.333704
4786,33.639023
4787,26.441322
4788,23.619614
4789,26.496313
4790,23.143986
4791,27.864725
4792,21.439457
4793,25.605785
4794,36.45101
4795,24.34451
4796,28.489368
4797,23.628988
4798,35.512203
4799,35.591816
4800,25.566122
4801,20.955847
4802,21.173676
4803,60.856514
4804,25.271313
4805,26.462986
4806,28.958742
4807,24.192472
4808,24.14315
4809,22.582266
4810,22.552824
4811,28.83928
4812,25.376413
4813,23.590376
4814,26.68169
4815,22.489588
4816,20.72496
4817,33.392525
4818,21.969772
4819,30.742031
4820,29.442001
4821,32.298576
4822,24.140469
4823,30.862438
4824,33.1228
4825,22.466198
4826,25.92272
4827,32.81401
4828,25.18973
4829,20.439064
4830,33.45514
4831,22.060888
4832,24.694862
4833,21.530092
4834,28.558697
4835,26.385885
4836,56.141342
4837,21.750265
4838,37.301205
4839,25.321562
4840,27.133863
4841,20.187412
4842,30.614317
4843,33.13949
4844,27.12702
4845,21.274662
4846,33.25315
4847,23.535248
4848,22.09379
4849,20.465889
4850,32.26192
4851,20.248365
4852,41.245075
4853,24.098482
4854,45.921337
4855,26.457275
4856,23.902103
4857,27.5933
4858,21.92128
4859,41.216717
4860,37.23889
4861,21.57801
4862,21.745678
4863,22.061316
4864,31.902767
4865,21.055649
4866,30.295279
4867,29.522549
4868,53.010666
4869,30.263134
4870,26.598328
4871,20.679253
4872,22.303068
4873,24.400648
4874,26.791117
4875,24.46262
4876,21.72421
4877,22.1619
4878,23.607695
4879,23.206785
4880,28.232887
4881,20.402672
4882,30.063023
4883,25.549627
4884,20.29419
4885,23.197496
4886,23.158731
4887,21.229612
4888,33.43809
4889,25.609446
4890,22.690968
4891,21.345156
4892,39.491577
4893,25.555336
4894,21.101946
4895,22.028687
4896,26.871738
4897,27.90643
4898,24.497198
4899,27.132988
4900,23.412706
4901,36.336746
4902,20.981583
4903,20.685919
4904,54.099598
4905,23.12595
4906,34.147636
4907,20.792227
4908,24.452436
4909,31.360672
4910,25.066618
4911,25.031572
4912,50.04412
4913,21.69558
4914,25.513947
4915,22.07679
4916,30.622477
4917,21.422113
4918,41.335075
4919,26.771004
4920,22.57839
4921,24.540516
4922,26.304285
4923,22.684727
4924,25.11819
4925,32.90118
4926,23.361025
4927,26.525763
4928,28.395472
4929,28.968369
4930,27.88583
4931,35.20824
4932,25.188425
4933,24.91098
4934,30.3536
4935,30.147552
4936,24.34348
4937,25.256037
4938,28.332108
4939,26.803514
4940,25.467892
4941,52.228283
4942,24.21983
4943,26.021025
4944,20.7112
4945,30.414267
4946,26.986069
4947,27.529913
4948,23.11227
4949,27.443289
4950,29.811287
4951,22.740229
4952,20.297045
4953,21.382946
4954,35.9132
4955,24.326056
4956,24.360037
4957,20.904896
4958,24.627728
4959,29.181995
4960,21.251427
4961,25.632866
4962,24.56855
4963,35.77086
4964,25.229303
4965,24.189838
4966,27.369926
4967,37.76244
4968,22.018585
4969,35.22057
4970,34.195793
4971,24.772655
4972,30.246782
4973,30.208431
4974,22.056581
4975,34.43225
4976,36.37351
4977,37.986015
4978,20.802982
4979,40.799217
4980,24.278902
4981,22.170315
4982,32.61933
4983,25.586252
4984,22.795544
4985,22.665428
4986,21.003332
4987,35.06182
4988,23.699142
4989,28.861013
4990,29.755775
4991,38.651894
4992,35.462547
4993,23.211903
4994,23.280102
4995,23.997252
4996,20.72679
4997,28.295555
4998,23.306107
4999,25.549965
5000,22.036322
5001,26.394745
5002,24.043169
5003,24.47239
5004,21.489624
5005,22.19682
5006,20.819628
5007,26.127558
5008,22.300617
5009,25.624908
5010,20.489296
5011,22.265137
5012,23.969582
5013,26.172338
5014,32.3345
5015,20.606163
5016,26.789833
5017,27.124914
5018,23.00291
5019,39.503155
5020,38.175816
5021,25.322317
5022,52.720062
5023,27.568693
5024,32.361973
5025,20.499454
5026,21.959803
5027,25.010468
5028,33.877777
5029,21.633612
5030,28.697262
5031,36.711548
5032,24.851234
5033,20.33155
5034,32.38939
5035,26.893314
5036,23.605122
5037,24.127026
5038,26.085653
5039,21.891438
5040,24.5643
5041,31.243279
5042,21.238914
5043,25.69702
5044,22.226446
5045,20.626228
5046,21.749008
5047,24.273985
5048,20.342426
5049,25.138268
5050,21.283752
5051,21.501415
5052,22.022583
5053,30.695312
5054,22.657448
5055,33.026447
5056,23.724573
5057,27.57694
5058,28.77676
5059,22.781343
5060,28.873896
5061,31.446072
5062,22.260376
5063,26.883812
5064,20.898352
5065,26.124676
5066,29.77585
5067,20.493252
5068,28.684523
5069,33.160126
5070,22.5946
5071,40.323235
5072,23.174442
5073,24.985909
5074,24.913357
5075,34.2596
5076,20.680717
5077,24.790758
5078,32.6451
5079,21.38912
5080,26.589928
5081,25.822298
5082,26.23748
5083,23.399012
5084,29.043495
5085,26.280575
5086,30.732521
5087,20.902992
5088,40.267212
5089,29.697258
5090,25.419975
5091,29.103802
5092,20.442188
5093,20.514843
5094,24.16334
5095,33.358025
5096,25.702135
5097,22.18174
5098,26.660322
5099,20.833517
5100,25.85666
5101,26.127026
5102,21.748486
5103,35.937893
5104,29.859718
5105,24.086758
5106,22.901762
5107,23.555649
5108,22.81924
5109,30.470877
5110,22.372107
5111,29.316002
5112,22.401186
5113,20.472618
5114,21.742825
5115,27.03035
5116,23.74429
5117,26.87717
5118,29.909445
5119,22.15051
5120,31.602667
5121,27.660181
5122,23.146204
5123,31.257309
5124,20.683441
5125,26.019182
5126,21.026321
5127,21.580894
5128,32.044453
5129,26.91419
5130,24.796137
5131,35.45278
5132,42.54692
5133,23.033474
5134,30.344156
5135,23.544952
5136,26.608377
5137,28.091497
5138,22.69189
5139,26.651075
5140,29.974438
5141,26.03902
5142,22.833637
5143,20.22015
5144,35.235188
5145,25.142864
5146,30.845728
5147,45.84057
5148,35.038116
5149,30.567432
5150,20.345984
5151,59.047146
5152,22.861954
5153,23.833513
5154,22.04781
5155,21.305735
5156,22.600004
5157,22.303398
5158,22.81159
5159,21.931396
5160,21.969233
5161,21.511263
5162,28.855099
5163,22.997229
5164,31.594585
5165,25.464329
5166,31.091412
5167,21.617512
5168,23.64252
5169,23.882547
5170,26.62043
5171,27.183817
5172,23.523317
5173,23.359665
5174,26.123753
5175,24.443895
5176,27.060602
5177,36.522873
5178,20.778345
5179,21.926458
5180,29.324436
5181,26.31147
5182,25.1773
5183,36.09802
5184,22.505587
5185,21.146404
5186,24.592709
5187,22.524021
5188,37.04917
5189,99.32296
5190,26.996996
5191,28.927753
5192,29.194674
5193,22.688004
5194,32.044525
5195,26.82129
5196,26.643696
5197,23.116905
5198,21.809185
5199,54.803013
5200,38.687454
5201,23.175774
5202,20.568815
5203,20.837093
5204,24.304853
5205,22.260803
5206,24.294243
5207,26.532013
5208,38.99186
5209,22.13736
5210,22.645847
5211,26.57116
5212,21.581722
5213,20.376104
5214,34.34968
5215,68.006485
5216,20.429474
5217,34.48906
5218,28.608269
5219,35.57231
5220,29.574286
5221,23.019022
5222,26.679682
5223,23.442194
5224,34.129055
5225,22.106777
5226,26.729876
5227,33.97822
5228,23.89215
5229,23.487831
5230,22.492277
5231,20.533812
5232,25.522049
5233,21.066357
5234,24.261276
5235,25.303783
5236,45.86416
5237,22.221703
5238,21.384651
5239,26.368845
5240,21.511673
5241,25.98151
5242,25.46224
5243,20.637384
5244,28.589485
5245,26.54233
5246,21.768347
5247,24.032347
5248,23.414291
5249,21.26504
5250,28.104244
5251,30.95304
5252,26.223452
5253,23.272364
5254,21.835667
5255,36.334415
5256,38.356678
5257,23.494099
5258,24.704756
5259,26.300257
5260,35.591713
5261,30.505978
5262,22.95838
5263,29.267113
5264,29.172781
5265,23.423502
5266,22.17302
5267,26.721378
5268,28.043348
5269,23.28582
5270,21.344734
5271,20.989208
5272,28.621662
5273,37.924824
5274,21.084633
5275,50.245895
5276,26.09908
5277,25.918009
5278,41.153465
5279,23.945034
5280,20.539799
5281,24.174635
5282,26.521597
5283,21.05479
5284,23.057446
5285,21.631247
5286,26.865585
5287,21.419918
5288,46.077713
5289,28.540297
5290,26.100386
5291,24.885149
5292,21.480446
5293,30.384295
5294,36.578125
5295,21.663937
5296,21.591866
5297,22.400715
5298,24.136139
5299,20.106386
5300,20.268764
5301,29.250618
5302,29.662561
5303,54.74222
5304,22.97998
5305,22.142906
5306,34.966106
5307,27.149359
5308,28.312782
5309,33.866726
5310,25.840523
5311,30.065222
5312,25.377306
5313,23.156773
5314,23.852758
5315,39.48204
5316,26.796497
5317,23.576118
5318,29.119421
5319,25.12523
5320,21.739742
5321,36.197857
5322,34.4872
5323,50.346527
5324,37.215706
5325,26.16366
5326,20.153868
5327,29.680826
5328,29.356287
5329,33.1585
5330,27.615456
5331,22.045101
5332,21.055334
5333,28.60333
5334,23.513258
5335,36.278305
5336,35.466034
5337,41.515327
5338,21.014412
5339,30.909153
5340,26.572184
5341,25.791058
5342,32.177174
5343,25.795328
5344,21.208488
5345,21.253479
5346,29.775833
5347,29.591501
5348,23.8695
5349,20.8833
5350,27.687363
5351,22.674717
5352,29.499216
5353,20.545538
5354,34.163494
5355,24.545038
5356,23.21935
5357,22.430511
5358,20.786661
5359,39.65251
5360,31.073936
5361,22.43119
5362,29.245735
5363,22.200249
5364,20.556488
5365,22.035915
5366,34.658066
5367,28.90543
5368,20.763449
5369,33.48052
5370,21.811344
5371,23.385925
5372,20.647467
5373,41.253452
5374,33.90232
5375,21.7103
5376,33.365967
5377,27.194788
5378,25.336456
5379,24.089718
5380,21.271698
5381,21.550507
5382,22.400568
5383,29.609852
5384,25.36637
5385,25.664658
5386,30.728022
5387,23.129854
5388,23.843533
5389,21.57001
5390,26.794348
5391,37.757153
5392,29.53569
5393,22.208776
5394,23.722883
5395,20.294727
5396,25.282232
5397,32.643356
5398,32.996124
5399,21.684889
5400,26.542585
5401,21.929073
5402,36.1683
5403,30.236275
5404,33.198658
5405,38.067516
5406,25.97089
5407,24.19775
5408,21.451588
5409,39.18479
5410,38.099377
5411,24.198751
5412,24.269491
5413,26.053896
5414,30.619946
5415,25.787525
5416,31.159912
5417,25.790407
5418,25.379755
5419,24.468544
5420,35.58052
5421,23.921003
5422,24.235256
5423,25.115467
5424,22.241997
5425,27.561935
5426,20.31107
5427,56.96268
5428,26.890192
5429,25.005808
5430,23.338099
5431,25.677385
5432,22.791569
5433,30.056545
5434,21.72822
5435,20.437166
5436,30.682161
5437,24.256594
5438,23.740194
5439,20.987534
5440,26.422441
5441,22.765574
5442,23.05663
5443,22.574047
5444,23.214493
5445,22.283161
5446,31.010862
5447,21.079773
5448,24.37466
5449,37.71972
5450,36.374702
5451,20.371311
5452,22.163292
5453,22.783833
5454,39.741264
5455,31.17194
5456,28.63526
5457,36.532074
5458,22.888351
5459,22.71178
5460,29.633009
5461,20.23652
5462,33.396416
5463,21.195728
5464,20.712221
5465,26.514853
5466,29.228256
5467,22.537691
5468,24.581043
5469,30.23706
5470,22.645035
5471,22.841343
5472,36.68497
5473,45.67875
5474,37.392445
5475,25.568146
5476,46.928375
5477,21.506853
5478,47.079857
5479,24.784111
5480,23.023033
5481,22.92573
5482,29.603285
5483,21.128582
5484,37.113594
5485,21.44322
5486,20.709705
5487,35.835155
5488,28.09448
5489,23.402845
5490,27.995163
5491,25.76274
5492,60.688995
5493,22.05474
5494,40.64831
5495,20.353329
5496,26.40469
5497,21.59718
5498,26.46204
5499,22.706362
5500,33.731106
5501,29.651114
5502,31.955236
5503,78.037674
5504,25.434523
5505,21.066788
5506,22.948606
5507,22.741879
5508,21.094362
5509,22.944736
5510,27.289404
5511,23.388826
5512,23.844917
5513,22.616856
5514,20.256113
5515,26.77437
5516,34.193993
5517,23.693321
5518,29.961407
5519,24.549494
5520,23.873976
5521,19.73982
5522,24.82825
5523,28.943394
5524,26.757854
5525,22.53067
5526,28.1957
5527,38.93464
5528,22.075785
5529,27.172804
5530,23.161758
5531,23.588312
5532,53.151413
5533,31.897106
5534,23.901937
5535,33.365963
5536,37.432625
5537,28.137346
5538,25.59948
5539,28.637306
5540,23.558477
5541,32.39502
5542,22.609928
5543,25.434397
5544,31.98097
5545,21.08576
5546,40.332394
5547,31.179585
5548,32.255196
5549,23.790024
5550,25.736734
5551,23.701595
5552,26.565002
5553,24.700792
5554,27.482079
5555,20.791199
5556,36.448685
5557,30.605309
5558,21.586838
5559,26.612762
5560,35.077454
5561,22.171486
5562,21.097254
5563,25.205873
5564,44.851357
5565,25.424807
5566,27.684565
5567,21.9072
5568,21.301529
5569,33.68978
5570,20.311733
5571,23.521357
5572,26.759136
5573,29.114248
5574,28.381336
5575,27.459057
5576,33.086876
5577,30.565067
5578,22.161562
5579,32.009163
5580,26.377085
5581,20.998116
5582,26.57151
5583,23.218517
5584,27.912867
5585,23.717539
5586,28.660683
5587,24.42828
5588,23.322512
5589,22.535955
5590,23.433264
5591,26.126083
5592,24.212734
5593,23.183277
5594,22.152838
5595,38.598915
5596,27.037333
5597,20.770924
5598,30.574202
5599,25.216766
5600,20.919891
5601,21.148268
5602,53.274612
5603,26.653042
5604,25.087152
5605,22.489054
5606,28.045227
5607,26.14809
5608,31.378721
5609,30.424984
5610,30.334038
5611,29.466473
5612,26.798386
5613,23.865288
5614,23.448792
5615,26.38467
5616,22.02279
5617,26.499851
5618,23.851768
5619,30.625141
5620,29.68781
5621,27.35269
5622,20.476131
5623,22.918808
5624,23.260794
5625,21.428043
5626,22.239773
5627,26.342213
