,RecoDataphi_predicted
3412,-1.9213812
3413,-2.5879602
3414,1.8033266
3415,-1.3085778
3416,-1.2302092
3417,0.28795147
3418,1.0716857
3419,-0.5407819
3420,-1.7166243
3421,0.1385015
3422,-2.9790192
3423,-0.3273628
3424,-0.21692292
3425,2.1497023
3426,1.5061562
3427,-1.2124375
3428,-1.2290981
3429,1.0885912
3430,-2.1814816
3431,1.4868673
3432,-0.38081595
3433,1.869774
3434,1.7503881
3435,-2.448027
3436,-1.8408986
3437,-1.5719482
3438,1.7238706
3439,2.983677
3440,-1.8247408
3441,0.7101825
3442,-2.1653717
3443,1.5308325
3444,0.45426166
3445,1.2596836
3446,2.5610564
3447,-0.39922008
3448,3.3815222
3449,-1.7957028
3450,0.15334964
3451,1.5457362
3452,-1.8299811
3453,2.841902
3454,0.1558659
3455,1.9634861
3456,-2.7386017
3457,-1.5892317
3458,1.0805542
3459,-1.0884314
3460,-2.6500456
3461,0.9853361
3462,0.29191193
3463,-0.44620267
3464,0.42928398
3465,-1.051288
3466,2.700276
3467,-0.14103426
3468,0.29215178
3469,0.19951746
3470,-2.0859468
3471,1.3792032
3472,-1.5811939
3473,0.21714486
3474,1.9245889
3475,-1.918024
3476,2.4163463
3477,1.8334897
3478,3.0497956
3479,-2.68234
3480,2.959773
3481,-0.17663752
3482,-0.54777
3483,-2.2391555
3484,-1.1264389
3485,-2.0394926
3486,-1.5615523
3487,-2.0684159
3488,1.5209566
3489,2.2164667
3490,0.40041602
3491,-0.928741
3492,0.9263244
3493,2.1903436
3494,2.4362392
3495,-0.20871183
3496,1.9748487
3497,-0.40798226
3498,1.6050777
3499,-0.080403924
3500,2.3512
3501,1.2273923
3502,1.6033959
3503,-2.3456464
3504,-2.4535773
3505,1.1595368
3506,-1.3195581
3507,1.7129238
3508,-1.4086213
3509,-1.666169
3510,-0.7472367
3511,2.7766995
3512,-0.1991124
3513,3.194273
3514,2.2791438
3515,-1.4983785
3516,-0.36195767
3517,-2.5458431
3518,-1.262407
3519,-2.8665476
3520,-2.836115
3521,-2.1506917
3522,-1.2012756
3523,0.11103768
3524,-1.8637675
3525,0.7034543
3526,0.54658633
3527,0.62307364
3528,-0.71841246
3529,0.079189435
3530,2.0330014
3531,-0.210503
3532,0.96909374
3533,-0.4980027
3534,0.15960829
3535,1.2899758
3536,-1.5671134
3537,2.6474488
3538,2.1715298
3539,-1.5186902
3540,-1.267186
3541,-1.2970914
3542,-1.103274
3543,1.1352483
3544,-2.7262006
3545,-3.072118
3546,1.2771047
3547,0.7086176
3548,-0.6690647
3549,-2.8511603
3550,-0.6489869
3551,-1.4749777
3552,2.4980462
3553,1.8302904
3554,-2.7846856
3555,-1.9783034
3556,3.0733786
3557,-0.95658356
3558,-0.0030516412
3559,-2.9789748
3560,-0.014648891
3561,-2.3491666
3562,1.2625785
3563,0.07453964
3564,-2.4016924
3565,-1.1818585
3566,1.4849702
3567,0.0064845956
3568,2.9296257
3569,-3.0821116
3570,0.7200747
3571,-1.3760618
3572,-1.0151824
3573,1.0977018
3574,1.406964
3575,0.30894357
3576,2.3249094
3577,2.631281
3578,-0.42866528
3579,-3.062177
3580,3.0224326
3581,-1.417495
3582,-1.2644565
3583,-0.090999454
3584,-1.2225868
3585,2.5815992
3586,-2.5326352
3587,0.93998164
3588,-1.0877277
3589,0.39816147
3590,0.30181748
3591,-1.014073
3592,-2.4151635
3593,1.3157287
3594,3.157403
3595,0.027946703
3596,-3.270814
3597,-0.4397821
3598,1.0041445
3599,1.4545014
3600,1.9080117
3601,-1.521303
3602,2.1454923
3603,-1.5249205
3604,-0.096738294
3605,-2.9169838
3606,2.7334945
3607,-1.1395177
3608,-1.3789122
3609,0.025375927
3610,2.8314204
3611,2.1224658
3612,-3.3000221
3613,-1.7354921
3614,-2.774084
3615,2.0388796
3616,-2.5177546
3617,-2.215282
3618,-0.085548654
3619,-1.3044469
3620,-0.6386022
3621,-1.5768979
3622,0.93254226
3623,-0.4952033
3624,-0.7054914
3625,-1.1601257
3626,1.7236468
3627,2.0723393
3628,-0.9739727
3629,-2.224099
3630,-2.1794574
3631,1.2379954
3632,2.7167606
3633,-1.2291642
3634,0.34025356
3635,-0.41966164
3636,-2.6272447
3637,-1.3908296
3638,-0.4979796
3639,-3.0029583
3640,0.7490883
3641,1.8364457
3642,2.2210596
3643,-1.3044223
3644,1.5008441
3645,0.3530232
3646,-0.43931547
3647,-0.56839764
3648,-1.8091699
3649,-1.0368583
3650,-1.2799562
3651,-2.4894707
3652,2.7387383
3653,-2.4732885
3654,-0.50117356
3655,-0.41031745
3656,-2.3898785
3657,2.740904
3658,-2.155319
3659,-3.3581457
3660,2.9151578
3661,1.4516389
3662,2.9596684
3663,-1.91153
3664,-1.6975367
3665,1.0921866
3666,2.5218742
3667,1.1724064
3668,0.86751384
3669,-3.34581
3670,-1.4695661
3671,0.6590502
3672,-1.3442537
3673,-2.0910852
3674,-1.7650592
3675,0.056004345
3676,2.619341
3677,-1.2275708
3678,0.43177557
3679,-1.8645537
3680,-0.8895033
3681,-0.19527575
3682,1.3951806
3683,1.1642418
3684,-1.229984
3685,-2.2566218
3686,-2.4193697
3687,-1.2415694
3688,1.424137
3689,1.4281514
3690,-1.89637
3691,0.8080104
3692,0.49391943
3693,-0.03807695
3694,0.9589217
3695,-0.8759808
3696,-2.0168822
3697,0.69552165
3698,-2.6448445
3699,1.8556107
3700,2.4410176
3701,-1.6348498
3702,1.9161184
3703,-0.68076056
3704,0.5333474
3705,-1.1010995
3706,2.8304913
3707,-2.5207686
3708,1.3176022
3709,2.0476584
3710,0.35226768
3711,0.8333544
3712,-0.052956548
3713,2.896755
3714,0.42206004
3715,0.5972236
3716,-0.006079471
3717,-0.7279969
3718,-0.9468437
3719,3.3425024
3720,-0.15204366
3721,-0.39703527
3722,-2.9837742
3723,3.1698008
3724,1.4706421
3725,-1.6085783
3726,0.6842085
3727,0.7077659
3728,-1.0288652
3729,-1.8674257
3730,-1.205564
3731,3.5692885
3732,-2.1078677
3733,2.1842456
3734,-2.067266
3735,-0.93217593
3736,-2.6158657
3737,0.27069357
3738,2.2751868
3739,0.31614134
3740,2.0201612
3741,0.08201419
3742,0.915163
3743,-1.7024235
3744,-2.38591
3745,2.6323793
3746,-2.6045992
3747,1.8559844
3748,2.217429
3749,3.3510933
3750,-1.4163827
3751,0.582706
3752,-2.503774
3753,-2.1837065
3754,-1.2159903
3755,-1.3413309
3756,0.1310204
3757,2.5929246
3758,-0.13737248
3759,-0.46118176
3760,1.8319484
3761,1.945588
3762,-0.61063296
3763,-0.10775247
3764,0.87318736
3765,1.4113032
3766,1.049725
3767,-2.8060136
3768,-0.0018953683
3769,2.9689746
3770,-3.2110808
3771,-0.8458441
3772,1.9458941
3773,-2.6721666
3774,-2.85943
3775,-0.23472054
3776,-2.2778487
3777,-2.5197887
3778,2.1729782
3779,0.09626472
3780,-0.66366696
3781,-3.1095674
3782,-1.3869466
3783,0.8897478
3784,0.72364706
3785,1.4452497
3786,0.20278162
3787,2.2468452
3788,2.7193725
3789,0.21469307
3790,2.6630354
3791,2.4595275
3792,-2.404636
3793,0.7821672
3794,1.3447312
3795,0.69971687
3796,0.11646758
3797,0.9031082
3798,-2.6893487
3799,-0.24526541
3800,-2.779819
3801,-2.6319754
3802,1.8545095
3803,0.46690804
3804,1.7410046
3805,-2.1873162
3806,2.8758261
3807,2.9167209
3808,0.7611916
3809,-0.72788966
3810,1.561907
3811,0.6028262
3812,-3.1582382
3813,-2.2594974
3814,-3.1538327
3815,2.121105
3816,-1.4421401
3817,0.7158662
3818,-2.0062957
3819,-2.9807825
3820,1.6683797
3821,-2.4728556
3822,-0.6509162
3823,0.15038666
3824,2.102089
3825,-0.21886444
3826,0.3689041
3827,0.041615516
3828,1.9184381
3829,2.3228283
3830,1.6402539
3831,1.186797
3832,2.1580825
3833,-2.8873103
3834,0.3261516
3835,-3.1933424
3836,2.4226456
3837,-2.1157334
3838,1.5234722
3839,-2.936911
3840,-0.7369787
3841,1.4935795
3842,2.434144
3843,3.0913718
3844,-1.1747192
3845,-1.2204387
3846,0.99323696
3847,1.1233914
3848,2.1485515
3849,-1.80148
3850,2.0979166
3851,-0.15099214
3852,-0.8315322
3853,-0.021440366
3854,2.9262192
3855,-0.030586362
3856,1.7761041
3857,1.1341711
3858,1.1310544
3859,-1.3952829
3860,-0.55011326
3861,-1.384705
3862,-3.016816
3863,0.25335574
3864,3.1941025
3865,-0.65754855
3866,-0.11238133
3867,2.4837115
3868,0.6864373
3869,-2.5282304
3870,-2.521795
3871,-0.8016021
3872,-0.45928985
3873,2.7872791
3874,0.17255583
3875,2.0528007
3876,1.8110431
3877,-2.4158094
3878,-1.2149395
3879,-3.166883
3880,2.2638543
3881,-0.780353
3882,1.6728156
3883,2.6418273
3884,-2.7561622
3885,-0.6912753
3886,1.9292157
3887,-2.9387128
3888,-1.614143
3889,1.3963253
3890,-2.0956879
3891,-1.9089276
3892,-0.9714128
3893,-2.2387557
3894,2.836882
3895,1.295895
3896,-0.8010893
3897,2.1073477
3898,0.982999
3899,2.7888436
3900,2.8579717
3901,2.3009136
3902,-0.655206
3903,-0.10859633
3904,-1.8151091
3905,-0.39641213
3906,-0.3653099
3907,-3.0808249
3908,-1.6386168
3909,-2.8085356
3910,-0.6728011
3911,1.7649155
3912,1.529475
3913,2.1674016
3914,2.6138017
3915,2.7447863
3916,-2.599786
3917,-1.553706
3918,3.093295
3919,-0.47083125
3920,2.3055627
3921,-0.34090668
3922,-0.7248833
3923,1.0629102
3924,2.24958
3925,-1.2893258
3926,1.1296409
3927,1.5424653
3928,0.44485912
3929,2.3793132
3930,-2.958955
3931,-1.3741192
3932,-0.033724014
3933,0.61857593
3934,-0.026462492
3935,2.953405
3936,-0.7310221
3937,0.70459193
3938,-1.4605719
3939,2.6547818
3940,-2.5257416
3941,0.15060598
3942,1.3951018
3943,2.857136
3944,-1.3781205
3945,-2.8239126
3946,1.1543628
3947,0.6693128
3948,0.11156822
3949,-0.3561502
3950,1.5556175
3951,2.5648708
3952,2.71497
3953,-2.3380501
3954,0.9655033
3955,-1.1266148
3956,2.6075864
3957,1.9636626
3958,3.1521857
3959,0.85780054
3960,-1.881352
3961,-2.8350105
3962,0.45930392
3963,1.2941518
3964,2.393944
3965,2.929544
3966,3.0589154
3967,0.24508044
3968,0.81598777
3969,-0.16761363
3970,-1.7266603
3971,1.9027498
3972,-3.0469325
3973,-1.8027203
3974,1.6999122
3975,2.4626522
3976,1.5501262
3977,-2.6846108
3978,-1.257415
3979,2.311897
3980,1.8647223
3981,-1.4602616
3982,0.14339429
3983,1.449303
3984,0.79876465
3985,1.9572039
3986,1.5727104
3987,1.4744564
3988,0.33050883
3989,-0.34466213
3990,0.010047375
3991,-2.0870075
3992,-1.9588835
3993,-1.7114879
3994,1.0288447
3995,2.2926936
3996,0.5568859
3997,-2.1414247
3998,0.77693653
3999,1.9309124
4000,0.28084195
4001,0.9570836
4002,0.50899476
4003,2.0819218
4004,-0.28003636
4005,-0.10738685
4006,-1.7951658
4007,0.16667156
4008,2.1739535
4009,-2.2046757
4010,-2.5237832
4011,0.03778603
4012,-0.39457473
4013,-1.3225162
4014,-0.6719723
4015,0.98347646
4016,0.9088714
4017,1.6440158
4018,-2.2890716
4019,2.5186381
4020,2.8710663
4021,-2.5169418
4022,2.1254618
4023,-0.9531723
4024,-2.0263793
4025,1.1102802
4026,1.017821
4027,0.022243265
4028,1.1001488
4029,0.7429327
4030,-1.1477517
4031,-0.5581418
4032,0.7128952
4033,-0.5883668
4034,-1.9807918
4035,0.65714544
4036,1.8258876
4037,-1.9479319
4038,-2.4908931
4039,0.71619976
4040,1.8762138
4041,2.4455485
4042,0.95034313
4043,1.5766337
4044,-0.8399728
4045,-1.0756028
4046,-3.0971136
4047,1.8978096
4048,0.7674638
4049,-2.9538848
4050,0.49538994
4051,0.36524963
4052,-2.2977672
4053,-2.2403674
4054,-0.6356794
4055,1.9108837
4056,2.4370587
4057,2.405201
4058,1.5351466
4059,-1.6131747
4060,-1.8787901
4061,3.0424466
4062,-2.8760068
4063,-2.5497906
4064,2.2693353
4065,1.4238971
4066,3.1426861
4067,-0.1129843
4068,1.3674309
4069,-1.8356537
4070,2.4877968
4071,0.30888557
4072,0.1689361
4073,2.9824796
4074,-2.0318007
4075,-2.783118
4076,-0.7852677
4077,0.1231402
4078,0.62012
4079,0.47970095
4080,-0.2551334
4081,-2.6495674
4082,-3.064083
4083,1.1816999
4084,1.3199761
4085,-1.4502014
4086,-0.2864231
4087,2.2926033
4088,-0.4087297
4089,1.1836147
4090,2.9472406
4091,0.29449743
4092,0.20982666
4093,1.1803203
4094,-0.9120118
4095,-2.3675654
4096,1.9523455
4097,0.23426166
4098,1.1609832
4099,1.7932923
4100,2.9690082
4101,0.5348314
4102,-0.93755907
4103,-2.974642
4104,2.4709496
4105,0.25310174
4106,1.3425329
4107,-1.370944
4108,-0.64160496
4109,2.7658134
4110,0.19598608
4111,-1.6597862
4112,1.81053
4113,-1.5588418
4114,1.5402734
4115,0.3802688
4116,-0.034151778
4117,-0.95185375
4118,2.650286
4119,-1.6000869
4120,-1.9506449
4121,0.9191557
4122,1.5073571
4123,1.3234762
4124,1.2521455
4125,1.0204481
4126,-2.7218058
4127,-2.0924282
4128,1.4383484
4129,-1.8769966
4130,0.77997315
4131,2.907352
4132,0.11918126
4133,1.8648868
4134,-0.24955252
4135,0.0028875624
4136,1.7458225
4137,-1.8436977
4138,0.21118543
4139,1.4943912
4140,0.5849267
4141,0.91701627
4142,-2.751532
4143,-3.0610127
4144,-2.8089602
4145,-1.123921
4146,2.1990383
4147,2.4333773
4148,-2.766307
4149,-1.5729965
4150,2.6700084
4151,-2.0906842
4152,-2.2189212
4153,-0.35429353
4154,1.0734719
4155,1.1634067
4156,-2.0646033
4157,-2.0315113
4158,2.6437273
4159,-0.31508785
4160,0.45525563
4161,0.8526956
4162,1.7962279
4163,-1.4957558
4164,1.2278119
4165,-0.3913625
4166,-0.2609
4167,0.6985231
4168,0.40026447
4169,1.0121261
4170,0.14741601
4171,-0.63933593
4172,2.592671
4173,0.03245074
4174,-0.8372298
4175,1.2726475
4176,-2.3583992
4177,-0.8504948
4178,-0.8225359
4179,-2.0588286
4180,0.19967656
4181,2.0407143
4182,2.0471957
4183,-0.85790753
4184,0.5493931
4185,1.44612
4186,1.2523829
4187,-1.3877915
4188,-0.15599571
4189,1.236285
4190,2.5388658
4191,-0.5289558
4192,0.81002134
4193,-0.8064336
4194,1.0439937
4195,-2.9840136
4196,-3.0953248
4197,-1.7995386
4198,0.030439693
4199,-2.3848832
4200,0.6397478
4201,-0.9624163
4202,0.024144985
4203,1.3980176
4204,-1.9983498
4205,2.410952
4206,-1.1825367
4207,1.5505438
4208,1.6926843
4209,-2.2225184
4210,-1.8954155
4211,1.9496099
4212,2.0742605
4213,2.9970937
4214,0.81851447
4215,0.76129764
4216,2.4658575
4217,1.626626
4218,2.5877514
4219,2.756639
4220,-1.9755843
4221,-0.6238183
4222,-0.6494087
4223,2.1749172
4224,1.5173548
4225,2.0066237
4226,-2.471468
4227,-1.6899911
4228,0.32848316
4229,0.531025
4230,1.6728345
4231,-1.7126192
4232,2.583092
4233,1.2052879
4234,2.692127
4235,-0.24369974
4236,1.2568767
4237,1.6203436
4238,-1.5292941
4239,-1.4014564
4240,-3.134021
4241,-0.37325987
4242,-1.7851253
4243,-1.0779374
4244,-3.0422373
4245,1.4661928
4246,-1.8047528
4247,-1.244459
4248,-1.8847499
4249,2.75556
4250,2.4438264
4251,-1.5881944
4252,1.440384
4253,-2.3074772
4254,0.06759253
4255,-1.2743261
4256,-2.0018795
4257,-0.5380178
4258,0.43000504
4259,1.697777
4260,-0.985382
4261,2.027488
4262,-2.4694548
4263,-1.662314
4264,2.0439107
4265,2.8839984
4266,-2.907314
4267,-2.6783495
4268,0.3798532
4269,1.2059306
4270,-1.8824388
4271,-1.4233177
4272,-0.4853702
4273,-2.4151828
4274,0.26721928
4275,-0.93603325
4276,0.90760386
4277,-0.6468594
4278,2.4431539
4279,0.77476704
4280,-0.09343726
4281,2.1426728
4282,-1.5176392
4283,3.1258974
4284,-1.3665473
4285,-0.15114486
4286,0.6189067
4287,-2.0084143
4288,1.8825722
4289,0.9995322
4290,1.0668887
4291,1.0749387
4292,-0.6159698
4293,-1.4322475
4294,0.6985434
4295,-1.5024538
4296,2.28975
4297,1.8140422
4298,-2.412977
4299,-1.4744246
4300,-0.5762498
4301,-2.9428432
4302,0.5505318
4303,-3.1320312
4304,-0.36921674
4305,-2.1753037
4306,2.8825917
4307,0.72624415
4308,0.50385106
4309,3.544605
4310,0.80802137
4311,-0.5845248
4312,-0.73435646
4313,-3.2916534
4314,3.0045943
4315,-2.7334135
4316,0.8965791
4317,-0.16308707
4318,-0.01845088
4319,1.3868704
4320,-0.7416539
4321,3.006385
4322,2.3271258
4323,-0.2778937
4324,0.40327725
4325,3.1877909
4326,2.6924305
4327,0.22913834
4328,-0.33013895
4329,-1.918364
4330,-0.5307026
4331,2.771383
4332,1.0431392
4333,2.6597586
4334,2.1895773
4335,-1.1901548
4336,-1.2877985
4337,1.0966641
4338,3.005086
4339,-1.1639826
4340,-1.1126096
4341,-0.93450856
4342,-0.43310872
4343,-2.156538
4344,0.12934613
4345,-0.114109606
4346,-1.2493204
4347,-2.9748223
4348,-1.0458155
4349,-2.077129
4350,0.18580018
4351,2.11375
4352,0.32197356
4353,-1.9243617
4354,0.17352244
4355,2.1393878
4356,0.59859586
4357,-3.0732605
4358,2.313966
4359,0.8320676
4360,-2.0424874
4361,-0.23301545
4362,2.883055
4363,-2.3528512
4364,1.4644272
4365,2.9775214
4366,-1.0553561
4367,-1.3076394
4368,-2.9484797
4369,2.7828124
4370,2.3156047
4371,2.426349
4372,-1.4085401
4373,0.028162342
4374,2.7319124
4375,-0.55715156
4376,-1.4946078
4377,2.507828
4378,-2.3552074
4379,-2.2007308
4380,0.79637533
4381,2.3010023
4382,-2.5194073
4383,-1.5458398
4384,2.0375364
4385,-1.7605097
4386,2.193081
4387,1.4030789
4388,0.5327873
4389,0.021793397
4390,-2.5878236
4391,-0.6578405
4392,0.48718953
4393,1.6322721
4394,-0.5739746
4395,-1.5536954
4396,0.831194
4397,-0.7330405
4398,-1.98361
4399,0.36143738
4400,2.1477108
4401,1.257328
4402,-1.932049
4403,0.6958922
4404,-2.6312366
4405,-1.778341
4406,-1.1079097
4407,3.1554286
4408,-2.906175
4409,0.641395
4410,-0.12562649
4411,0.03778775
4412,-0.040258672
4413,-0.3970673
4414,-1.9902151
4415,-0.23146376
4416,0.56210583
4417,-0.58716387
4418,0.40195385
4419,1.4940618
4420,2.021397
4421,-2.6322773
4422,-0.82341343
4423,-1.2547861
4424,-2.541225
4425,2.8700366
4426,3.0341973
4427,-0.85047245
4428,-0.7271694
4429,1.7244986
4430,3.0816593
4431,2.4898565
4432,-0.11929927
4433,-1.2161266
4434,-2.2146504
4435,-0.67954516
4436,-1.7181096
4437,2.9888837
4438,-2.3702843
4439,-0.5717736
4440,0.44253027
4441,0.29170433
4442,1.7954254
4443,-1.9021266
4444,-1.4182867
4445,0.9961578
4446,-2.7136772
4447,1.396002
4448,0.98641855
4449,-1.7866938
4450,-0.77559936
4451,2.4289408
4452,1.3411052
4453,0.6108512
4454,-0.88305634
4455,-1.4178594
4456,-0.7090777
4457,-2.131576
4458,-2.1800945
4459,-1.559264
4460,-0.58005214
4461,-1.7126215
4462,-1.4451557
4463,-0.95573515
4464,-1.326816
4465,-1.5314958
4466,-1.1054115
4467,-0.9149622
4468,0.77175975
4469,0.6465791
4470,-2.3055472
4471,-2.740989
4472,-0.22390541
4473,2.3125815
4474,1.695569
4475,2.2361536
4476,1.5362073
4477,-0.98315394
4478,1.8570956
4479,-3.081256
4480,0.06540957
4481,0.4035466
4482,1.4474913
4483,2.2682998
4484,0.45293704
4485,3.1086035
4486,1.0065957
4487,2.9459434
4488,1.8167325
4489,-2.1790123
4490,0.13337167
4491,0.5486868
4492,-1.6106714
4493,-0.039202817
4494,1.3847077
4495,2.412301
4496,2.315493
4497,-0.68430215
4498,1.179211
4499,-0.88338614
4500,0.21581823
4501,2.3167684
4502,1.9272568
4503,-0.9442895
4504,1.5289329
4505,-2.2791674
4506,1.0272121
4507,-1.0161047
4508,-0.500405
4509,1.664466
4510,2.4615557
4511,-1.497386
4512,0.566807
4513,0.5113027
4514,0.06763192
4515,-0.25944805
4516,1.0822629
4517,-0.015596522
4518,1.9802518
4519,-0.44824272
4520,-0.59926355
4521,-0.72854286
4522,0.008296768
4523,0.29732272
4524,-2.012038
4525,2.0864916
4526,0.5004739
4527,-1.2274226
4528,0.20321295
4529,-2.915128
4530,-0.59432006
4531,2.1547365
4532,0.78264916
4533,-0.43923503
4534,3.0227966
4535,1.0287277
4536,-2.621615
4537,1.6026918
4538,1.3187666
4539,2.4411895
4540,2.026143
4541,1.6422594
4542,-0.6640211
4543,-1.159308
4544,-0.69845283
4545,1.7493048
4546,-2.0576177
4547,1.6466476
4548,2.044398
4549,-2.6432955
4550,2.4628227
4551,-1.4437622
4552,-0.14764874
4553,-0.65885144
4554,-1.5517608
4555,-0.532754
4556,0.92683655
4557,-0.7339089
4558,-0.33297923
4559,-1.4339455
4560,-0.23258592
4561,2.833734
4562,1.9727173
4563,1.3379145
4564,-0.2403343
4565,0.16243498
4566,-1.3771396
4567,0.31386185
4568,1.8125349
4569,-1.2983816
4570,0.118181646
4571,-2.5385578
4572,0.78142494
4573,-1.4580141
4574,0.38480908
4575,-2.0742645
4576,-1.5482917
4577,1.3457369
4578,-1.721046
4579,0.2527545
4580,2.9039376
4581,1.4586545
4582,0.29504183
4583,-1.9894503
4584,1.541755
4585,1.6269346
4586,1.3887883
4587,-0.8079516
4588,-2.7059531
4589,-2.8311281
4590,1.0815052
4591,0.23746468
4592,1.7423644
4593,-2.8796866
4594,-0.82147515
4595,-1.6445454
4596,-1.7232255
4597,-0.93348426
4598,-1.7836196
4599,1.5214931
4600,2.7374773
4601,-3.052971
4602,-1.1300045
4603,-2.295156
4604,-0.1800956
4605,0.9652791
4606,-0.6459529
4607,1.8834659
4608,-2.9413273
4609,-0.50743365
4610,0.8712582
4611,-0.39879125
4612,-2.68168
4613,0.10275268
4614,-2.7350633
4615,0.96708286
4616,0.52307457
4617,0.43123618
4618,1.1412007
4619,-2.0641766
4620,-2.3977265
4621,-2.7521968
4622,0.34756994
4623,2.030438
4624,0.23073085
4625,2.289438
4626,0.79381394
4627,1.2057266
4628,0.6463082
4629,-0.07482227
4630,2.7957501
4631,3.0305297
4632,-2.6690798
4633,2.2002761
4634,-1.6071798
4635,1.5913708
4636,-0.84236366
4637,-2.2235155
4638,-2.6088896
4639,-1.1995854
4640,2.847398
4641,-2.9120622
4642,1.1331476
4643,-3.1594696
4644,-2.0038438
4645,-2.057321
4646,0.15468097
4647,-0.06560863
4648,3.002765
4649,2.716993
4650,-1.4169017
4651,1.9691905
4652,-3.0427775
4653,-1.6275778
4654,1.2222749
4655,-0.8423646
4656,-0.14891043
4657,-2.42747
4658,-1.8546581
4659,-2.7006612
4660,-0.019032218
4661,-2.921715
4662,0.091027774
4663,2.7765121
4664,1.8416209
4665,-1.7984077
4666,-1.7060173
4667,-2.7850676
4668,0.61269176
4669,-0.54021883
4670,-0.7139823
4671,1.4237974
4672,0.40077662
4673,-1.294052
4674,3.131576
4675,-0.101944655
4676,0.3129666
4677,2.0306451
4678,0.70787406
4679,-2.0504563
4680,1.2063416
4681,1.3154824
4682,1.2501874
4683,2.7360764
4684,0.95038056
4685,0.9477443
4686,-3.0178173
4687,-1.1354659
4688,2.1733065
4689,0.27886483
4690,-1.3777028
4691,-0.41887563
4692,2.0015402
4693,-1.5277075
4694,-0.9958566
4695,-2.7862127
4696,-2.3248699
4697,-2.7786992
4698,0.82117325
4699,0.41072717
4700,-2.494229
4701,-1.206574
4702,2.694351
4703,1.5562485
4704,-2.377626
4705,2.3735042
4706,1.1970421
4707,2.1113403
4708,1.7045918
4709,1.7757031
4710,3.0311441
4711,0.88951606
4712,0.9334327
4713,-0.5856808
4714,-2.6481254
4715,0.12689865
4716,-3.073276
4717,-1.5417898
4718,0.8813046
4719,-0.13401341
4720,-2.867784
4721,-0.58785
4722,2.8976312
4723,-0.4538219
4724,-1.9018829
4725,3.175862
4726,0.020106884
4727,0.46260214
4728,-2.829573
4729,-0.95813936
4730,0.5186058
4731,-0.76180923
4732,-2.6212208
4733,0.7773601
4734,-0.6924981
4735,2.7255905
4736,-2.2446723
4737,-2.518028
4738,0.5012436
4739,1.3724432
4740,-1.714011
4741,-2.7221768
4742,-1.0568581
4743,-0.5250634
4744,1.3884577
4745,-3.0689142
4746,-2.6793382
4747,1.6521006
4748,2.5918608
4749,-1.1643742
4750,1.9905748
4751,-3.1605802
4752,1.386663
4753,-2.190378
4754,-0.90469486
4755,0.46684277
4756,0.43398082
4757,0.4979367
4758,2.5698223
4759,0.72632855
4760,1.8849638
4761,-0.5532283
4762,1.1688275
4763,-0.436297
4764,-2.3748202
4765,2.3037856
4766,-2.5587597
4767,-0.25963113
4768,1.9245906
4769,1.7266555
4770,-2.025546
4771,2.743231
4772,3.012807
4773,0.7321792
4774,0.6292607
4775,0.87403667
4776,-0.25297308
4777,2.0757005
4778,0.89320874
4779,-0.9766575
4780,2.2271626
4781,-2.9388614
4782,-1.842718
4783,2.0462372
4784,-1.0263058
4785,2.8309197
4786,0.9352427
4787,-0.05962371
4788,-1.6928868
4789,-3.0562477
4790,0.3156824
4791,0.4480269
4792,-0.93871486
4793,1.5389751
4794,-1.0501528
4795,-2.9450536
4796,1.9652365
4797,1.490903
4798,-1.4148779
4799,-1.8324136
4800,-2.6295846
4801,-2.0565052
4802,-2.3797896
4803,-2.667158
4804,-2.0409358
4805,-1.4372951
4806,0.35891736
4807,0.49475798
4808,-0.6529587
4809,0.6975111
4810,1.7110553
4811,-0.25864068
4812,2.937547
4813,1.5923212
4814,-2.3880217
4815,0.66964287
4816,2.8295138
4817,-1.3048859
4818,-2.387974
4819,-1.2057277
4820,1.3229595
4821,2.0646572
4822,-0.5899985
4823,0.8863895
4824,-0.38182148
4825,-3.0063348
4826,2.7114286
4827,-1.8136424
4828,-0.98873836
4829,1.8100766
4830,-2.6724107
4831,0.20124672
4832,-0.3981789
4833,-1.5559721
4834,-0.7168454
4835,0.7876651
4836,-2.0263448
4837,-1.2793536
4838,-2.7095644
4839,2.0760336
4840,-0.2188796
4841,2.4453952
4842,1.2729796
4843,-0.54519707
4844,1.0953672
4845,-1.8386363
4846,2.652264
4847,1.5822515
4848,2.1131163
4849,-0.8958941
4850,1.3554965
4851,-1.1490121
4852,1.7140479
4853,-2.1191146
4854,-0.49073088
4855,-0.47776082
4856,-1.8921083
4857,1.6295314
4858,-0.8052312
4859,-3.0600126
4860,-2.9735248
4861,2.960269
4862,2.6637077
4863,-0.028913707
4864,-2.7726254
4865,-1.0407184
4866,-2.7957087
4867,-0.04129214
4868,0.5248735
4869,2.682454
4870,-2.7037458
4871,-2.1398613
4872,-0.8932809
4873,-0.52609885
4874,-1.4496589
4875,-0.22166805
4876,-3.0777519
4877,-1.2788053
4878,1.1313627
4879,-1.6006954
4880,-2.7472763
4881,-0.40073743
4882,-1.0435468
4883,-2.488562
4884,1.4937186
4885,-2.2508698
4886,1.6331375
4887,-1.0112435
4888,-0.63924325
4889,1.5160204
4890,2.7738523
4891,0.52690774
4892,-0.82657266
4893,-0.4793768
4894,-2.6856313
4895,-2.9395733
4896,-1.0662448
4897,2.227466
4898,2.5214446
4899,-1.9464219
4900,2.6489775
4901,-0.49898973
4902,2.024618
4903,-2.2888167
4904,-1.9487946
