,RecoDataeta_predicted
3037,1.23517
3038,-1.2915374
3039,2.0812984
3040,2.6825671
3041,0.17447029
3042,1.4673235
3043,-1.5682473
3044,-3.1397598
3045,-2.7605693
3046,-0.13989937
3047,1.2806135
3048,-3.1821632
3049,1.2508392
3050,-1.540754
3051,2.3531058
3052,-2.3734324
3053,4.626259
3054,-0.3014728
3055,2.5646915
3056,3.359075
3057,0.8190564
3058,-1.7240599
3059,2.599839
3060,-2.0607064
3061,2.6197057
3062,-2.199108
3063,-1.3992237
3064,-1.9503132
3065,1.7171538
3066,2.605428
3067,0.044456605
3068,4.467767
3069,2.1751287
3070,-1.0327446
3071,1.5971278
3072,2.5162036
3073,-0.021329384
3074,1.7827669
3075,1.5924907
3076,0.3431091
3077,-0.64696354
3078,-0.19962801
3079,-2.284803
3080,0.6118572
3081,-1.4550657
3082,-0.13354477
3083,0.3343969
3084,-1.475873
3085,-1.5654974
3086,-3.231663
3087,-4.5259852
3088,0.40883192
3089,3.1593702
3090,-1.3254906
3091,-1.1824931
3092,4.4921207
3093,-1.2128482
3094,0.5850988
3095,3.7193663
3096,-3.382837
3097,3.1388304
3098,-3.875947
3099,-1.7723833
3100,-0.08287048
3101,-2.5472534
3102,1.4451683
3103,1.7974335
3104,-0.5828222
3105,2.9430172
3106,-0.16372195
3107,-4.488244
3108,3.3832512
3109,2.2065046
3110,3.6609197
3111,-3.562832
3112,2.431349
3113,-1.0318832
3114,0.223105
3115,-0.97695804
3116,-0.026317578
3117,-1.649303
3118,1.4437833
3119,-3.04591
3120,-1.3884107
3121,1.1584114
3122,-1.9053346
3123,-1.3620777
3124,1.4940792
3125,2.0600705
3126,3.2640069
3127,-4.35074
3128,0.76567215
3129,0.6802354
3130,-2.5132327
3131,-3.707359
3132,1.0093518
3133,-3.2523665
3134,2.7822435
3135,-1.6225891
3136,-0.67226
3137,-1.5611646
3138,-2.3434327
3139,-4.517573
3140,1.6873364
3141,-0.8216007
3142,4.5203905
3143,3.0788743
3144,0.36384797
3145,2.112537
3146,3.1553617
3147,-1.5818197
3148,-0.8005263
3149,1.6695572
3150,-3.775895
3151,2.330169
3152,-0.43312198
3153,-0.4980286
3154,-2.392978
3155,0.6873581
3156,1.9955742
3157,-0.07181184
3158,-2.1424217
3159,-0.75159305
3160,-2.754393
3161,-2.2757385
3162,-2.7260406
3163,2.8090413
3164,1.7029588
3165,2.4023178
3166,-0.9325207
3167,2.7711189
3168,-1.3455443
3169,-2.1874743
3170,-3.4816465
3171,-2.4177208
3172,3.8538735
3173,1.3109759
3174,0.07502702
3175,-1.4581504
3176,-1.62588
3177,-0.07425957
3178,-2.6667218
3179,-2.7253478
3180,0.4874358
3181,-1.8429159
3182,-3.008487
3183,-0.21252082
3184,-1.0145909
3185,3.5548952
3186,2.1085615
3187,1.0812843
3188,-0.019657133
3189,-1.3650529
3190,-1.2916129
3191,2.5524457
3192,-0.17004159
3193,-1.6511116
3194,-3.3801086
3195,4.072239
3196,1.8195189
3197,-2.773179
3198,1.1916609
3199,-2.5437512
3200,-1.4652394
3201,-1.8507004
3202,-0.33502528
3203,-0.81359357
3204,-0.058670945
3205,-2.2003455
3206,1.2536447
3207,-4.051284
3208,-0.1975996
3209,-0.54915553
3210,-4.4534655
3211,0.8087291
3212,-0.19150752
3213,-3.7659452
3214,0.17401552
3215,1.2571381
3216,-1.1723864
3217,-2.9729044
3218,-3.5414114
3219,0.08654551
3220,-0.48505762
3221,2.2688694
3222,1.8637456
3223,-0.9852585
3224,-4.545621
3225,-2.222901
3226,-2.5136945
3227,3.0239089
3228,-2.252438
3229,-0.0014284905
3230,1.385462
3231,-2.9346223
3232,-0.26878938
3233,-3.9173703
3234,0.025336461
3235,-4.763652
3236,0.3604839
3237,4.311189
3238,-2.2106514
3239,2.7075086
3240,2.357337
3241,0.23792066
3242,-1.1509879
3243,2.849404
3244,-2.4321687
3245,3.0534685
3246,0.6811818
3247,-0.35552713
3248,-0.59654534
3249,1.0124656
3250,-2.3635187
3251,-0.13467182
3252,-0.16900091
3253,-1.2042556
3254,-1.1192037
3255,1.3779186
3256,-2.130997
3257,0.73858905
3258,-1.2695147
3259,3.5167625
3260,-0.16207391
3261,-2.446695
3262,0.0041092685
3263,1.4523934
3264,2.2747946
3265,-0.41609845
3266,0.9517461
3267,-1.9190578
3268,0.44405687
3269,0.4610631
3270,1.854858
3271,-0.96680707
3272,0.38568056
3273,0.40981397
3274,-0.022431992
3275,1.2739297
3276,-1.0936406
3277,2.2561634
3278,1.7005086
3279,-4.269471
3280,1.3737327
3281,2.7067955
3282,-2.7190576
3283,-3.3781977
3284,-3.005203
3285,-2.5988941
3286,0.48789358
3287,0.47600776
3288,1.6404356
3289,-3.3051195
3290,-1.6842246
3291,-0.15776022
3292,1.8837259
3293,2.104439
3294,-1.8818618
3295,-0.4488069
3296,-0.28363174
3297,-2.3547719
3298,-2.212911
3299,3.2095664
3300,-0.53273004
3301,-0.8370872
3302,-0.529876
3303,0.8262301
3304,-1.4295369
3305,-1.2778783
3306,-0.25742427
3307,3.764053
3308,4.9222264
3309,-1.0451822
3310,1.694491
3311,0.56413513
3312,-0.39508024
3313,-3.3606002
3314,-3.6469874
3315,0.353706
3316,2.3499749
3317,1.4912452
3318,1.7963017
3319,-0.6887287
3320,4.543644
3321,0.93522847
3322,0.28167608
3323,0.21560445
3324,0.5684593
3325,-1.4972578
3326,2.6644819
3327,0.29282588
3328,0.11728232
3329,-1.5581146
3330,-2.2380621
3331,-2.8874516
3332,-4.499006
3333,2.4217434
3334,-0.21914944
3335,-0.7333384
3336,3.5969071
3337,-0.18443543
3338,0.96465665
3339,-0.38802993
3340,-2.307234
3341,3.4922907
3342,0.8416298
3343,0.101163045
3344,3.0382204
3345,0.81369615
3346,0.37886876
3347,-0.9384729
3348,-0.34829018
3349,0.68227774
3350,-3.0433009
3351,3.1468215
3352,2.3177004
3353,0.3410588
3354,-2.3568506
3355,-3.7361236
3356,2.6847818
3357,-1.7062701
3358,-0.2669508
3359,1.0262733
3360,2.0894978
3361,1.3613749
3362,1.2752979
3363,-2.0955596
3364,0.2550373
3365,4.788905
3366,-2.3786442
3367,1.2516699
3368,-1.75522
3369,3.9940338
3370,-3.3288732
3371,-2.8702106
3372,-0.73978996
3373,-4.2994947
3374,3.3170016
3375,-1.6691769
3376,2.30824
3377,4.334184
3378,0.16437519
3379,0.5521286
3380,0.28652832
3381,2.1039102
3382,0.33616695
3383,3.9017966
3384,-3.3712006
3385,-1.7444048
3386,0.53727573
3387,-4.2063193
3388,0.40707916
3389,0.015582081
3390,-0.019257009
3391,-1.433403
3392,-3.1572304
3393,-0.48011255
3394,-0.2564859
3395,1.5714546
3396,-1.647251
3397,0.4655204
3398,0.461541
3399,2.0929787
3400,2.3180318
3401,0.79662955
3402,0.94805783
3403,-2.9892886
3404,3.34546
3405,1.6528771
3406,2.991028
3407,2.007945
3408,1.5755438
3409,-3.3194766
3410,1.0397434
3411,-1.5129158
3412,-3.8231916
3413,3.5966353
3414,-2.7909772
3415,2.1907196
3416,0.23254496
3417,3.1986973
3418,-1.4548216
3419,-0.040500127
3420,-0.544883
3421,3.9545138
3422,-1.8207607
3423,1.978462
3424,-3.7535634
3425,-4.877716
3426,2.7911644
3427,1.3998165
3428,-1.6885003
3429,-0.7655248
3430,2.200882
3431,2.6583836
3432,-0.62193143
3433,1.3128058
3434,2.473151
3435,-1.4841774
3436,2.9767258
3437,-1.5813923
3438,1.319695
3439,1.5935919
3440,1.4449422
3441,-0.8064591
3442,2.5072868
3443,-1.2210457
3444,-0.117188916
3445,0.014422467
3446,-1.0777838
3447,-3.956182
3448,-3.8894012
3449,-2.0283382
3450,0.81284475
3451,0.6103267
3452,-1.2697688
3453,0.52095085
3454,-2.2795887
3455,0.7892448
3456,-0.25972337
3457,0.09937097
3458,-1.5189747
3459,-2.8029103
3460,0.5565983
3461,4.021402
3462,1.9608872
3463,-4.247446
3464,2.4671822
3465,-0.46950683
3466,-1.4513775
3467,1.4383202
3468,-2.362293
3469,1.9229985
3470,-1.2885048
3471,-1.7185968
3472,-1.5033052
3473,-3.0769842
3474,-1.3808728
3475,2.8690736
3476,2.8872845
3477,0.90829647
3478,2.869641
3479,-2.1749797
3480,0.50934315
3481,-0.61173725
3482,4.3354864
3483,0.13720179
3484,-3.5957074
3485,-0.89772195
3486,-3.8425364
3487,0.105459705
3488,2.7903578
3489,-1.5500506
3490,3.4325929
3491,0.15043707
3492,1.3842708
3493,-0.24982771
3494,1.6503102
3495,-2.014501
3496,0.689401
3497,1.4034836
3498,3.228052
3499,0.32490727
3500,2.150112
3501,-2.104283
3502,1.8774253
3503,-1.1119388
3504,-0.793304
3505,1.3394563
3506,-3.4271562
3507,0.8851193
3508,-2.1060276
3509,0.67464346
3510,-2.4132693
3511,3.5205133
3512,-1.328609
3513,4.2432146
3514,-0.1199776
3515,3.5226822
3516,-0.9052004
3517,-3.1305299
3518,3.7977507
3519,-2.3063912
3520,1.0795248
3521,-0.620687
3522,3.055341
3523,0.38140777
3524,2.7032428
3525,0.67389625
3526,0.63271064
3527,4.4329286
3528,-3.1930742
3529,1.7997744
3530,-2.7448738
3531,-1.7413192
3532,-4.442294
3533,-2.2958775
3534,-3.5601912
3535,-0.9787913
3536,-1.64825
3537,1.6072092
3538,2.9975727
3539,2.8390598
3540,4.7735066
3541,0.1401839
3542,-2.410756
3543,2.9854577
3544,-2.993596
3545,0.7569492
3546,-1.547895
3547,-1.5297093
3548,-3.2161226
3549,-1.6431555
3550,-0.00014914153
3551,2.5337565
3552,0.13031432
3553,-0.62207776
3554,2.6282315
3555,-3.7083437
3556,2.3957148
3557,-2.811974
3558,0.37203443
3559,-1.4135209
3560,0.2913246
3561,-1.055225
3562,-3.524898
3563,-0.19404732
3564,-2.9012136
3565,-1.7153695
3566,3.7504473
3567,-2.4883242
3568,-0.19589908
3569,0.90687615
3570,-2.8416545
3571,0.25987968
3572,0.17123069
3573,-1.8424075
3574,2.6430745
3575,-0.15189849
3576,-1.3228526
3577,-2.0752215
3578,4.3521237
3579,-0.38506064
3580,-1.791157
3581,-4.5169
3582,2.381538
3583,0.34571213
3584,0.44497588
3585,-2.7942855
3586,2.4021175
3587,-2.2231278
3588,1.0708585
3589,-0.3478512
3590,1.588919
3591,0.33382678
3592,-4.0227013
3593,-2.878435
3594,-3.8273337
3595,1.9813445
3596,2.7457638
3597,-3.0862014
3598,-1.0176529
3599,0.6777638
3600,-2.3464203
3601,-3.730905
3602,-0.55347145
3603,-1.070521
3604,3.5404258
3605,1.919116
3606,-1.0597004
3607,-3.860072
3608,2.7230368
3609,-4.0099363
3610,0.35983536
3611,-2.3881185
3612,3.491115
3613,-0.018641122
3614,-3.0548933
3615,2.9816804
3616,0.53173417
3617,-3.8086348
3618,-0.15093742
3619,-0.6208991
3620,2.16111
3621,0.76415
3622,-2.0886424
3623,0.18236722
3624,-0.9968046
3625,-0.6948019
3626,-0.24592966
3627,3.9247756
3628,0.32983455
3629,1.1119996
3630,-0.093888134
3631,1.6079886
3632,-3.3114238
3633,2.212051
3634,0.5458469
3635,-3.9311438
3636,-3.2681415
3637,-2.9514463
3638,-1.3950427
3639,1.9884776
3640,1.7273996
3641,0.5795195
3642,2.5829747
3643,-0.42968416
3644,3.6015234
3645,-1.207876
3646,-1.9588546
3647,-0.9447913
3648,0.3547678
3649,-1.9813936
3650,-2.1250207
3651,3.711092
3652,-3.222736
3653,0.41336653
3654,-0.44295275
3655,-2.7158666
3656,-1.1733948
3657,1.2628163
3658,1.3980082
3659,1.317013
3660,2.2150989
3661,-4.1463394
3662,-2.2443902
3663,-3.3044107
3664,1.1534972
3665,2.2719243
3666,-1.4639473
3667,-2.9201553
3668,-2.394844
3669,2.847194
3670,4.4607735
3671,-3.139924
3672,-0.5116906
3673,-2.3915691
3674,-2.876031
3675,-1.7441078
3676,4.310368
3677,-0.27386445
3678,-2.4593256
3679,-4.08578
3680,1.9229671
3681,-1.5103917
3682,-0.89182454
3683,-1.2028992
3684,-2.2436488
3685,4.0333614
3686,-1.3769379
3687,-2.347891
3688,3.9852679
3689,0.8213914
3690,-2.5732813
3691,-2.014374
3692,-3.9351053
3693,-3.6207185
3694,-1.5097038
3695,-1.4828132
3696,-0.48986235
3697,-1.3216648
3698,-1.4777899
3699,-3.822918
3700,-0.18995237
3701,1.7559931
3702,2.0340693
3703,2.7745652
3704,4.118958
3705,-1.9726477
3706,1.5701659
3707,0.37004587
3708,3.097628
3709,-0.29617608
3710,0.07558711
3711,-3.8424804
3712,-2.6958315
3713,0.34636682
3714,-2.6934185
3715,4.0977736
3716,1.5515534
3717,1.642984
3718,1.7917707
3719,-4.132282
3720,3.0670614
3721,-2.3290045
3722,-0.44422126
3723,-1.4743155
3724,-0.8393629
3725,4.112667
3726,1.4641576
3727,0.7417314
3728,0.47477698
3729,3.638879
3730,-0.68932754
3731,0.17614321
3732,4.0928307
3733,-1.1016548
3734,-0.18415098
3735,2.3270054
3736,2.0538151
3737,-0.8926965
3738,-3.5076
3739,0.35101432
3740,-0.74681205
3741,-0.5236848
3742,-1.1146822
3743,-1.62328
3744,-2.7085319
3745,1.1858591
3746,0.62023944
3747,2.303495
3748,-1.1496847
3749,0.5731323
3750,-1.9281843
3751,-3.4232743
3752,0.60679686
3753,0.81547725
3754,-0.7783383
3755,0.45411313
3756,-1.1205691
3757,-1.9478801
3758,-3.9125385
3759,1.2566713
3760,2.3166451
3761,2.4278178
3762,0.3857785
3763,0.31887308
3764,-0.610779
3765,2.698798
3766,3.3983295
3767,-2.9512546
3768,-2.1945522
3769,1.7981238
3770,-0.049393404
3771,-4.289631
3772,0.26249507
3773,-4.146808
3774,1.7281607
3775,0.88389474
3776,-1.1141853
3777,-3.0231955
3778,3.9740252
3779,2.716322
3780,2.7212477
3781,-0.99803615
3782,-0.6972428
3783,2.2109716
3784,-2.150982
3785,1.1616671
3786,2.7110631
3787,1.590562
3788,0.4370057
3789,-3.4377222
3790,-2.8474317
3791,4.533825
3792,-1.6663216
3793,-1.9924759
3794,0.19149098
3795,0.09513037
3796,0.7830538
3797,-3.8946996
3798,0.32531977
3799,3.3344598
3800,1.024123
3801,-0.30510983
3802,-3.6924226
3803,-0.32549304
3804,-2.5407836
3805,-2.4668925
3806,-0.7978799
3807,-0.7667588
3808,-1.8557316
3809,-1.616323
3810,3.7863321
3811,-3.563626
3812,2.5118988
3813,2.9214575
3814,-0.65246516
3815,2.6035078
3816,3.390239
3817,3.9875026
3818,-1.579708
3819,2.0610514
3820,3.4004517
3821,1.902805
3822,1.4199252
3823,2.4940557
3824,-0.7278648
3825,-3.1464238
3826,3.0873938
3827,0.7348687
3828,0.61682266
3829,1.3639535
3830,-1.7100956
3831,2.5248349
3832,0.22580518
3833,-2.4946764
3834,-1.0735509
3835,1.1442162
3836,1.8122002
3837,-2.0920014
3838,-1.6580294
3839,1.6297183
3840,-0.8431142
3841,1.8862572
3842,-1.101138
3843,0.044897407
3844,-2.4481575
3845,-2.0055404
3846,-4.0534706
3847,0.5126424
3848,-2.3751805
3849,-1.0510006
3850,-3.545833
3851,-0.0020347289
3852,-2.317758
3853,-0.50816715
3854,1.9787265
3855,2.69286
3856,-0.29828224
3857,4.1820846
3858,-3.630261
3859,1.247723
3860,-1.1310815
3861,-0.1433525
3862,-0.22226621
3863,-3.2912316
3864,3.7745497
3865,-0.45727903
3866,3.3991313
3867,-0.1349695
3868,-0.22901908
3869,0.08165412
3870,-0.82610166
3871,-0.53366584
3872,-0.99011886
3873,1.0945649
3874,1.844833
3875,-1.917158
3876,0.98365
3877,3.2515764
3878,1.4836957
3879,1.4767396
3880,0.49727508
3881,1.8557309
3882,1.343674
3883,-1.9739822
3884,-0.20052578
3885,-1.7547954
3886,-1.7725269
3887,-1.1978055
3888,0.0035796806
3889,0.46940443
3890,0.36032492
3891,0.79314727
3892,-1.4202613
3893,-1.7041168
3894,0.042841624
3895,2.221024
3896,-1.3064446
3897,1.3768029
3898,-4.125642
3899,-2.0911536
3900,4.0572286
3901,-2.1957939
3902,0.60598606
3903,2.1666665
3904,3.1423945
3905,-2.3183444
3906,-0.8019801
3907,2.7862465
3908,0.38176194
3909,2.1089783
3910,1.8942524
3911,-0.15349272
3912,-0.6002799
3913,1.6009067
3914,1.4351524
3915,-3.135457
3916,1.5698797
3917,2.4736183
3918,2.050034
3919,-1.0326118
3920,-2.5830388
3921,1.3528011
3922,1.1355618
3923,-0.78600913
3924,-1.5461446
3925,2.8189254
3926,-2.6854007
3927,-3.4981241
3928,1.0406172
3929,-0.84616303
3930,1.2501142
3931,-4.529835
3932,-1.4317216
3933,0.31930643
3934,-3.1917336
3935,0.85019153
3936,-3.046787
3937,-1.9629498
3938,-1.5220615
3939,-3.4760177
3940,0.84623384
3941,0.92714006
3942,1.4529053
3943,4.2584095
3944,-3.8372128
3945,0.65850294
3946,0.28942662
3947,-0.28277633
3948,-4.6786356
3949,0.2226673
3950,2.106985
3951,2.600107
3952,0.90891343
3953,1.344487
3954,-1.0062168
3955,-1.5596833
3956,2.318121
3957,-0.41842437
3958,0.957675
3959,-1.346476
3960,2.7848127
3961,-1.1610746
3962,3.2297657
3963,0.3675019
3964,-2.933596
3965,-2.3575172
3966,-4.7896433
3967,-3.3560157
3968,-0.773838
3969,-0.42382038
3970,0.31429985
3971,-0.9739703
3972,4.1792617
3973,-1.3064307
3974,-2.026596
3975,-2.3513196
3976,-0.48525447
3977,1.1876884
3978,1.7299061
3979,-0.6783904
3980,-0.5445945
3981,3.7589798
3982,-3.4591348
3983,1.9059066
3984,-0.18686561
3985,-2.9673078
3986,0.19428542
3987,-1.7478391
3988,-3.456147
3989,-0.06383649
3990,-2.273309
3991,-3.0288818
3992,-2.6166215
3993,3.0447464
3994,-1.0618967
3995,1.9037678
3996,3.4412842
3997,-1.9334517
3998,1.5852469
3999,1.030645
4000,0.5941343
4001,-3.214147
4002,-0.84785837
4003,-2.2563634
4004,1.3021114
4005,0.21033716
4006,0.80374116
4007,1.8796484
4008,-1.9173255
4009,3.3337624
4010,1.9706455
4011,0.54907984
4012,1.9939648
4013,-2.0989544
4014,-4.5224514
4015,-3.733373
4016,-1.7670953
4017,-4.154602
4018,3.5489173
4019,1.5529437
4020,-0.61556494
4021,-0.9991095
4022,-2.002648
4023,0.74414855
4024,-3.8138945
4025,2.361398
4026,-0.5821207
4027,-3.5474663
4028,-3.4434757
4029,-0.53902066
4030,2.364612
4031,1.5671619
4032,0.3550573
4033,-0.8714268
4034,0.6169814
4035,0.34830123
4036,0.510065
4037,-3.1049926
4038,-1.490138
4039,3.6375794
4040,-1.8396586
4041,-1.7305832
4042,0.07662514
4043,4.4214263
4044,-0.20505528
4045,3.4095116
4046,-1.5432154
4047,2.9251654
4048,1.3890636
4049,1.7354019
4050,-2.770444
4051,1.5991062
4052,0.013938339
4053,1.6227074
4054,3.399253
4055,0.6067988
4056,-1.1398001
4057,3.1203356
4058,-3.7041893
4059,-2.6983156
4060,-0.3825098
4061,-2.7036786
4062,-1.7145084
4063,-2.7953336
4064,0.58023715
4065,-2.823507
4066,1.4485885
4067,-2.164537
4068,-1.1754127
4069,-2.0782628
4070,-1.5385231
4071,3.5528977
4072,0.71514964
4073,-1.6333869
4074,0.9771024
4075,0.9558575
4076,-2.7040832
4077,-1.1496798
4078,2.0389123
4079,3.8582525
4080,1.1877084
4081,-0.8379724
4082,-2.506471
4083,1.219306
4084,4.70567
4085,1.7314594
4086,4.009953
4087,1.6934617
4088,-3.6824641
4089,0.9156282
4090,0.09782604
4091,3.00769
4092,-3.8446019
4093,-2.3595498
4094,-3.0505724
4095,4.0721617
4096,1.0225931
4097,1.4760361
4098,2.824847
4099,-1.281685
4100,0.63531893
4101,-0.11840891
4102,2.8786812
4103,-1.0634534
4104,-1.9038106
4105,-1.4276047
4106,-0.9370678
4107,1.0717577
4108,1.5303477
4109,2.0289655
4110,-3.4767761
4111,0.6411625
4112,-2.3030224
4113,1.867187
4114,-4.1647797
4115,-3.9972773
4116,2.0555232
4117,0.12024725
4118,-2.6568449
4119,0.37588063
4120,2.5282755
4121,-1.649842
4122,2.4958637
4123,-1.643448
4124,-3.6625252
4125,3.8927703
4126,3.6741772
4127,-1.1371899
4128,2.969316
4129,0.91295975
4130,2.5475726
4131,-1.7049723
4132,-2.4421914
4133,2.8362098
4134,0.73783785
4135,1.7836933
4136,2.4597268
4137,3.0241585
4138,2.1718533
4139,-0.90391225
4140,0.6055625
4141,-0.899933
4142,0.077221535
4143,-0.41121623
4144,3.5427163
4145,-2.469264
4146,3.4535422
4147,-3.9518373
4148,-3.4270034
4149,4.178297
4150,-0.62479997
4151,1.5162381
4152,-3.7486567
4153,4.0405703
4154,-2.1821473
4155,2.0375426
4156,2.4485483
4157,-2.5804687
4158,2.6883335
4159,-2.1133533
4160,-4.324624
4161,0.13707913
4162,-2.046268
4163,-1.3483212
4164,3.1613317
4165,-3.5286298
4166,-1.3620933
4167,1.8079903
4168,1.2771963
4169,1.289743
4170,-1.7279133
4171,1.4231188
4172,-1.5807365
4173,1.5118366
4174,0.27087894
4175,0.918186
4176,3.226683
4177,0.9912532
4178,-2.5674994
4179,-1.9100633
4180,2.2815108
4181,0.6615874
4182,4.5298
4183,-2.546009
4184,1.0074509
4185,-2.1721277
4186,-1.4282391
4187,1.5551299
4188,1.3865153
4189,0.7328557
4190,3.3853936
4191,-1.8592678
4192,0.68619865
4193,-1.2694678
4194,-4.4228616
4195,3.9748921
4196,2.4548986
4197,-0.28080198
4198,1.4330938
4199,3.2971957
4200,-4.239792
4201,-0.06599787
4202,1.0076462
4203,-1.9459976
4204,2.7347007
4205,-0.81640524
4206,-2.139588
4207,3.1794176
4208,-1.2428814
4209,-2.8033257
4210,0.33518374
4211,0.44414875
4212,-2.5399053
4213,1.6940223
4214,-2.5670094
4215,1.6534857
4216,1.9429773
4217,-1.2778083
4218,-0.65777826
4219,-1.9701073
4220,-5.1638374
4221,-1.480941
4222,0.80898654
4223,0.32794687
4224,-4.066408
4225,-1.2321162
4226,1.5186236
4227,-2.032426
4228,0.74688995
4229,1.6464032
4230,-0.05586364
4231,2.0336459
4232,-1.5020695
4233,-2.2265375
4234,-2.1574817
4235,0.58918434
4236,1.4886141
4237,-0.36900884
4238,-1.9444828
4239,1.5992854
4240,1.6569893
4241,2.1658864
4242,1.4063534
4243,0.057510044
4244,0.29402924
4245,-0.6308646
4246,-0.8338537
4247,-0.8467516
4248,-0.0524964
4249,-2.0078263
4250,-1.5273917
4251,-1.8163469
4252,0.16761416
4253,3.462645
4254,2.1203637
4255,1.2827009
4256,-5.007131
4257,3.3638177
4258,4.4852147
4259,1.1709723
4260,0.04669686
4261,-0.8642074
4262,0.08960658
4263,-2.3811252
4264,-4.277082
4265,0.3007573
4266,0.027764054
4267,3.3032553
4268,-3.9930692
4269,-2.3970733
4270,-1.1263055
4271,1.1009163
4272,0.9889101
4273,-0.5763279
4274,0.14510147
4275,0.09828545
4276,-2.6254733
4277,-3.3772411
4278,3.1527677
4279,1.0247492
4280,-0.21796203
4281,1.6827265
4282,-2.7558556
4283,-3.343371
4284,0.26467976
4285,-0.2264071
4286,2.1435974
4287,-1.8573039
4288,-3.253566
4289,1.6437877
4290,-0.87817925
4291,-2.9221468
4292,-4.045931
4293,1.7362247
4294,3.2435908
4295,-1.0855521
4296,4.1503577
4297,0.14291073
4298,1.3562402
4299,3.4023786
4300,-2.4101403
4301,-0.80192
4302,-1.7179317
4303,-2.5823174
4304,-3.6494625
4305,3.1380024
4306,1.8754711
4307,-1.3191601
4308,3.385984
4309,0.57686687
4310,-0.84523416
4311,-0.26605436
4312,2.232046
4313,-1.9886879
4314,3.5795035
4315,0.3289841
4316,-2.7283313
4317,-1.9618869
4318,1.2119106
4319,-1.1760843
4320,-0.112365305
4321,0.943918
4322,-3.2924595
4323,3.516042
4324,3.862798
4325,-1.740421
4326,3.2212553
4327,2.8309171
4328,-3.6734817
4329,-2.4061882
4330,0.42264625
4331,-2.2761297
4332,-4.56129
4333,0.8562158
4334,-1.7692345
4335,1.1671032
4336,-1.0556041
4337,0.18456909
4338,-3.6202052
4339,-3.225199
4340,-0.2686477
4341,2.3441687
4342,-0.4546803
4343,2.8698657
4344,-3.3563685
4345,-3.155853
4346,3.8495984
4347,-4.4308124
4348,-1.5164524
4349,3.427244
4350,3.4374492
4351,-2.5093338
4352,1.0744067
4353,-0.43434843
4354,3.477082
4355,-0.59085673
4356,-1.8123428
4357,0.0015143235
4358,-1.5727874
4359,-3.8703032
4360,1.5761701
4361,1.8066984
4362,1.8386202
4363,1.6887771
4364,1.8323302
4365,1.2993433
4366,3.9564235
4367,-3.0660968
4368,1.6828862
4369,-0.3878796
4370,-0.38145432
4371,-2.4299939
4372,1.2243822
4373,-2.779693
4374,3.0806909
4375,-2.2601058
4376,-1.8080895
4377,3.0234942
4378,0.4803257
4379,-3.1228526
4380,-1.7360821
4381,0.7179466
4382,-0.64762616
4383,3.2007072
4384,1.1012286
4385,-0.97375804
4386,1.7016735
4387,-3.770243
4388,1.8473363
4389,1.0664873
4390,-1.6474402
4391,-0.90516657
4392,1.3123941
4393,2.7889576
4394,-2.8057356
4395,3.243639
4396,1.0274217
4397,1.5567545
4398,-2.1646175
4399,-1.7539734
4400,1.5300486
4401,0.51150286
4402,-2.4821584
4403,-1.5196557
4404,0.4820501
4405,0.5655349
4406,-1.0064261
4407,1.6170256
4408,1.1812991
4409,0.6886283
4410,-1.2402753
4411,0.24610586
4412,2.1916618
4413,-3.4781575
4414,-1.8036555
4415,-0.3411092
4416,-2.5014539
4417,2.6877286
4418,0.8780272
4419,-2.466548
4420,-1.5347257
4421,-2.8600147
4422,0.84805995
4423,2.5805335
4424,1.9488956
4425,-0.47595003
4426,-1.5157375
4427,3.7367046
4428,-2.2459393
4429,-2.300291
4430,4.1469164
4431,-2.4619477
4432,-0.32275745
4433,2.7406967
4434,3.5114288
4435,-1.5493807
4436,-2.8268108
4437,3.7121513
4438,3.565082
4439,-2.7047212
4440,2.4603524
4441,0.94967765
4442,4.3975267
4443,-4.1963196
4444,2.7105122
4445,0.35687706
4446,1.8199246
4447,0.2754074
4448,3.101515
4449,-0.9111771
4450,3.5423317
4451,3.3973927
4452,-1.9909056
4453,-0.9116592
4454,-1.3652614
4455,-1.665381
4456,-3.6369338
4457,-3.0982063
4458,0.65204877
4459,0.058620192
4460,-4.9023685
4461,-1.9082061
4462,-2.2707348
4463,2.2137172
4464,0.28070912
4465,0.959491
4466,-1.2150213
4467,0.5815737
4468,-0.43349552
4469,-0.10598424
4470,3.1649811
4471,-2.2856596
4472,-1.5169921
4473,-3.0161047
4474,0.080640696
4475,-3.6062696
4476,1.1335517
4477,2.792109
4478,1.2759867
4479,2.0283198
4480,2.020067
4481,0.7838582
4482,4.4874687
4483,-2.4156942
4484,-0.9311497
4485,1.9141086
4486,-0.74939024
4487,1.7275559
4488,3.0097697
4489,-0.37226984
4490,-0.6641638
4491,-1.6200976
4492,-4.3688235
4493,2.5091403
4494,-2.7288213
4495,-1.9222217
4496,2.015501
4497,-2.5579948
4498,2.778161
4499,0.26873082
4500,1.8764619
4501,3.252249
4502,2.4791718
4503,1.4367542
4504,0.5128225
4505,-0.40781307
4506,3.5709102
4507,-4.060239
4508,1.1156461
4509,-1.7076466
4510,-0.03136242
4511,2.5702543
4512,-2.775327
4513,1.2968013
4514,-2.5148563
4515,1.7051058
4516,1.2091639
4517,-0.274517
4518,-3.9244487
4519,1.196101
4520,-3.1658742
4521,0.35838822
4522,-1.3624231
4523,1.4450833
4524,-3.2524922
4525,-0.42281848
4526,-1.3071517
4527,1.9624633
4528,-0.9993855
4529,-3.0862727
4530,-2.3023386
4531,-3.1975212
4532,0.7692746
