,RecoDatam_predicted
4984,7.939391
4985,7.7207026
4986,6.7510285
4987,6.437339
4988,5.7615366
4989,7.6393166
4990,11.808809
4991,4.555721
4992,11.494057
4993,6.2868953
4994,12.482965
4995,4.0654054
4996,4.908639
4997,8.563433
4998,9.542166
4999,7.0078883
5000,4.773675
5001,3.6736894
5002,6.599071
5003,10.434434
5004,2.839191
5005,8.782685
5006,7.296657
5007,6.608651
5008,4.163049
5009,12.623246
5010,6.448576
5011,8.228107
5012,4.674958
5013,5.2048645
5014,5.7257996
5015,7.395422
5016,9.154391
5017,5.1641665
5018,11.2425
5019,12.976833
5020,5.679998
5021,5.8108954
5022,5.323399
5023,7.232301
5024,7.8246756
5025,7.7301197
5026,6.9955044
5027,3.481028
5028,4.9715805
5029,4.020306
5030,6.9337754
5031,12.057091
5032,7.6058617
5033,7.040351
5034,7.582118
5035,7.0181212
5036,8.065308
5037,5.3923774
5038,4.1407785
5039,3.6006923
5040,11.626217
5041,11.133648
5042,13.440007
5043,9.192749
5044,8.443187
5045,5.511818
5046,4.6521087
5047,6.4826045
5048,10.716812
5049,6.887231
5050,5.8107014
5051,5.9927387
5052,6.842696
5053,6.664126
5054,6.7585635
5055,9.04784
5056,4.149692
5057,9.659275
5058,5.2405357
5059,8.663556
5060,6.4576426
5061,6.720697
5062,5.2041483
5063,11.981144
5064,8.821104
5065,5.414546
5066,11.76222
5067,13.110596
5068,3.786741
5069,9.680607
5070,5.1696463
5071,8.657891
5072,11.671173
5073,6.1264324
5074,7.921361
5075,8.429236
5076,9.37331
5077,9.498251
5078,4.911208
5079,5.6295056
5080,8.073109
5081,7.4457684
5082,7.4822164
5083,8.9586935
5084,5.4972076
5085,9.065091
5086,4.9294443
5087,11.055746
5088,12.481218
5089,11.579926
5090,9.221031
5091,8.708967
5092,6.273725
5093,7.8758526
5094,10.022917
5095,7.723383
5096,6.7951226
5097,6.6315937
5098,7.6121984
5099,11.92461
5100,6.6794376
5101,5.849683
5102,5.082364
5103,9.116337
5104,9.777521
5105,8.442639
5106,8.314718
5107,7.3025136
5108,8.434673
5109,3.778643
5110,5.523656
5111,11.536488
5112,3.7480037
5113,9.344303
5114,9.321284
5115,8.463996
5116,4.790597
5117,4.9843674
5118,7.3327737
5119,6.3725476
5120,7.0677676
5121,8.781945
5122,9.012909
5123,4.4795294
5124,6.335159
5125,9.109142
5126,3.725056
5127,8.6939
5128,4.5532446
5129,4.6066027
5130,4.7212014
5131,9.434322
5132,8.615344
5133,5.7897024
5134,8.681564
5135,5.4725895
5136,8.690102
5137,9.860054
5138,6.253252
5139,9.376735
5140,9.813547
5141,6.506258
5142,6.7679763
5143,8.520652
5144,10.262272
5145,4.7132034
5146,10.268824
5147,6.3270383
5148,3.9562948
5149,4.879813
5150,8.011795
5151,7.2260876
5152,9.761357
5153,9.716041
5154,8.12594
5155,9.98665
5156,6.947859
5157,7.063968
5158,6.439543
5159,7.585127
5160,9.339689
5161,6.9114122
5162,8.9659195
5163,6.4593973
5164,6.532942
5165,5.323985
5166,11.232668
5167,7.730757
5168,7.9546156
5169,5.6447554
5170,10.558593
5171,4.5037513
5172,7.0947623
5173,6.586115
5174,8.864678
5175,6.2073035
5176,6.7700763
5177,6.3028016
5178,7.0065637
5179,8.774571
5180,4.965166
5181,6.826597
5182,8.598303
5183,7.76109
5184,7.9740076
5185,5.709495
5186,7.895393
5187,4.419779
5188,7.8504505
5189,7.3647866
5190,9.1566105
5191,8.502357
5192,7.660332
5193,4.7422466
5194,6.879196
5195,4.855329
5196,5.908267
5197,6.0656424
5198,7.363152
5199,7.1715136
5200,10.724285
5201,5.45257
5202,8.321473
5203,6.0646696
5204,6.2384396
5205,9.683121
5206,4.464683
5207,5.142089
5208,9.101442
5209,4.604151
5210,7.2524085
5211,7.32253
5212,6.7871923
5213,5.987871
5214,5.8755765
5215,4.7857065
5216,6.5560503
5217,7.4026885
5218,9.643662
5219,10.458085
5220,7.824419
5221,5.1860056
5222,7.273104
5223,10.489836
5224,7.016161
5225,4.8432903
5226,7.9503217
5227,4.4857993
5228,7.3438473
5229,10.162101
5230,8.589606
5231,4.852575
5232,5.993578
5233,6.014719
5234,7.8581843
5235,6.0362015
5236,7.8823886
5237,5.003805
5238,7.7548733
5239,7.199883
5240,4.9791574
5241,8.047937
5242,9.458811
5243,8.067642
5244,5.8094463
5245,6.858954
5246,7.6944532
5247,13.229622
5248,5.2569656
5249,8.543129
5250,11.025504
5251,10.531673
5252,8.691871
5253,7.382016
5254,6.186426
5255,8.116175
5256,9.499961
5257,5.245769
5258,7.3281264
5259,7.2772126
5260,9.295447
5261,6.175893
5262,5.698836
5263,7.3733187
5264,6.388513
5265,6.493767
5266,12.627209
5267,3.9551675
5268,8.178527
5269,9.479046
5270,4.7051086
5271,6.341563
5272,6.8351436
5273,4.2402515
5274,6.0249443
5275,4.9652
5276,4.635228
5277,6.0535626
5278,8.999737
5279,8.967809
5280,9.852874
5281,9.092594
5282,4.097639
5283,4.5336266
5284,8.556391
5285,7.6686177
5286,9.894338
5287,4.747485
5288,4.015715
5289,6.937038
5290,6.963976
5291,5.3020787
5292,5.1603622
5293,7.892173
5294,2.37682
5295,6.7311716
5296,7.339728
5297,9.06443
5298,7.3809357
5299,8.882099
5300,5.714691
5301,4.1683197
5302,9.519222
5303,5.414074
5304,7.0246925
5305,6.881321
5306,8.964201
5307,5.9629006
5308,8.155259
5309,5.0767293
5310,9.153486
5311,7.641516
5312,7.719828
5313,4.5884643
5314,5.4938135
5315,13.477825
5316,11.410313
5317,6.2473783
5318,8.53125
5319,11.618225
5320,9.850431
5321,5.067053
5322,7.2097936
5323,5.402579
5324,4.188375
5325,5.4831924
5326,10.326586
5327,3.048451
5328,4.842846
5329,7.250101
5330,4.0934005
5331,6.0930157
5332,6.077364
5333,8.012842
5334,3.8822718
5335,6.268816
5336,9.333814
5337,6.9977264
5338,6.2579417
5339,9.176824
5340,14.712151
5341,6.57565
5342,4.464438
5343,10.511925
5344,5.747983
5345,4.4123487
5346,7.4029374
5347,5.5676374
5348,9.149491
5349,10.012215
5350,4.3284483
5351,7.463268
5352,10.510829
5353,7.124951
5354,10.160478
5355,9.025549
5356,6.2460217
5357,5.022629
5358,9.276868
5359,10.067162
5360,7.638912
5361,9.298827
5362,10.302745
5363,8.426771
5364,9.385204
5365,3.5049124
5366,7.024763
5367,8.433532
5368,5.453307
5369,6.923958
5370,3.8974113
5371,5.574238
5372,7.961085
5373,6.41905
5374,9.916958
5375,6.546152
5376,9.512086
5377,5.937502
5378,4.703908
5379,3.5919843
5380,5.1041255
5381,3.9958618
5382,8.060157
5383,6.892815
5384,6.018773
5385,5.3898144
5386,9.601532
5387,9.475361
5388,8.460006
5389,7.675794
5390,8.515443
5391,5.746182
5392,8.1277685
5393,6.2818303
5394,6.2920947
5395,9.845692
5396,8.691716
5397,8.862109
5398,4.751892
5399,7.897838
5400,9.7987995
5401,8.365049
5402,10.388241
5403,8.547111
5404,4.8268895
5405,4.006912
5406,6.630807
5407,9.3116865
5408,8.396731
5409,7.2158823
5410,10.090193
5411,9.613018
5412,11.085103
5413,8.148209
5414,4.7885857
5415,7.206094
5416,6.383757
5417,8.173326
5418,7.6170893
5419,5.0122347
5420,10.995501
5421,5.3877974
5422,7.663223
5423,10.225694
5424,7.9030037
5425,7.6130686
5426,6.9892087
5427,7.1367555
5428,3.974091
5429,9.841095
5430,5.2311654
5431,12.715754
5432,9.427197
5433,3.3638077
5434,8.319674
5435,5.6395564
5436,14.855797
5437,6.8869553
5438,8.81399
5439,5.0697155
5440,7.653379
5441,5.709595
5442,7.845124
5443,5.528639
5444,6.2014656
5445,7.0219407
5446,7.704883
5447,15.022783
5448,3.6946838
5449,6.1542754
5450,8.206341
5451,3.7793934
5452,9.866652
5453,2.6156845
5454,3.5215912
5455,5.3093057
5456,9.342627
5457,10.585171
5458,6.992412
5459,5.1142273
5460,9.568079
5461,5.378667
5462,4.4475026
5463,11.630849
5464,7.8786707
5465,6.9826155
5466,11.580897
5467,8.634317
5468,7.6046467
5469,8.968346
5470,13.598272
5471,7.5146017
5472,3.3089252
5473,8.374817
5474,10.751856
5475,4.9716744
5476,6.940512
5477,4.4554253
5478,7.110132
5479,6.2317986
5480,13.896995
5481,6.4161706
5482,5.295925
5483,4.955203
5484,7.7763276
5485,6.8651505
5486,6.138564
5487,4.9439645
5488,6.4062715
5489,7.381959
5490,8.05611
5491,10.001972
5492,5.3540635
5493,5.8803616
5494,5.033663
5495,4.3549623
5496,5.374047
5497,8.572254
5498,5.2641983
5499,8.582612
5500,6.1731977
5501,7.022104
5502,8.699521
5503,10.61052
5504,6.876721
5505,9.713517
5506,6.757607
5507,9.460605
5508,8.524305
5509,8.901383
5510,6.104572
5511,3.7686172
5512,8.434342
5513,5.784092
5514,6.826315
5515,9.027994
5516,5.9455404
5517,4.145579
5518,5.2757077
5519,6.8691783
5520,5.538397
5521,7.6333933
5522,10.961332
5523,10.303882
5524,5.6789007
5525,12.353865
5526,5.635472
5527,6.666564
5528,4.912338
5529,7.3653054
5530,11.579641
5531,9.842888
5532,7.1668773
5533,7.6867666
5534,8.143355
5535,5.0470543
5536,5.554124
5537,4.7576857
5538,5.6130586
5539,8.948436
5540,5.983196
5541,6.7822924
5542,10.154215
5543,5.5652094
5544,9.729533
5545,9.038703
5546,10.009176
5547,4.9654207
5548,10.53889
5549,13.215366
5550,6.607734
5551,7.762036
5552,5.9620543
5553,6.5608616
5554,9.568864
5555,9.695496
5556,5.99854
5557,5.836702
5558,5.3379135
5559,9.944159
5560,7.8169956
5561,4.8689632
5562,4.136738
5563,6.2585726
5564,9.960484
5565,7.0496697
5566,9.38726
5567,10.0335245
5568,5.8529825
5569,11.231856
5570,11.312166
5571,10.239018
5572,5.398081
5573,6.739985
5574,8.011519
5575,7.6454306
5576,10.607567
5577,7.0888124
5578,4.6465645
5579,8.201883
5580,9.143009
5581,4.2410374
5582,7.1114717
5583,7.722546
5584,6.6096935
5585,7.670225
5586,7.8216524
5587,6.4213314
5588,7.7313476
5589,6.022274
5590,4.5915203
5591,4.1143017
5592,5.2585816
5593,6.0323505
5594,5.635686
5595,8.369106
5596,10.487045
5597,1.9406314
5598,7.684485
5599,4.9173846
5600,6.180092
5601,7.9032426
5602,5.520887
5603,8.7764015
5604,7.8471203
5605,9.286341
5606,7.4523864
5607,9.549214
5608,7.641041
5609,5.4251633
5610,8.734248
5611,3.811906
5612,8.042708
5613,9.337188
5614,6.652943
5615,3.3873887
5616,6.989618
5617,11.228138
5618,5.0393624
5619,11.056335
5620,10.155361
5621,7.159478
5622,8.502597
5623,8.833246
5624,4.7217484
5625,4.64366
5626,9.380002
5627,6.2935195
5628,8.519047
5629,7.628645
5630,12.538699
5631,4.90516
5632,15.064169
5633,5.0273857
5634,4.1623907
5635,6.566673
5636,5.603643
5637,9.836088
5638,9.299242
5639,9.60717
5640,6.3108835
5641,5.283919
5642,8.461094
5643,7.410486
5644,16.060074
5645,3.8735366
5646,4.475214
5647,9.541624
5648,5.2635174
5649,2.9363608
5650,5.388256
5651,6.4251676
5652,6.2653894
5653,9.216492
5654,5.416115
5655,7.70865
5656,7.5433636
5657,6.2421975
5658,9.110757
5659,12.49238
5660,7.790059
5661,10.519326
5662,6.2041445
5663,7.8929396
5664,3.7211344
5665,3.936757
5666,4.520601
5667,5.4054637
5668,8.970834
5669,2.3034768
5670,6.0048523
5671,4.8089733
5672,5.554681
5673,7.682664
5674,8.312226
5675,11.835824
5676,4.6920657
5677,7.3875656
5678,6.649213
5679,3.0965981
5680,6.3502517
5681,5.9886875
5682,9.385631
5683,6.145167
5684,2.8218274
5685,8.328582
5686,5.1255965
5687,6.0116196
5688,4.821352
5689,6.067391
5690,6.019924
5691,7.956178
5692,9.411085
5693,4.891712
5694,7.914124
5695,6.2660217
5696,11.951624
5697,6.8280764
5698,10.849251
5699,6.103788
5700,3.9789858
5701,5.930187
5702,7.806724
5703,8.095535
5704,8.090553
5705,7.507392
5706,4.7204485
5707,10.559286
5708,9.5510025
5709,7.4357085
5710,12.9342985
5711,4.4823484
5712,4.629573
5713,8.769663
5714,7.48374
5715,7.6084023
5716,5.7739787
5717,4.4752016
5718,4.388452
5719,4.5608196
5720,6.0997124
5721,9.967579
5722,10.132467
5723,4.202135
5724,8.83813
5725,7.9649577
5726,3.7337785
5727,3.152841
5728,6.782683
5729,6.8721642
5730,8.944034
5731,5.3381877
5732,8.555272
5733,4.010314
5734,5.1627026
5735,6.136461
5736,4.3779087
5737,4.3421726
5738,7.587004
5739,5.124984
5740,10.67916
5741,6.2074623
5742,4.8950377
5743,7.4872947
5744,9.283516
5745,6.4791646
5746,14.073416
5747,6.867612
5748,9.217338
5749,8.357084
5750,6.7559714
5751,10.195347
5752,9.381724
5753,4.102771
5754,9.66683
5755,8.210197
5756,6.0920205
5757,9.046445
5758,6.8463545
5759,8.007396
5760,7.612195
5761,12.409142
5762,5.4543304
5763,3.7895198
5764,4.5541506
5765,6.1638756
5766,6.808378
5767,9.37844
5768,8.306764
5769,5.6365466
5770,13.309364
5771,8.010546
5772,6.618032
5773,6.4143333
5774,4.8113866
5775,4.425578
5776,7.8484507
5777,9.35623
5778,8.2607765
5779,9.301155
5780,9.355991
5781,7.909726
5782,5.7401037
5783,11.111905
5784,8.324538
5785,9.1987915
5786,4.422503
5787,8.286832
5788,6.198686
5789,6.415527
5790,6.988383
5791,10.444751
5792,6.551367
5793,5.814644
5794,4.1379814
5795,7.840515
5796,5.446059
5797,8.16625
5798,8.691421
5799,7.3594065
5800,6.65021
5801,11.322705
5802,9.652356
5803,7.7132306
5804,9.529911
5805,9.95637
5806,6.655907
5807,6.0620275
5808,26.207119
5809,7.43598
5810,7.4209948
5811,5.2008924
5812,8.8910265
5813,5.3130665
5814,6.204574
5815,6.741797
5816,6.1933537
5817,9.899825
5818,5.3033514
5819,4.4107704
5820,2.3406968
5821,3.6721916
5822,4.529842
5823,8.383296
5824,8.15817
5825,6.928478
5826,5.7359896
5827,7.9808235
5828,4.8153043
5829,11.176437
5830,4.790079
5831,9.3031
5832,6.5679693
5833,4.5795574
5834,7.422108
5835,9.083708
5836,12.563181
5837,4.6958
5838,5.9589896
5839,8.196118
5840,9.579191
5841,3.870901
5842,5.0395145
5843,8.246162
5844,6.667048
5845,8.046837
5846,9.05984
5847,7.800278
5848,6.5007668
5849,3.2426186
5850,10.910557
5851,6.086785
5852,13.231916
5853,7.453956
5854,4.902462
5855,5.598262
5856,4.1859894
5857,9.58254
5858,5.848858
5859,6.643975
5860,7.1120014
5861,6.9413333
5862,8.6172285
5863,6.5361524
5864,7.058472
5865,11.1907215
5866,6.5244284
5867,6.3134537
5868,9.085147
5869,5.969113
5870,3.328404
5871,13.756541
5872,9.1356535
5873,5.7870097
5874,9.612533
5875,10.095325
5876,5.1976175
5877,9.143667
5878,10.433477
5879,4.8497496
5880,8.228862
5881,9.05031
5882,6.0345764
5883,11.176749
5884,11.516014
5885,6.404634
5886,9.405523
5887,7.0256844
5888,5.338954
5889,10.923264
5890,6.6417704
5891,11.286272
5892,9.153749
5893,6.119212
5894,5.966199
5895,4.4422646
5896,5.2017264
5897,6.325865
5898,8.0844555
5899,8.0816765
5900,10.143927
5901,10.142183
5902,7.3111377
5903,5.1942606
5904,7.129369
5905,6.7054763
5906,6.463327
5907,7.9872017
5908,5.991363
5909,8.397603
5910,8.018113
5911,8.994958
5912,7.9369016
5913,4.6285834
5914,9.201804
5915,7.3083053
5916,8.255827
5917,6.0233192
5918,6.633881
5919,7.803874
5920,8.715713
5921,8.690433
5922,6.37687
5923,10.661353
5924,4.6662884
5925,7.833133
5926,7.961221
5927,6.194567
5928,7.585661
5929,4.989888
5930,8.039212
5931,6.8065557
5932,6.27752
5933,4.6533484
5934,10.704013
5935,5.8897862
5936,7.033578
5937,4.6296887
5938,6.72953
5939,10.664053
5940,7.5871387
5941,9.026366
5942,8.565105
5943,12.148201
5944,7.995037
5945,6.3500714
5946,3.50346
5947,7.376636
5948,7.5816607
5949,9.422619
5950,7.501441
5951,7.058609
5952,5.3287435
5953,8.728407
5954,3.8217957
5955,7.7403884
5956,4.9344645
5957,10.482168
5958,3.6727362
5959,9.776844
5960,6.2533293
5961,6.3247943
5962,8.653151
5963,6.605144
5964,5.214851
5965,7.9775248
5966,6.877121
5967,8.137242
5968,7.1334567
5969,6.728044
5970,3.700313
5971,7.4200897
5972,5.880744
5973,7.744611
5974,7.9150057
5975,4.497467
5976,4.9745016
5977,8.0667095
5978,8.8367405
5979,7.5166173
5980,9.239041
5981,13.869379
5982,10.410874
5983,7.379751
5984,8.350581
5985,2.4225178
5986,3.5136385
5987,11.452075
5988,7.9943514
5989,4.4918633
5990,8.519162
5991,4.783594
5992,9.337314
5993,8.147418
5994,7.501218
5995,3.5513346
5996,7.105242
5997,10.080897
5998,8.945345
5999,5.260764
6000,8.392192
6001,6.025729
6002,6.0178576
6003,7.864619
6004,15.815342
6005,5.291951
6006,10.224545
6007,11.433922
6008,4.8277316
6009,7.1636095
6010,7.976349
6011,6.248206
6012,8.43258
6013,7.1440854
6014,7.4431033
6015,6.4006047
6016,4.6526785
6017,3.8933508
6018,7.5765452
6019,9.2235985
6020,16.426903
6021,5.950148
6022,4.9682736
6023,3.8352082
6024,8.915715
6025,8.339713
6026,6.8030057
6027,7.3939986
6028,6.1519766
6029,11.497464
6030,11.256788
6031,7.9478555
6032,7.337537
6033,7.4067945
6034,7.453713
6035,16.591509
6036,5.207202
6037,13.045996
6038,6.365157
6039,9.414252
6040,10.777144
6041,5.4265966
6042,10.7801485
6043,8.341745
6044,6.5119386
6045,7.9023952
6046,5.6139717
6047,10.4981785
6048,10.158793
6049,5.9717464
6050,8.650189
6051,7.535521
6052,6.9048185
6053,7.9195375
6054,4.101101
6055,12.023977
6056,9.328449
6057,8.3708
6058,5.8015814
6059,5.5216427
6060,10.417322
6061,2.9908304
6062,6.8467226
6063,5.8762174
6064,7.636293
6065,9.367626
6066,7.3928366
6067,10.622902
6068,6.0616703
6069,9.191839
6070,9.197491
6071,6.8909655
6072,7.987826
6073,10.611861
6074,7.5560036
6075,12.563934
6076,9.178348
6077,5.5474386
6078,9.194911
6079,6.035636
6080,5.276641
6081,6.9823155
6082,7.6089506
6083,4.434313
6084,7.8699255
6085,4.33208
6086,7.7121024
6087,8.08985
6088,6.7674947
6089,7.219321
6090,4.627908
6091,7.8934164
6092,10.750954
6093,5.5017395
6094,8.112852
6095,5.598382
6096,7.6694255
6097,10.860278
6098,8.780056
6099,8.28277
6100,8.074044
6101,6.799924
6102,8.4222145
6103,9.063056
6104,8.118913
6105,10.069544
6106,9.726532
6107,6.642544
6108,6.2630687
6109,7.4208393
6110,6.1132503
6111,6.74398
6112,8.946146
6113,10.879656
6114,9.416246
6115,6.047945
6116,6.179267
6117,4.7957535
6118,5.8187504
6119,6.107718
6120,5.0994425
6121,9.9611025
6122,10.318155
6123,8.809068
6124,6.5493016
6125,4.9305134
6126,12.55821
6127,5.339217
6128,9.391589
6129,6.228139
6130,4.878435
6131,6.2451367
6132,10.415285
6133,9.522984
6134,7.352933
6135,10.745409
6136,8.160876
6137,10.724641
6138,7.709309
6139,10.541752
6140,7.119201
6141,6.418495
6142,5.2533903
6143,6.8108807
6144,6.3126326
6145,10.591772
6146,16.657343
6147,12.007539
6148,6.5204887
6149,7.7668486
6150,4.503758
6151,8.162884
6152,6.148531
6153,9.715366
6154,4.1552377
6155,13.245348
6156,6.0548506
6157,7.2000895
6158,8.492735
6159,7.10315
6160,14.338723
6161,5.4435863
6162,4.9283447
6163,7.591067
6164,9.289337
6165,7.7643204
6166,5.697088
6167,9.033487
6168,7.857706
6169,7.0061884
6170,5.3310347
6171,9.3282795
6172,8.66038
6173,8.653766
6174,11.004598
6175,4.1110306
6176,6.64204
6177,4.834791
6178,10.491466
6179,9.41363
6180,7.896829
6181,4.7016926
6182,10.734989
6183,5.6168966
6184,3.858054
6185,7.3762617
6186,8.473163
6187,8.990255
6188,9.823307
6189,10.00014
6190,8.581852
6191,8.976963
6192,5.804248
6193,10.018896
6194,4.205696
6195,6.853527
6196,9.258634
6197,8.885893
6198,6.8782344
6199,6.999397
6200,8.807805
6201,7.121988
6202,8.009994
6203,5.860216
6204,6.9593134
6205,7.5530477
6206,7.4115734
6207,7.6806726
6208,5.0223904
6209,5.644504
6210,7.4767065
6211,8.729666
6212,5.2654934
6213,7.037856
6214,5.4209576
6215,5.9295893
6216,6.5079284
6217,7.6454644
6218,5.3289723
6219,6.6825805
6220,8.401818
6221,6.30417
6222,5.3383694
6223,6.3404045
6224,5.1006618
6225,7.773154
6226,8.482614
6227,9.182726
6228,7.2644687
6229,8.168315
6230,4.185122
6231,5.8631353
6232,8.718894
6233,7.9150734
6234,7.985252
6235,9.354897
6236,8.038279
6237,5.5625916
6238,8.263599
6239,6.38483
6240,5.945182
6241,5.977544
6242,4.450238
6243,11.572767
6244,8.307616
6245,5.660424
6246,6.7293797
6247,4.478165
6248,10.1248865
6249,6.720324
6250,4.9546094
6251,8.585921
6252,5.118492
6253,5.462981
6254,5.2093215
6255,5.723861
6256,7.7960987
6257,13.11578
6258,4.266323
6259,5.7795906
6260,8.019637
6261,6.4904532
6262,12.078908
6263,5.1161933
6264,5.015007
6265,5.0044384
6266,5.885217
6267,9.049555
6268,5.6183853
6269,5.669717
6270,8.148505
6271,8.237011
6272,5.877984
6273,6.7467847
6274,6.994246
6275,9.512001
6276,4.1946077
6277,9.3371525
6278,5.988825
6279,9.364208
6280,6.69853
6281,7.8622837
6282,9.83316
6283,3.2423706
6284,10.165528
6285,5.470992
6286,4.648185
6287,6.477697
6288,9.377138
6289,5.5939865
6290,10.766901
6291,5.882841
6292,5.0476713
6293,6.364937
6294,9.457866
6295,9.816468
6296,8.081927
6297,6.293154
6298,5.6919203
6299,5.680692
6300,6.9138303
6301,9.788941
6302,4.630427
6303,6.25027
6304,7.7026334
6305,13.243616
6306,6.297662
6307,7.7155404
6308,6.145719
6309,8.021567
6310,10.762281
6311,6.455502
6312,6.286
6313,5.4498053
6314,8.155379
6315,2.8676152
6316,8.740874
6317,9.562331
6318,7.510116
6319,3.809252
6320,7.492424
6321,7.207552
6322,4.763141
6323,5.460405
6324,7.98679
6325,6.9962873
6326,9.822779
6327,5.6333103
6328,6.630304
6329,8.920433
6330,7.9044757
6331,5.37751
6332,5.6644487
6333,10.671728
6334,7.368455
6335,7.0748334
6336,5.8650336
6337,9.330561
6338,8.967918
6339,8.050769
6340,11.5442915
6341,8.257204
6342,7.8365226
6343,9.23783
6344,8.162881
6345,7.7151847
6346,8.433943
6347,8.865892
6348,9.183508
6349,7.0691223
6350,6.9201174
6351,4.5674925
6352,4.95317
6353,9.092161
6354,10.085274
6355,6.0816517
6356,11.068632
6357,11.661478
6358,7.7991548
6359,6.3474092
6360,2.1745958
6361,6.7680125
6362,7.2211514
6363,6.785793
6364,6.3373675
6365,6.875399
6366,9.493454
6367,10.362427
6368,8.004703
6369,5.907173
6370,7.1684427
6371,10.360329
6372,6.3929167
6373,8.99412
6374,11.247281
6375,7.1618323
6376,9.6742115
6377,6.4542394
6378,8.433595
6379,8.264934
6380,9.38681
6381,8.267938
6382,6.608171
6383,5.3319864
6384,3.8412888
6385,8.40478
6386,5.445379
6387,8.8813715
6388,7.9392233
6389,7.7009516
6390,7.082734
6391,10.799345
6392,4.660594
6393,5.790059
6394,9.459202
6395,9.355652
6396,5.39384
6397,4.7076216
6398,8.453984
6399,4.674789
6400,6.6463223
6401,8.421069
6402,6.5216556
6403,7.605686
6404,9.898094
6405,6.051495
6406,8.355556
6407,6.1024265
6408,9.791827
6409,5.39297
6410,10.569737
6411,5.193521
6412,7.2572765
6413,4.1447487
6414,13.142615
6415,7.1986246
6416,8.007644
6417,10.600183
6418,5.622851
6419,8.913225
6420,4.693535
6421,10.112164
6422,5.5375233
6423,10.052681
6424,8.14966
6425,2.8945765
6426,8.822711
6427,8.872671
6428,7.4765596
6429,8.975827
6430,9.137906
6431,10.428504
6432,7.683481
6433,6.7896347
6434,8.068383
6435,5.6895638
6436,6.7197566
6437,5.5552616
6438,3.2705073
6439,4.9482374
6440,10.304301
6441,4.896441
6442,9.609593
6443,4.761073
6444,7.230283
6445,7.7268972
6446,9.950321
6447,4.4384103
6448,13.41329
6449,11.672281
6450,3.836751
6451,7.8111615
6452,7.676802
6453,7.803422
6454,6.0098963
6455,10.828768
6456,6.7528143
6457,7.656047
6458,7.1607876
6459,8.743025
6460,13.299307
6461,5.497449
6462,9.064231
6463,5.3008757
6464,4.2658644
6465,6.945035
6466,7.2474737
6467,8.066601
6468,8.556136
6469,6.9066553
6470,8.173693
6471,4.513284
6472,5.221794
6473,8.493914
6474,9.673805
6475,11.356675
6476,4.518624
6477,4.301402
6478,5.2490807
6479,6.913227
6480,5.7590795
6481,7.3472877
6482,7.55626
6483,4.1250467
6484,10.718203
6485,6.223626
6486,8.300666
6487,5.522711
6488,6.5610476
6489,6.5919337
6490,5.8488855
6491,5.6879425
6492,7.7310343
6493,8.311905
6494,5.0318213
6495,6.2930374
6496,6.428081
6497,7.0830407
6498,7.77907
6499,7.413903
6500,6.062112
6501,6.5708423
6502,8.997992
6503,5.6446323
6504,10.704325
6505,6.6663823
6506,7.7965617
6507,4.8313046
6508,5.824867
6509,5.3201165
6510,8.143705
6511,8.584623
6512,8.172153
6513,7.045715
6514,8.370865
6515,8.891773
6516,10.264352
6517,13.095247
6518,9.365612
6519,8.352783
6520,4.8049555
6521,7.488767
6522,4.68435
6523,8.042911
6524,7.6666102
6525,3.5235524
6526,8.104065
6527,13.5445
6528,6.0449705
6529,6.2670345
6530,9.688029
6531,6.551983
6532,5.93303
6533,10.291428
6534,6.687108
6535,4.8927655
6536,6.521703
6537,11.017084
6538,8.225838
6539,4.787757
6540,8.569096
6541,4.792245
6542,6.911852
6543,4.369931
6544,6.033089
6545,5.69891
6546,23.713501
6547,8.791455
6548,5.9913707
6549,6.811944
6550,4.8450174
6551,9.461296
6552,8.881468
6553,8.71938
6554,15.280426
6555,4.12673
6556,7.2217655
6557,9.656861
6558,6.138584
6559,6.153414
6560,10.063559
6561,8.965836
6562,8.3537445
6563,8.833955
6564,7.0498514
6565,6.076955
6566,4.474432
6567,6.2731504
6568,5.028082
6569,4.817873
6570,6.422327
6571,7.7334747
6572,9.916209
6573,6.56659
6574,6.499422
6575,5.8528047
6576,8.22519
6577,6.8937454
6578,8.028775
6579,4.4866443
6580,8.072537
6581,11.085251
6582,10.381945
6583,5.5994616
6584,9.822367
6585,8.218416
6586,9.793535
6587,11.30455
6588,5.349786
6589,5.663466
6590,7.8610597
6591,9.779897
6592,5.0983233
6593,4.3900948
6594,7.805061
6595,3.9897707
6596,4.091617
6597,7.65282
6598,12.017326
6599,8.989203
6600,12.145521
6601,6.0591474
6602,5.916077
6603,4.4823833
6604,9.05691
6605,7.751586
6606,8.222204
6607,7.697221
6608,9.081047
6609,4.8755193
6610,8.50366
6611,2.5248575
6612,8.971548
6613,5.8416348
6614,7.8699355
6615,5.774922
6616,9.387395
6617,10.600071
6618,10.671011
6619,9.949587
6620,8.04156
6621,6.0939746
6622,10.914271
6623,7.4884434
6624,7.5661597
6625,8.412853
6626,9.51637
6627,9.529173
6628,9.033402
6629,8.110339
6630,3.0194588
6631,6.008767
6632,9.013291
6633,9.635646
6634,5.9374595
6635,6.319649
6636,7.051131
6637,3.81359
6638,12.758907
6639,10.8528
6640,11.097474
6641,10.173425
6642,6.207957
6643,9.231136
6644,8.08683
6645,5.59494
6646,5.2042284
6647,3.996932
6648,4.37685
6649,15.5557
6650,9.698292
6651,7.555832
6652,7.0262575
6653,5.383094
6654,6.7292604
6655,6.5813546
6656,5.027494
