,RecoDatapT_predicted
4619,27.191717
4620,27.317587
4621,37.58188
4622,20.242765
4623,27.58674
4624,21.18752
4625,26.321842
4626,40.80331
4627,23.212645
4628,20.484438
4629,24.009424
4630,34.313152
4631,26.53812
4632,20.026997
4633,21.92073
4634,27.527046
4635,27.721506
4636,25.667286
4637,21.126884
4638,25.578161
4639,33.481243
4640,20.333982
4641,26.3259
4642,20.47182
4643,29.96874
4644,20.4827
4645,94.84805
4646,24.011974
4647,29.343737
4648,36.522762
4649,23.558035
4650,30.45357
4651,22.925072
4652,23.18876
4653,22.002932
4654,21.47387
4655,24.979248
4656,29.195158
4657,29.809826
4658,23.360985
4659,22.490852
4660,24.21392
4661,28.10569
4662,31.420843
4663,21.619886
4664,25.901459
4665,25.789606
4666,20.336536
4667,23.656466
4668,26.78261
4669,27.63531
4670,23.136524
4671,23.650803
4672,20.84122
4673,45.78784
4674,20.201138
4675,26.032585
4676,34.70988
4677,23.002224
4678,24.092358
4679,21.012695
4680,20.284382
4681,21.814377
4682,25.22836
4683,21.18732
4684,25.686483
4685,26.07374
4686,22.981426
4687,31.044462
4688,20.18784
4689,20.265476
4690,20.990395
4691,24.600622
4692,31.579493
4693,32.111473
4694,20.932756
4695,30.888924
4696,25.831087
4697,21.603212
4698,20.265785
4699,22.978468
4700,24.915867
4701,19.340694
4702,29.415703
4703,22.049797
4704,25.535635
4705,28.454948
4706,26.852118
4707,21.857983
4708,32.581207
4709,20.688786
4710,25.346474
4711,23.413883
4712,22.33366
4713,20.523561
4714,22.561136
4715,22.446161
4716,21.179554
4717,27.094458
4718,23.219315
4719,21.299112
4720,23.642033
4721,20.073858
4722,30.961046
4723,20.709526
4724,22.16847
4725,24.644806
4726,24.41794
4727,80.20227
4728,22.137997
4729,35.22967
4730,32.165295
4731,34.795467
4732,24.862139
4733,24.0639
4734,21.278778
4735,32.859005
4736,32.354065
4737,21.012686
4738,22.816864
4739,24.388607
4740,25.046616
4741,23.053886
4742,60.269386
4743,32.787655
4744,27.271303
4745,26.63164
4746,24.482306
4747,29.137827
4748,20.185633
4749,26.291328
4750,26.422276
4751,20.860357
4752,23.320648
4753,32.817116
4754,34.4827
4755,34.81939
4756,20.153557
4757,35.321587
4758,25.721209
4759,25.211533
4760,21.927542
4761,28.519957
4762,30.711866
4763,21.567612
4764,24.540514
4765,22.05973
4766,20.78373
4767,29.659616
4768,21.106514
4769,21.476265
4770,26.305187
4771,22.617346
4772,26.15253
4773,37.02417
4774,26.31286
4775,24.945614
4776,22.891275
4777,46.305412
4778,20.916433
4779,27.024927
4780,22.123087
4781,28.59575
4782,29.574215
4783,20.957863
4784,20.844547
4785,37.069897
4786,30.416954
4787,22.90686
4788,20.456291
4789,25.497772
4790,22.554073
4791,24.68695
4792,23.476734
4793,23.344193
4794,23.62217
4795,28.746164
4796,23.607103
4797,23.872042
4798,25.50205
4799,27.103254
4800,27.089525
4801,28.980213
4802,29.098211
4803,22.026966
4804,23.57493
4805,20.340813
4806,25.682377
4807,32.260223
4808,23.635452
4809,33.061455
4810,26.199636
4811,24.614979
4812,23.997345
4813,25.440271
4814,26.633547
4815,26.790262
4816,22.72705
4817,22.833302
4818,26.219128
4819,20.169056
4820,22.801863
4821,25.624304
4822,30.439144
4823,21.804619
4824,21.873194
4825,23.349096
4826,27.622318
4827,31.129341
4828,26.575672
4829,22.772865
4830,26.778193
4831,39.078716
4832,20.568897
4833,30.029158
4834,25.325449
4835,28.657188
4836,25.055706
4837,20.736366
4838,23.944876
4839,31.190044
4840,32.10876
4841,21.65456
4842,22.982576
4843,23.57309
4844,42.40875
4845,30.618914
4846,34.083412
4847,26.265259
4848,25.584696
4849,53.18499
4850,28.221249
4851,25.294506
4852,21.990282
4853,37.63764
4854,26.404968
4855,26.643566
4856,34.16591
4857,25.451843
4858,20.867462
4859,21.978966
4860,23.614225
4861,23.097351
4862,35.13197
4863,34.951187
4864,22.810026
4865,21.745586
4866,23.871302
4867,20.251268
4868,20.32586
4869,25.068117
4870,44.798656
4871,21.005808
4872,26.55014
4873,24.18894
4874,33.91809
4875,48.24756
4876,30.279963
4877,25.946568
4878,25.379066
4879,23.456776
4880,28.027916
4881,25.971827
4882,31.167387
4883,29.462387
4884,46.37055
4885,30.05718
4886,27.027159
4887,24.456865
4888,35.508106
4889,27.009377
4890,27.665812
4891,29.801792
4892,21.586752
4893,27.02133
4894,28.845644
4895,23.505543
4896,23.030685
4897,28.365929
4898,30.197573
4899,30.061632
4900,28.977478
4901,24.876762
4902,33.9678
4903,22.739853
4904,35.60714
4905,21.002533
4906,29.92337
4907,26.814487
4908,30.88471
4909,32.135647
4910,25.661724
4911,27.34434
4912,21.821419
4913,24.205322
4914,24.06589
4915,23.48084
4916,24.82151
4917,27.496271
4918,19.943493
4919,24.021742
4920,21.493073
4921,25.200356
4922,24.640985
4923,20.589458
4924,22.043648
4925,23.416016
4926,30.278767
4927,32.628006
4928,21.411337
4929,19.772871
4930,21.962795
4931,26.85833
4932,24.687513
4933,45.006237
4934,25.812933
4935,26.869553
4936,29.611103
4937,27.664608
4938,24.585608
4939,28.7563
4940,26.176939
4941,20.701054
4942,20.727854
4943,19.783875
4944,21.273434
4945,27.963976
4946,32.354992
4947,23.059736
4948,28.46875
4949,30.347454
4950,20.979546
4951,51.972855
4952,23.234806
4953,28.20788
4954,25.655945
4955,22.60495
4956,21.007698
4957,27.227297
4958,24.067333
4959,27.010433
4960,20.506464
4961,49.41815
4962,24.035234
4963,48.767357
4964,27.030687
4965,28.10523
4966,26.37535
4967,24.970287
4968,28.35485
4969,33.83425
4970,23.116247
4971,23.36065
4972,51.238247
4973,27.99744
4974,25.392962
4975,24.166897
4976,25.576591
4977,22.55894
4978,23.890682
4979,20.695803
4980,25.824167
4981,22.230188
4982,24.776268
4983,25.547935
4984,25.725117
4985,23.452682
4986,33.641388
4987,23.451351
4988,25.073774
4989,20.97888
4990,23.808113
4991,21.048943
4992,24.722618
4993,21.30445
4994,33.56413
4995,21.247953
4996,24.574577
4997,27.279417
4998,21.244614
4999,31.49701
5000,28.18863
5001,35.268295
5002,21.885792
5003,20.839943
5004,24.131416
5005,24.079147
5006,29.44187
5007,21.682055
5008,27.369707
5009,50.184013
5010,20.433725
5011,26.586039
5012,20.637962
5013,26.40486
5014,23.070633
5015,36.562256
5016,37.67849
5017,30.056034
5018,24.78414
5019,38.885647
5020,30.517796
5021,29.526773
5022,24.433367
5023,21.645958
5024,22.326527
5025,29.23099
5026,24.318493
5027,20.533018
5028,25.314611
5029,32.084023
5030,26.577404
5031,23.803547
5032,22.057856
5033,23.774328
5034,28.414812
5035,52.596306
5036,38.266006
5037,24.306751
5038,22.82276
5039,22.573414
5040,29.361635
5041,27.295223
5042,29.633276
5043,31.567112
5044,31.28469
5045,27.932522
5046,26.727053
5047,21.826153
5048,24.246626
5049,21.868675
5050,31.575787
5051,21.106611
5052,22.384966
5053,27.958736
5054,20.746828
5055,28.017948
5056,26.609842
5057,29.243069
5058,46.533146
5059,27.445143
5060,56.328175
5061,21.193245
5062,22.24207
5063,25.05733
5064,24.558712
5065,23.054197
5066,20.163765
5067,27.971972
5068,45.9784
5069,20.722916
5070,25.0284
5071,43.560738
5072,20.39702
5073,26.160534
5074,20.935228
5075,21.463589
5076,22.945007
5077,32.136158
5078,33.83353
5079,26.710917
5080,24.86474
5081,19.939037
5082,23.409918
5083,22.78558
5084,27.487541
5085,26.506546
5086,20.809866
5087,23.043034
5088,35.962074
5089,25.863674
5090,32.38182
5091,28.936987
5092,25.32409
5093,19.98791
5094,20.61152
5095,22.739565
5096,22.368443
5097,23.10543
5098,30.263882
5099,21.330307
5100,21.57013
5101,22.217514
5102,25.340218
5103,34.40361
5104,19.393661
5105,24.530378
5106,20.136864
5107,29.89392
5108,25.5425
5109,36.71765
5110,23.958998
5111,42.701424
5112,24.719355
5113,22.378925
5114,37.116302
5115,20.02383
5116,21.392992
5117,21.735325
5118,25.037863
5119,20.17507
5120,22.465723
5121,22.541325
5122,23.250053
5123,34.870598
5124,23.520828
5125,27.467432
5126,32.96476
5127,37.090324
5128,26.817759
5129,21.296343
5130,22.624706
5131,32.355366
5132,20.02532
5133,26.465595
5134,21.971756
5135,22.58494
5136,21.20509
5137,30.594826
5138,20.554783
5139,38.928127
5140,36.451576
5141,22.766087
5142,25.086916
5143,21.81183
5144,23.940063
5145,32.59887
5146,20.485453
5147,36.073067
5148,25.60593
5149,22.647804
5150,26.58374
5151,26.750702
5152,22.935852
5153,22.517673
5154,26.02948
5155,31.381474
5156,31.897057
5157,27.488358
5158,27.902206
5159,26.013931
5160,25.706959
5161,24.46899
5162,20.05921
5163,27.345259
5164,23.340956
5165,29.360395
5166,21.352846
5167,25.47025
5168,20.648003
5169,23.773499
5170,22.25621
5171,33.440563
5172,24.693562
5173,29.986156
5174,29.773415
5175,20.906462
5176,21.403793
5177,32.357193
5178,24.28637
5179,28.840853
5180,21.93209
5181,25.805096
5182,29.02594
5183,23.739803
5184,21.79686
5185,20.558496
5186,36.990692
5187,31.897831
5188,23.300367
5189,25.848923
5190,24.533617
5191,23.744581
5192,20.149683
5193,21.756407
5194,21.200424
5195,25.54656
5196,22.248262
5197,29.702381
5198,36.744667
5199,27.502052
5200,20.530209
5201,21.241425
5202,33.064247
5203,33.48328
5204,27.386675
5205,23.252014
5206,24.692339
5207,25.34003
5208,33.916298
5209,25.517885
5210,50.822647
5211,23.527853
5212,25.984299
5213,27.603506
5214,28.89523
5215,51.79934
5216,23.828964
5217,36.813126
5218,21.53185
5219,23.61133
5220,37.27384
5221,26.134848
5222,20.511395
5223,41.934113
5224,24.894527
5225,24.632488
5226,36.390884
5227,19.641775
5228,22.509682
5229,24.414156
5230,30.776161
5231,20.268574
5232,32.648335
5233,21.347673
5234,53.060722
5235,41.877026
5236,31.30543
5237,24.513453
5238,21.117119
5239,23.711515
5240,28.802479
5241,22.255281
5242,49.70052
5243,28.955189
5244,23.958927
5245,24.44937
5246,23.37503
5247,51.397556
5248,20.358133
5249,39.89226
5250,23.56723
5251,27.692423
5252,37.563263
5253,23.956577
5254,20.29301
5255,27.80414
5256,29.455704
5257,28.017519
5258,53.63689
5259,26.81177
5260,20.309807
5261,24.875504
5262,29.073057
5263,21.835262
5264,28.474957
5265,22.771223
5266,38.171806
5267,25.155195
5268,23.917051
5269,26.728718
5270,23.785591
5271,20.80241
5272,33.7939
5273,23.300262
5274,31.64122
5275,25.813274
5276,28.405148
5277,21.930012
5278,21.322914
5279,32.9718
5280,20.51353
5281,30.865877
5282,34.474632
5283,24.012373
5284,22.166819
5285,26.03735
5286,34.93412
5287,34.29305
5288,20.112148
5289,22.317432
5290,21.015587
5291,23.64128
5292,53.055817
5293,21.068138
5294,32.721325
5295,37.472633
5296,19.572441
5297,20.004738
5298,21.953606
5299,21.904604
5300,26.417181
5301,31.460655
5302,20.867393
5303,28.387829
5304,25.971886
5305,25.570284
5306,20.523226
5307,21.536423
5308,23.63624
5309,25.545422
5310,24.446918
5311,20.71151
5312,34.202457
5313,21.234308
5314,20.521132
5315,20.664623
5316,25.748262
5317,19.79031
5318,20.466028
5319,22.922966
5320,29.208614
5321,22.73618
5322,24.186565
5323,28.417322
5324,24.239935
5325,21.02208
5326,26.754803
5327,26.110725
5328,24.236107
5329,24.505762
5330,32.417625
5331,40.351303
5332,36.538155
5333,32.185345
5334,20.875496
5335,22.54945
5336,22.619398
5337,20.98808
5338,28.98064
5339,22.738317
5340,38.84053
5341,20.482319
5342,25.181982
5343,30.687336
5344,25.080807
5345,20.79212
5346,25.84902
5347,31.386513
5348,20.362883
5349,28.603676
5350,25.955053
5351,25.251436
5352,25.387632
5353,20.782745
5354,27.46416
5355,58.887665
5356,23.51888
5357,24.951366
5358,20.744015
5359,27.36702
5360,33.622192
5361,33.816116
5362,28.110682
5363,29.723682
5364,34.683365
5365,32.0372
5366,26.782633
5367,25.400404
5368,30.311037
5369,30.356401
5370,29.101732
5371,22.47555
5372,31.55068
5373,36.49839
5374,26.429424
5375,21.894873
5376,22.602215
5377,26.960596
5378,23.92751
5379,25.147556
5380,20.975567
5381,20.45087
5382,33.191463
5383,21.222324
5384,20.365461
5385,20.819344
5386,37.021435
5387,20.36264
5388,28.512592
5389,24.772474
5390,20.51509
5391,30.40396
5392,25.216442
5393,25.22275
5394,36.38379
5395,52.015007
5396,20.500257
5397,31.370544
5398,26.311281
5399,28.580929
5400,37.08825
5401,28.740932
5402,24.485695
5403,26.809435
5404,37.354393
5405,33.23958
5406,29.037374
5407,19.930296
5408,26.799347
5409,20.227022
5410,20.088928
5411,24.99982
5412,27.30634
5413,23.959349
5414,25.45567
5415,22.246973
5416,22.11607
5417,25.933258
5418,38.503212
5419,26.827168
5420,23.952732
5421,22.884144
5422,29.815609
5423,33.603912
5424,22.011196
5425,23.349218
5426,37.345123
5427,29.394514
5428,22.122133
5429,31.469412
5430,38.074097
5431,23.354713
5432,22.92548
5433,41.655647
5434,41.825783
5435,24.942558
5436,29.456072
5437,35.359386
5438,28.05163
5439,50.111214
5440,25.246637
5441,22.789242
5442,21.626595
5443,30.909111
5444,21.57988
5445,25.734797
5446,31.451656
5447,39.753464
5448,28.99742
5449,22.712662
5450,31.8112
5451,21.164396
5452,23.787224
5453,31.098347
5454,21.14782
5455,23.498909
5456,27.497572
5457,26.441605
5458,19.554857
5459,22.018661
5460,24.854391
5461,21.981136
5462,31.203737
5463,39.339504
5464,22.277077
5465,23.180218
5466,21.381142
5467,38.805927
5468,39.13662
5469,28.086014
5470,20.636604
5471,40.746536
5472,22.402994
5473,37.593643
5474,32.113495
5475,23.044502
5476,24.133747
5477,41.70741
5478,20.38116
5479,34.702435
5480,21.008018
5481,23.135042
5482,25.916555
5483,25.456131
5484,30.470686
5485,20.604023
5486,22.593365
5487,26.221613
5488,35.64472
5489,31.644438
5490,31.12238
5491,25.115032
5492,25.620169
5493,27.44715
5494,30.362541
5495,30.066164
5496,20.713171
5497,40.272266
5498,26.757656
5499,37.355892
5500,44.718857
5501,23.111008
5502,21.207298
5503,38.78113
5504,31.800518
5505,36.64096
5506,36.04958
5507,27.480392
5508,22.954762
5509,41.115273
5510,23.419058
5511,24.13565
5512,24.32801
5513,23.48148
5514,26.709133
5515,30.888363
5516,20.046238
5517,23.116663
5518,35.3567
5519,23.802526
5520,27.607672
5521,39.04951
5522,25.187925
5523,22.100794
5524,23.033955
5525,24.775312
5526,37.029755
5527,20.374466
5528,27.781395
5529,20.40924
5530,23.295818
5531,24.761553
5532,27.574783
5533,20.633654
5534,27.665977
5535,37.906654
5536,23.698065
5537,27.364597
5538,34.563694
5539,28.8911
5540,21.371567
5541,24.509897
5542,23.703798
5543,28.199034
5544,20.906452
5545,29.80317
5546,30.315086
5547,29.836403
5548,23.929945
5549,32.959045
5550,29.062347
5551,36.635197
5552,25.42749
5553,21.05111
5554,21.830557
5555,24.672798
5556,21.743626
5557,28.921932
5558,31.782543
5559,29.056072
5560,33.3819
5561,21.148907
5562,28.704472
5563,28.251467
5564,22.675842
5565,23.083158
5566,26.238958
5567,20.097008
5568,21.461964
5569,23.262274
5570,27.65612
5571,33.866257
5572,25.345694
5573,27.926558
5574,30.313986
5575,25.86836
5576,32.196327
5577,25.024036
5578,42.03325
5579,47.82592
5580,20.228065
5581,34.1809
5582,41.24986
5583,21.383879
5584,29.255968
5585,24.220316
5586,26.865215
5587,25.89246
5588,23.718546
5589,58.954185
5590,29.492878
5591,40.45336
5592,24.419018
5593,24.188362
5594,23.606266
5595,34.9004
5596,21.11416
5597,30.307226
5598,21.300024
5599,22.59631
5600,21.393457
5601,30.84232
5602,29.7272
5603,23.700312
5604,23.570417
5605,26.098688
5606,27.898382
5607,33.76702
5608,33.16102
5609,25.453262
5610,24.695053
5611,26.957237
5612,25.362999
5613,21.595018
5614,31.53201
5615,24.663485
5616,20.611172
5617,56.58766
5618,20.814508
5619,47.63311
5620,28.104347
5621,30.39126
5622,24.570549
5623,26.934359
5624,24.275171
5625,21.84422
5626,27.078869
5627,23.42272
5628,24.63931
5629,28.408298
5630,21.799175
5631,34.839714
5632,25.451115
5633,45.506657
5634,25.226116
5635,24.288776
5636,32.12071
5637,32.12319
5638,26.304941
5639,29.057882
5640,20.624846
5641,28.90049
5642,31.911083
5643,57.683857
5644,27.697924
5645,21.405903
5646,21.192928
5647,22.406342
5648,21.421654
5649,25.019186
5650,31.951653
5651,39.722095
5652,22.598179
5653,22.326399
5654,26.739931
5655,30.096579
5656,24.105528
5657,24.863947
5658,62.447777
5659,21.849754
5660,25.988947
5661,22.751831
5662,21.066578
5663,24.020864
5664,35.042507
5665,21.709267
5666,20.761745
5667,23.165173
5668,20.83479
5669,29.379576
5670,22.546604
5671,45.241726
5672,28.450832
5673,21.260303
5674,30.329
5675,21.607262
5676,25.310219
5677,29.723852
5678,21.383732
5679,23.025513
5680,27.863926
5681,23.991179
5682,20.481323
5683,25.955006
5684,28.931086
5685,20.245214
5686,22.984474
5687,35.906918
5688,20.139883
5689,35.20837
5690,23.913685
5691,22.291702
5692,31.676535
5693,24.997292
5694,35.061584
5695,20.818008
5696,29.00249
5697,22.063213
5698,28.10281
5699,20.026543
5700,23.353745
5701,32.07238
5702,29.289116
5703,33.704803
5704,31.10275
5705,21.280972
5706,20.584381
5707,26.942055
5708,20.449955
5709,20.93112
5710,37.089493
5711,24.161718
5712,42.574146
5713,22.300701
5714,24.081285
5715,26.105074
5716,28.705214
5717,34.078346
5718,36.838436
5719,28.319746
5720,35.800835
5721,38.2159
5722,25.169943
5723,22.697407
5724,30.745361
5725,50.688828
5726,25.777481
5727,21.507473
5728,32.959167
5729,26.824764
5730,27.608452
5731,44.54782
5732,21.819843
5733,23.081367
5734,21.747913
5735,26.483408
5736,21.803986
5737,21.26802
5738,23.416653
5739,25.83143
5740,29.531292
5741,31.671343
5742,29.366508
5743,23.5461
5744,20.000975
5745,22.390154
5746,20.83517
5747,22.313707
5748,27.368523
5749,26.681465
5750,23.532167
5751,35.821342
5752,24.270792
5753,26.85152
5754,23.971653
5755,22.371737
5756,21.85127
5757,35.3648
5758,31.228313
5759,23.847233
5760,23.778261
5761,23.257658
5762,20.841944
5763,23.155457
5764,31.395668
5765,39.125137
5766,25.894981
5767,29.121084
5768,25.332333
5769,26.52876
5770,20.836845
5771,21.744497
5772,29.024286
5773,30.039976
5774,20.860973
5775,20.502254
5776,27.272348
5777,25.124302
5778,29.080318
5779,26.702188
5780,20.405481
5781,26.79234
5782,34.9474
5783,28.466888
5784,25.544603
5785,38.157063
5786,23.066357
5787,24.186422
5788,25.904724
5789,23.664268
5790,22.368828
5791,24.046272
5792,26.61456
5793,20.305317
5794,51.33131
5795,24.986729
5796,32.221596
5797,23.271868
5798,26.870506
5799,25.393963
5800,22.23021
5801,28.467228
5802,21.62636
5803,26.980715
5804,25.651524
5805,24.352411
5806,21.87063
5807,29.944422
5808,40.503937
5809,22.080027
5810,20.963976
5811,29.998295
5812,22.33857
5813,27.12479
5814,20.976343
5815,21.175829
5816,31.873192
5817,28.044361
5818,25.682718
5819,27.668455
5820,30.581556
5821,42.49558
5822,41.26909
5823,35.31221
5824,21.980698
5825,31.710608
5826,22.600737
5827,25.511766
5828,22.522007
5829,27.830696
5830,25.084784
5831,37.533424
5832,22.701378
5833,23.476809
5834,43.163795
5835,21.008717
5836,26.440214
5837,23.011925
5838,24.105536
5839,20.330719
5840,24.309208
5841,25.858208
5842,24.272308
5843,24.602947
5844,21.742687
5845,22.118732
5846,31.801025
5847,33.92834
5848,24.390467
5849,25.12872
5850,20.127121
5851,22.779453
5852,26.330288
5853,64.33215
5854,26.35268
5855,30.32125
5856,40.624397
5857,53.40599
5858,20.31041
5859,20.55252
5860,24.862698
5861,23.394222
5862,45.843285
5863,42.961464
5864,42.653812
5865,20.971771
5866,30.12752
5867,22.7662
5868,22.077135
5869,29.303059
5870,31.249538
5871,26.28575
5872,26.780092
5873,37.420807
5874,28.042885
5875,22.735855
5876,20.218243
5877,20.118387
5878,27.93113
5879,26.241896
5880,26.002419
5881,27.988647
5882,24.97077
5883,22.833204
5884,24.369387
5885,20.985443
5886,22.20613
5887,21.407673
5888,45.13495
5889,21.55571
5890,25.338837
5891,22.695148
5892,20.321432
5893,22.857777
5894,22.010376
5895,22.373075
5896,31.352598
5897,23.716076
5898,24.750156
5899,22.945269
5900,27.185085
5901,26.616598
5902,24.447388
5903,31.513142
5904,29.222254
5905,27.589254
5906,20.535215
5907,36.65806
5908,22.826027
5909,23.51266
5910,25.695135
5911,32.53266
5912,26.379768
5913,21.397942
5914,22.430069
5915,24.100077
5916,27.26841
5917,21.60673
5918,22.213863
5919,35.09562
5920,26.909407
5921,27.915445
5922,19.56842
5923,22.899025
5924,48.344986
5925,27.075565
5926,40.749046
5927,26.774775
5928,19.933178
5929,25.465313
5930,21.551506
5931,20.272047
5932,20.098564
5933,22.745474
5934,28.441414
5935,24.666157
5936,22.116076
5937,27.808142
5938,30.611883
5939,21.020317
5940,29.683561
5941,39.478477
5942,25.243639
5943,32.65886
5944,20.550142
5945,23.944841
5946,25.752384
5947,21.587461
5948,26.122696
5949,26.599457
5950,22.159243
5951,20.112309
5952,22.835846
5953,25.564579
5954,36.727623
5955,21.528614
5956,29.995848
5957,35.33579
5958,41.28022
5959,22.695707
5960,22.210373
5961,21.738285
5962,24.33706
5963,30.788254
5964,25.66565
5965,30.72913
5966,22.340595
5967,26.522491
5968,44.15945
5969,28.814758
5970,23.58881
5971,30.303062
5972,21.571892
5973,21.727348
5974,20.241165
5975,45.10439
5976,21.547045
5977,27.804134
5978,30.103903
5979,22.696997
5980,33.468964
5981,37.15355
5982,23.304302
5983,25.754242
5984,20.257538
5985,22.04186
5986,21.972933
5987,30.982931
5988,24.05997
5989,32.02536
5990,38.23424
5991,34.818462
5992,27.780354
5993,23.733597
5994,23.083057
5995,26.084446
5996,57.18673
5997,27.726322
5998,20.889832
5999,20.970932
6000,31.072294
6001,27.30026
6002,25.87823
6003,21.862667
6004,26.800589
6005,21.470459
6006,24.799263
6007,26.698559
6008,28.571943
6009,23.222462
6010,22.718828
6011,20.039099
6012,25.098478
6013,21.162308
6014,22.54079
6015,23.878307
6016,22.855553
6017,34.104813
6018,24.90372
6019,22.372986
6020,20.265545
6021,25.4525
6022,21.835842
6023,25.32674
6024,20.362545
6025,26.410084
6026,22.1312
6027,21.780285
6028,32.400185
6029,42.586834
6030,23.35438
6031,27.777
6032,23.224125
6033,20.996193
6034,28.95656
6035,23.16553
6036,25.06193
6037,22.288715
6038,22.475721
6039,20.30075
6040,28.439049
6041,24.077309
6042,26.167038
6043,22.319162
6044,31.821133
6045,22.801554
6046,24.645521
6047,27.549156
6048,33.557377
6049,26.707758
6050,26.705368
6051,23.574615
6052,36.52602
6053,25.046953
6054,24.759415
6055,23.629566
6056,27.376966
6057,30.146868
6058,29.89608
6059,26.390575
6060,22.360094
6061,21.278412
6062,19.797771
6063,33.626648
6064,23.18797
6065,20.324825
6066,33.797367
6067,21.135231
6068,21.023962
6069,22.690123
6070,24.579716
6071,21.739304
6072,33.41498
6073,26.448736
6074,24.44779
6075,24.228487
6076,34.88703
6077,25.622972
6078,25.972427
6079,43.68688
6080,26.485155
6081,24.930822
6082,44.577034
6083,21.492401
6084,23.099012
6085,26.112526
6086,22.19373
6087,28.82864
6088,29.890858
6089,29.63269
6090,21.62736
6091,27.365295
6092,41.769547
6093,29.185736
6094,24.357002
6095,50.10491
6096,20.140963
6097,28.704134
6098,34.04408
6099,27.711582
6100,37.45707
6101,23.217026
6102,24.29581
6103,28.992764
6104,22.032036
6105,21.244942
6106,26.469883
6107,26.450102
6108,26.411345
6109,20.362345
6110,43.191124
6111,27.463528
6112,34.83159
6113,20.686121
6114,21.775316
6115,27.856403
6116,22.596056
6117,26.441933
6118,41.573994
6119,26.854437
6120,20.114477
6121,29.550713
6122,30.304794
6123,28.258514
6124,29.307238
6125,21.105051
6126,26.719145
6127,23.10584
6128,32.807957
6129,39.577496
6130,25.003242
6131,27.094225
6132,26.930231
6133,34.34592
6134,27.962736
6135,31.548138
6136,24.73231
6137,25.007004
6138,26.583673
6139,21.16439
6140,23.497398
6141,50.262253
6142,30.99754
6143,25.155668
6144,32.35179
6145,32.059784
6146,25.32992
6147,39.988262
6148,31.13709
6149,23.723778
6150,25.844332
6151,20.796917
6152,37.68521
6153,26.586597
6154,26.996367
6155,20.717503
6156,23.362629
6157,21.271244
6158,25.644224
6159,25.475569
6160,29.64063
6161,26.47363
6162,27.182005
6163,22.645195
6164,36.189293
6165,33.3348
6166,27.920391
6167,25.018156
6168,22.861198
6169,22.714706
6170,25.916428
6171,23.000845
6172,26.73535
6173,26.31585
6174,22.741339
6175,23.288277
6176,22.51248
6177,24.209978
6178,23.455542
6179,31.2778
6180,24.216503
6181,28.574095
6182,25.870966
6183,31.708572
6184,28.596193
6185,30.230953
6186,21.195227
6187,25.743921
6188,47.98784
6189,37.807632
6190,28.829662
6191,31.611343
6192,21.817839
6193,21.77729
6194,25.825825
6195,30.471857
6196,24.47933
6197,26.42955
6198,20.436567
6199,26.847372
6200,20.909824
6201,23.12809
6202,23.02314
6203,21.886196
6204,30.427248
6205,37.217327
6206,21.347015
6207,23.942547
6208,20.34128
6209,49.83947
6210,27.372053
6211,34.711506
6212,30.798494
6213,57.364586
6214,21.269693
6215,31.574919
6216,26.415134
6217,36.815254
6218,21.28287
6219,21.834112
6220,31.161896
6221,28.108973
6222,31.69564
6223,21.005594
6224,24.058762
6225,21.08444
6226,29.078089
6227,20.526619
6228,30.308016
6229,24.648682
6230,29.95844
6231,22.38184
6232,36.207134
6233,22.308151
6234,20.735296
6235,32.368217
6236,21.936836
6237,40.035065
6238,35.83974
6239,21.91539
6240,31.563093
6241,45.46591
6242,36.383144
6243,33.190544
6244,20.152325
6245,24.060278
6246,20.230629
6247,25.554916
6248,31.453485
6249,25.128384
6250,28.754766
6251,31.997578
6252,39.10539
6253,22.031927
6254,36.112648
6255,19.894058
6256,40.1044
6257,20.524254
6258,32.994823
6259,21.835787
6260,23.273489
6261,40.42196
6262,23.485172
6263,21.873755
6264,28.62118
6265,22.22882
6266,21.80122
6267,22.433107
6268,19.80718
6269,30.506638
6270,24.363056
6271,29.16997
6272,27.276985
6273,21.700623
6274,23.272434
6275,25.329805
6276,45.518936
6277,21.816208
6278,30.427778
6279,19.842218
6280,19.994194
6281,25.152851
6282,32.173553
6283,30.857134
6284,25.831038
6285,27.744696
6286,46.75103
6287,20.473175
6288,20.157814
6289,28.560091
6290,28.991978
6291,40.197205
6292,23.608557
6293,20.645388
6294,57.92114
6295,28.292366
6296,24.246998
6297,25.063715
6298,20.912313
6299,30.227419
6300,23.390041
6301,23.842464
6302,27.370329
6303,28.216368
6304,29.992079
6305,20.790852
6306,37.62408
6307,23.305578
6308,20.836655
6309,21.977402
6310,27.07083
6311,34.130806
6312,28.085733
6313,39.88794
6314,29.863832
6315,20.716799
6316,23.515667
6317,38.327778
6318,27.524345
6319,21.453081
6320,24.249596
6321,32.468052
6322,20.605568
6323,22.08151
6324,21.907745
6325,20.355463
6326,21.777317
6327,28.759958
6328,27.417488
6329,21.42698
6330,20.351181
6331,27.201002
6332,26.759237
6333,28.259453
6334,20.56297
6335,20.589626
6336,25.773285
6337,21.413685
6338,24.988598
6339,23.935165
6340,29.843946
6341,32.624493
6342,21.94022
6343,26.28589
6344,25.443388
6345,38.185806
6346,32.1791
6347,21.68047
6348,36.35161
6349,32.56761
6350,27.009394
6351,34.328117
6352,23.930925
6353,21.768429
6354,22.545254
6355,56.170708
6356,26.220608
6357,24.017145
6358,33.273693
6359,20.898052
6360,35.424232
6361,30.850454
6362,52.21129
6363,24.822802
6364,28.85525
6365,20.64378
6366,23.959967
