,RecoDatapT_predicted
3853,21.56674
3854,21.055676
3855,36.0563
3856,21.59029
3857,41.533413
3858,36.58748
3859,25.328121
3860,25.58251
3861,25.205658
3862,20.872143
3863,20.213068
3864,26.066565
3865,25.963596
3866,25.261408
3867,38.89383
3868,24.258743
3869,27.405556
3870,21.117182
3871,21.145464
3872,27.204426
3873,28.133127
3874,28.739191
3875,20.979763
3876,27.981052
3877,36.702988
3878,23.530634
3879,21.436153
3880,21.906929
3881,21.562029
3882,27.959751
3883,27.011915
3884,30.473124
3885,21.921434
3886,23.805958
3887,21.76306
3888,20.026419
3889,21.190409
3890,21.6274
3891,23.179981
3892,21.515915
3893,31.550777
3894,24.72023
3895,28.244572
3896,30.921349
3897,45.494217
3898,44.4869
3899,25.60643
3900,33.830616
3901,21.438805
3902,28.117764
3903,21.702602
3904,35.926697
3905,33.35881
3906,26.916431
3907,35.131657
3908,26.608524
3909,26.562952
3910,26.8263
3911,22.803099
3912,22.07169
3913,24.605633
3914,23.691164
3915,23.349125
3916,22.884373
3917,33.59178
3918,21.73003
3919,23.6992
3920,24.27289
3921,26.44764
3922,23.23556
3923,23.389862
3924,43.642475
3925,25.278269
3926,20.237791
3927,38.913498
3928,23.163986
3929,23.347183
3930,28.442886
3931,21.666162
3932,25.862312
3933,24.112045
3934,21.87232
3935,28.631569
3936,28.848154
3937,20.61123
3938,26.041296
3939,21.791925
3940,21.379663
3941,23.539816
3942,27.969389
3943,21.08938
3944,27.64483
3945,33.452282
3946,21.340149
3947,27.717686
3948,20.95961
3949,21.686426
3950,38.43374
3951,26.616928
3952,27.316677
3953,20.572262
3954,22.027721
3955,25.843292
3956,33.80849
3957,25.353548
3958,30.639183
3959,27.135414
3960,31.000504
3961,27.147135
3962,24.58396
3963,24.586727
3964,21.541813
3965,21.812016
3966,22.336369
3967,35.27407
3968,26.346882
3969,27.099426
3970,25.491024
3971,24.604195
3972,21.22977
3973,34.88291
3974,25.643488
3975,27.396587
3976,22.344887
3977,33.15243
3978,27.049322
3979,55.908348
3980,42.99549
3981,30.13312
3982,22.641832
3983,30.010132
3984,22.577078
3985,26.104532
3986,26.648466
3987,28.066149
3988,26.103338
3989,21.403145
3990,25.368488
3991,23.817047
3992,40.825603
3993,24.596745
3994,29.92841
3995,35.146732
3996,28.636347
3997,37.918785
3998,36.448868
3999,21.678366
4000,21.882774
4001,31.521446
4002,36.926533
4003,33.36294
4004,24.13947
4005,30.475998
4006,33.312256
4007,23.190302
4008,23.567839
4009,22.579027
4010,21.748068
4011,42.72265
4012,36.717274
4013,25.678942
4014,23.152122
4015,28.91995
4016,34.636566
4017,22.664602
4018,20.448458
4019,29.88463
4020,40.659443
4021,22.712463
4022,41.79338
4023,21.899185
4024,25.7915
4025,34.79834
4026,26.778214
4027,28.823317
4028,20.628393
4029,21.831005
4030,24.861095
4031,24.96838
4032,24.543955
4033,27.49602
4034,29.37804
4035,20.814425
4036,23.719923
4037,20.663626
4038,39.04049
4039,27.236063
4040,27.507343
4041,20.735897
4042,31.119099
4043,21.82928
4044,29.407421
4045,30.561722
4046,31.15904
4047,21.137964
4048,26.095175
4049,23.758608
4050,31.263298
4051,24.176908
4052,29.529966
4053,29.372189
4054,30.38911
4055,24.448153
4056,29.899403
4057,25.479946
4058,23.826109
4059,27.45876
4060,32.593113
4061,22.609787
4062,21.370691
4063,21.97308
4064,24.381721
4065,20.816833
4066,33.590626
4067,20.58358
4068,28.044058
4069,25.237196
4070,25.503246
4071,21.557646
4072,20.88847
4073,24.333479
4074,20.772398
4075,20.757275
4076,22.58878
4077,135.28671
4078,21.386574
4079,24.03091
4080,22.081928
4081,30.137339
4082,26.070244
4083,33.62258
4084,37.97117
4085,23.255743
4086,22.178772
4087,21.74364
4088,27.552406
4089,20.012548
4090,21.355232
4091,29.557459
4092,32.059105
4093,29.510914
4094,25.904486
4095,22.1958
4096,30.785782
4097,36.097916
4098,48.481773
4099,31.083824
4100,26.194206
4101,25.77037
4102,20.022331
4103,27.18362
4104,26.898935
4105,26.469536
4106,61.33973
4107,37.3308
4108,23.19788
4109,22.12587
4110,33.879036
4111,23.69851
4112,21.736671
4113,21.723934
4114,25.587465
4115,30.553902
4116,29.435823
4117,36.700066
4118,36.664837
4119,22.707468
4120,21.45826
4121,22.82659
4122,23.530455
4123,37.723866
4124,20.568878
4125,21.704952
4126,25.272285
4127,22.85896
4128,20.77288
4129,21.486744
4130,21.034016
4131,31.678637
4132,24.036865
4133,47.78984
4134,37.321632
4135,24.920462
4136,25.119507
4137,24.954351
4138,34.8009
4139,23.490107
4140,27.888685
4141,37.80632
4142,21.521938
4143,22.462946
4144,32.54823
4145,24.246351
4146,25.126617
4147,20.378983
4148,20.50115
4149,24.686396
4150,29.225534
4151,25.161713
4152,21.036974
4153,21.04566
4154,52.15583
4155,23.189999
4156,32.02505
4157,24.932377
4158,24.000301
4159,30.967962
4160,36.18494
4161,29.118134
4162,25.011034
4163,22.88797
4164,20.398499
4165,24.29478
4166,23.099321
4167,30.10412
4168,25.552969
4169,27.422264
4170,25.66248
4171,23.249453
4172,22.18637
4173,22.748152
4174,21.60076
4175,23.912783
4176,20.374956
4177,20.801239
4178,31.46028
4179,54.020767
4180,20.049486
4181,21.982037
4182,21.36531
4183,22.750443
4184,21.676035
4185,23.764389
4186,23.002533
4187,23.35276
4188,29.500893
4189,25.657406
4190,20.289448
4191,39.38804
4192,21.82947
4193,36.151814
4194,23.57043
4195,21.65194
4196,21.710003
4197,26.62241
4198,21.091864
4199,23.293514
4200,26.38269
4201,40.89939
4202,20.586803
4203,30.777332
4204,23.12116
4205,20.166756
4206,20.745567
4207,21.670025
4208,24.357992
4209,38.191605
4210,21.16114
4211,25.334612
4212,21.898087
4213,61.43011
4214,28.130024
4215,21.388847
4216,26.003681
4217,24.725887
4218,35.08124
4219,30.909363
4220,24.271954
4221,23.1089
4222,21.316502
4223,35.397102
4224,27.828415
4225,21.589697
4226,20.202835
4227,20.333534
4228,20.381218
4229,32.809307
4230,20.473267
4231,35.68087
4232,21.68511
4233,21.511232
4234,32.13707
4235,26.234499
4236,22.2082
4237,22.981936
4238,20.991539
4239,31.102757
4240,21.116846
4241,48.39721
4242,32.681126
4243,30.13304
4244,25.338242
4245,22.547369
4246,21.36977
4247,21.932072
4248,31.357965
4249,20.353344
4250,25.710888
4251,21.69347
4252,30.67787
4253,47.298695
4254,21.781326
4255,27.60811
4256,23.804996
4257,33.548664
4258,22.382471
4259,26.053293
4260,20.916542
4261,34.232002
4262,26.802
4263,25.36646
4264,31.084717
4265,30.427649
4266,26.630754
4267,24.66983
4268,34.71306
4269,26.413488
4270,23.395233
4271,26.808228
4272,21.705143
4273,23.78549
4274,21.22109
4275,23.044214
4276,21.61861
4277,27.529696
4278,32.54476
4279,29.80938
4280,24.12516
4281,30.787632
4282,27.545826
4283,24.31871
4284,25.364315
4285,23.765831
4286,26.146526
4287,25.107296
4288,31.002941
4289,37.915184
4290,20.282173
4291,40.517227
4292,33.21518
4293,25.27491
4294,26.181763
4295,22.523193
4296,30.738415
4297,33.474277
4298,36.303513
4299,29.095188
4300,21.68443
4301,26.751642
4302,31.422064
4303,31.499702
4304,20.851994
4305,39.073967
4306,21.759258
4307,21.748018
4308,28.683674
4309,23.230984
4310,42.798836
4311,31.233238
4312,21.666912
4313,31.62014
4314,20.564314
4315,27.892471
4316,23.071627
4317,40.555378
4318,23.165081
4319,23.338934
4320,20.206682
4321,24.276648
4322,32.789127
4323,29.22137
4324,23.48897
4325,36.698868
4326,21.922054
4327,20.453405
4328,93.94151
4329,21.11903
4330,32.480923
4331,31.759335
4332,24.81379
4333,20.044798
4334,26.394873
4335,37.99903
4336,31.910614
4337,22.877123
4338,34.953037
4339,26.202875
4340,28.145761
4341,23.696577
4342,21.443956
4343,23.10093
4344,21.3126
4345,28.179024
4346,20.514122
4347,35.34712
4348,23.104765
4349,36.20807
4350,20.651867
4351,20.16556
4352,23.343748
4353,26.893217
4354,26.573992
4355,28.094809
4356,22.549002
4357,23.957748
4358,20.220903
4359,43.6394
4360,20.849558
4361,25.008945
4362,20.270737
4363,30.121304
4364,22.67956
4365,25.251171
4366,25.643772
4367,24.185198
4368,23.875664
4369,26.177303
4370,29.91452
4371,21.743408
4372,22.238825
4373,23.993767
4374,28.826227
4375,28.334757
4376,26.641937
4377,25.14301
4378,20.835804
4379,27.143646
4380,24.913464
4381,21.780502
4382,33.08236
4383,32.74436
4384,25.19885
4385,28.384708
4386,28.421074
4387,21.509888
4388,20.199327
4389,26.476925
4390,21.1253
4391,30.318995
4392,27.732264
4393,27.32301
4394,23.508118
4395,20.432714
4396,24.64695
4397,27.970123
4398,22.642864
4399,23.581568
4400,23.871326
4401,24.682203
4402,22.854198
4403,30.217693
4404,30.744577
4405,21.379267
4406,20.354176
4407,24.157375
4408,22.785795
4409,25.280724
4410,40.721348
4411,23.574371
4412,25.218178
4413,48.06875
4414,24.629608
4415,21.700432
4416,24.525047
4417,21.274456
4418,25.678988
4419,22.788185
4420,25.78622
4421,20.946459
4422,32.60737
4423,28.330124
4424,21.733418
4425,20.730062
4426,21.310823
4427,43.183266
4428,27.776966
4429,35.23758
4430,29.395128
4431,29.009956
4432,25.54142
4433,25.220167
4434,25.356785
4435,24.570175
4436,22.507143
4437,33.541565
4438,20.303883
4439,33.40696
4440,20.81767
4441,25.795912
4442,27.751772
4443,23.466572
4444,23.102854
4445,23.197823
4446,33.955357
4447,35.3086
4448,25.777487
4449,22.460697
4450,32.286114
4451,37.91142
4452,25.8157
4453,37.420464
4454,33.758816
4455,20.128616
4456,20.60489
4457,34.36768
4458,35.166813
4459,23.23964
4460,21.091131
4461,24.273136
4462,23.08213
4463,24.91533
4464,20.700603
4465,22.160297
4466,23.523716
4467,24.383942
4468,21.416443
4469,33.19398
4470,68.74544
4471,20.672209
4472,35.99534
4473,22.564325
4474,24.01231
4475,25.425714
4476,21.256432
4477,20.697258
4478,23.067293
4479,20.014498
4480,27.397818
4481,32.3708
4482,22.863668
4483,31.356415
4484,22.373446
4485,29.697205
4486,38.20763
4487,30.941671
4488,37.63249
4489,23.885681
4490,23.244019
4491,27.944136
4492,35.713642
4493,32.170017
4494,23.16327
4495,22.806984
4496,20.004244
4497,28.178598
4498,21.100414
4499,20.769749
4500,39.52923
4501,21.397564
4502,26.507545
4503,22.646898
4504,25.917025
4505,27.32711
4506,30.301695
4507,24.909702
4508,20.711124
4509,27.838755
4510,25.756699
4511,25.163681
4512,63.65813
4513,26.151426
4514,25.475544
4515,21.986156
4516,27.620754
4517,20.054651
4518,24.592876
4519,20.333664
4520,29.370054
4521,23.183687
4522,34.255424
4523,23.381275
4524,21.85675
4525,28.838509
4526,23.699066
4527,22.364712
4528,20.385607
4529,24.588427
4530,21.896496
4531,20.96106
4532,27.52684
4533,30.169373
4534,24.270939
4535,25.45056
4536,27.825983
4537,26.705055
4538,32.311527
4539,55.248123
4540,23.734005
4541,53.840424
4542,29.974802
4543,21.568577
4544,31.540024
4545,24.519669
4546,30.07712
4547,29.42792
4548,21.54339
4549,20.63408
4550,23.825191
4551,24.582317
4552,32.65371
4553,27.521465
4554,36.886013
4555,30.910435
4556,31.257145
4557,21.724491
4558,25.408163
4559,24.482386
4560,37.864925
4561,32.219822
4562,23.403889
4563,20.93359
4564,31.008917
4565,37.40674
4566,27.602295
4567,21.75997
4568,22.460697
4569,19.966911
4570,27.47567
4571,35.088154
4572,23.107908
4573,39.063194
4574,61.561638
4575,27.712109
4576,23.074902
4577,23.6492
4578,22.96472
4579,30.777082
4580,28.126587
4581,34.378777
4582,25.947998
4583,23.691927
4584,24.624973
4585,24.251776
4586,21.73863
4587,32.056313
4588,23.462341
4589,26.848629
4590,28.081465
4591,37.6592
4592,28.940508
4593,21.844582
4594,32.85687
4595,45.099022
4596,26.144497
4597,62.732445
4598,20.852781
4599,21.243784
4600,21.479172
4601,27.838522
4602,28.281769
4603,21.195559
4604,25.12688
4605,26.270334
4606,21.558035
4607,23.298794
4608,22.517925
4609,25.657444
4610,21.787014
4611,23.580185
4612,23.182478
4613,25.2949
4614,21.655243
4615,24.096989
4616,23.066322
4617,23.74702
4618,20.033546
4619,22.166628
4620,27.380947
4621,23.367836
4622,28.090504
4623,21.13184
4624,20.154932
4625,23.112854
4626,26.598627
4627,26.273813
4628,24.740623
4629,23.998854
4630,20.418346
4631,28.305183
4632,21.98423
4633,26.65124
4634,38.913612
4635,37.999435
4636,38.650463
4637,27.387226
4638,20.716537
4639,26.855246
4640,31.168703
4641,23.819973
4642,49.766827
4643,20.788519
4644,31.276924
4645,29.995464
4646,31.886646
4647,54.474113
4648,22.719255
4649,29.803783
4650,20.303465
4651,48.14588
4652,66.238174
4653,44.698547
4654,21.655403
4655,26.462854
4656,21.765026
4657,21.54361
4658,27.410828
4659,22.770403
4660,26.732943
4661,22.47845
4662,26.53252
4663,59.470646
4664,27.650957
4665,33.526375
4666,20.292456
4667,22.488659
4668,28.997099
4669,21.585112
4670,20.4902
4671,23.381075
4672,30.01481
4673,21.907267
4674,29.98384
4675,23.818636
4676,21.966602
4677,27.572918
4678,64.86339
4679,30.831799
4680,21.476204
4681,21.956524
4682,23.272306
4683,23.146812
4684,21.917734
4685,26.860586
4686,31.761671
4687,31.335073
4688,24.274609
4689,38.3711
4690,37.86846
4691,25.560448
4692,24.403927
4693,22.120865
4694,24.163765
4695,21.970625
4696,24.358267
4697,26.212729
4698,27.702648
4699,21.626923
4700,20.81494
4701,31.521729
4702,35.397243
4703,38.078186
4704,28.601994
4705,21.74154
4706,20.365503
4707,23.71743
4708,27.151108
4709,31.611752
4710,46.04402
4711,30.384354
4712,26.165585
4713,35.503277
4714,21.393803
4715,24.542202
4716,26.162766
4717,21.700186
4718,30.462727
4719,46.877373
4720,27.788012
4721,24.035648
4722,32.15188
4723,23.164074
4724,27.898476
4725,32.014687
4726,32.89242
4727,24.45912
4728,22.671612
4729,25.502562
4730,25.65585
4731,21.791883
4732,57.611763
4733,49.59015
4734,25.443941
4735,20.527863
4736,26.943491
4737,23.932835
4738,30.263071
4739,24.827435
4740,24.081205
4741,21.081617
4742,28.096498
4743,20.99366
4744,21.594997
4745,24.606615
4746,21.16008
4747,25.629337
4748,20.924206
4749,33.1403
4750,32.14008
4751,20.251804
4752,21.896915
4753,20.662106
4754,23.097097
4755,22.991634
4756,24.13325
4757,21.243696
4758,23.3337
4759,39.384365
4760,20.207186
4761,24.058786
4762,26.493734
4763,21.631664
4764,25.847763
4765,27.789179
4766,43.882668
4767,51.05193
4768,23.287441
4769,22.379759
4770,30.873798
4771,26.123545
4772,28.530014
4773,28.522991
4774,33.259007
4775,23.959848
4776,20.73204
4777,31.6902
4778,21.27328
4779,21.03936
4780,24.06357
4781,24.94316
4782,22.804968
4783,29.794573
4784,30.950466
4785,24.667185
4786,24.531609
4787,21.723074
4788,31.024508
4789,24.582441
4790,27.846373
4791,20.381594
4792,56.65452
4793,20.878595
4794,32.748806
4795,20.920347
4796,33.092304
4797,20.51175
4798,29.317987
4799,22.995968
4800,44.82867
4801,24.537663
4802,20.88567
4803,25.460785
4804,22.578602
4805,20.509178
4806,33.765903
4807,21.63375
4808,52.765816
4809,25.338968
4810,26.108692
4811,26.30484
4812,28.912132
4813,20.971657
4814,20.00598
4815,21.481085
4816,27.794134
4817,20.537098
4818,37.29174
4819,25.57735
4820,25.483929
4821,22.913391
4822,25.507204
4823,24.02777
4824,19.997644
4825,23.98028
4826,24.89772
4827,29.091553
4828,27.690716
4829,27.417192
4830,33.57013
4831,30.23864
4832,26.48786
4833,23.476501
4834,26.05367
4835,23.314465
4836,20.433884
4837,29.60503
4838,35.649967
4839,20.970955
4840,26.061073
4841,26.222708
4842,28.73434
4843,26.124758
4844,28.617695
4845,38.743195
4846,28.25993
4847,31.729477
4848,20.24681
4849,34.363495
4850,34.327526
4851,20.3802
4852,34.084476
4853,31.8465
4854,25.625996
4855,20.503956
4856,35.040535
4857,21.520334
4858,23.553518
4859,21.494112
4860,26.102121
4861,24.406286
4862,26.898952
4863,25.465664
4864,36.070427
4865,25.898127
4866,21.713741
4867,20.019173
4868,25.002155
4869,21.40031
4870,25.676353
4871,26.608852
4872,24.988308
4873,27.271217
4874,30.05722
4875,23.624683
4876,21.481472
4877,25.268793
4878,24.643707
4879,24.619205
4880,28.525715
4881,27.834654
4882,28.203394
4883,20.51541
4884,29.281698
4885,36.604843
4886,29.998236
4887,29.86322
4888,31.606356
4889,21.5784
4890,28.635303
4891,22.024916
4892,23.084202
4893,20.179379
4894,60.091732
4895,26.307571
4896,30.116325
4897,30.625599
4898,25.516432
4899,27.809196
4900,35.140877
4901,21.011156
4902,26.257963
4903,29.710976
4904,23.620596
4905,21.492966
4906,20.001919
4907,31.481718
4908,26.291582
4909,40.87859
4910,52.25129
4911,20.387
4912,33.19726
4913,25.79491
4914,40.68296
4915,21.821709
4916,33.36476
4917,27.486008
4918,22.113613
4919,32.144726
4920,21.077545
4921,24.416946
4922,22.990944
4923,20.654818
4924,22.476933
4925,27.649672
4926,29.155125
4927,19.988163
4928,24.488613
4929,29.69537
4930,24.191578
4931,34.41584
4932,23.64741
4933,28.51484
4934,24.21959
4935,32.882946
4936,21.810078
4937,23.06213
4938,21.079163
4939,25.129307
4940,22.43354
4941,21.207636
4942,24.5892
4943,47.985596
4944,21.951149
4945,22.678436
4946,29.819994
4947,28.194246
4948,23.501633
4949,24.052437
4950,28.509405
4951,26.496925
4952,22.715683
4953,20.063745
4954,28.239805
4955,27.08874
4956,36.840813
4957,30.814249
4958,29.438576
4959,28.38836
4960,21.155397
4961,24.384449
4962,24.223969
4963,36.73334
4964,28.500647
4965,40.71468
4966,22.575489
4967,24.932682
4968,25.578285
4969,20.31448
4970,27.095362
4971,31.262506
4972,23.299316
4973,23.611189
4974,20.294529
4975,32.444984
4976,29.83256
4977,20.268787
4978,33.00588
4979,23.975744
4980,29.920755
4981,29.252317
4982,22.44133
4983,21.2022
4984,40.941063
4985,27.127905
4986,22.236048
4987,32.387035
4988,21.264751
4989,23.886082
4990,19.997839
4991,21.96986
4992,20.906633
4993,33.289703
4994,20.216402
4995,24.411146
4996,26.81367
4997,21.729887
4998,26.03556
4999,22.601044
5000,27.15235
5001,24.04302
5002,30.44848
5003,35.99726
5004,28.140488
5005,34.43179
5006,30.138168
5007,25.656252
5008,23.718222
5009,31.38779
5010,34.753063
5011,33.984653
5012,23.149734
5013,20.969746
5014,27.183565
5015,30.939674
5016,28.149405
5017,29.80892
5018,29.41276
5019,21.760363
5020,21.646017
5021,21.201366
5022,29.909267
5023,28.020596
5024,21.744606
5025,24.337078
5026,22.214382
5027,24.253971
5028,20.539116
5029,23.22193
5030,23.83567
5031,26.063084
5032,32.47242
5033,43.471695
5034,28.5527
5035,20.91174
5036,34.525455
5037,25.928543
5038,28.61901
5039,24.594995
5040,21.103592
5041,29.497486
5042,30.469404
5043,22.17817
5044,25.54665
5045,27.102726
5046,27.575312
5047,29.207699
5048,22.174294
5049,35.67504
5050,27.72834
5051,31.517523
5052,30.092333
5053,24.179348
5054,25.670135
5055,42.513412
5056,27.85223
5057,48.979675
5058,21.797039
5059,20.789225
5060,20.578762
5061,22.22659
5062,26.236458
5063,33.72307
5064,30.571268
5065,21.51085
5066,26.049412
5067,25.932936
5068,27.540524
5069,23.701023
5070,37.345222
5071,27.315912
5072,22.984413
5073,21.677225
5074,21.976513
5075,41.199158
5076,27.806417
5077,23.20693
5078,56.22502
5079,20.09193
5080,22.283203
5081,27.600035
5082,24.6793
5083,21.756596
5084,24.009365
5085,24.768024
5086,20.241024
5087,24.257975
5088,19.933598
5089,20.316269
5090,22.844107
5091,23.227001
5092,23.331823
5093,25.131678
5094,29.966532
5095,27.952759
5096,38.30053
5097,40.561256
5098,25.135508
5099,25.405085
5100,26.608713
5101,30.22631
5102,24.598682
5103,27.440758
5104,34.392593
5105,21.33657
5106,26.552319
5107,24.263191
5108,28.031452
5109,28.15707
5110,37.59605
5111,35.593204
5112,24.74049
5113,23.112589
5114,34.37672
5115,28.718952
5116,68.69699
5117,24.810596
5118,34.441483
5119,20.187208
5120,24.746958
5121,24.538683
5122,29.046288
5123,21.745945
5124,21.866484
5125,53.258858
5126,33.89096
5127,27.247683
5128,22.018084
5129,28.050743
5130,26.73408
5131,53.42595
5132,20.794067
5133,30.287962
5134,20.108658
5135,22.472641
5136,22.04153
5137,21.919525
5138,40.33123
5139,26.045069
5140,20.06093
5141,23.071411
5142,22.709005
5143,32.443707
5144,60.658722
5145,36.822983
5146,27.790442
5147,24.889906
5148,65.22797
5149,29.994682
5150,28.589052
5151,23.73434
5152,26.77595
5153,48.258736
5154,23.998281
5155,28.514116
5156,20.015116
5157,28.517962
5158,23.154354
5159,20.550608
5160,29.27613
5161,24.300419
5162,36.48685
5163,20.590302
5164,28.663692
5165,24.659334
5166,23.110256
5167,23.323765
5168,28.26608
5169,25.253902
5170,19.965134
5171,24.672937
5172,30.531282
5173,20.05902
5174,24.85574
5175,28.982546
5176,61.318836
5177,22.644203
5178,32.062504
5179,28.23419
5180,21.133953
5181,28.251265
5182,26.138805
5183,23.090366
5184,30.873066
5185,20.583023
5186,21.250118
5187,20.245636
5188,34.673832
5189,21.381523
5190,28.92545
5191,22.386175
5192,24.352978
5193,23.713282
5194,48.68756
5195,30.373213
5196,29.57759
5197,20.996138
5198,28.774279
5199,27.506737
5200,22.22094
5201,22.445179
5202,20.570757
5203,21.924397
5204,22.842503
5205,22.988297
5206,23.003325
5207,29.195753
5208,25.499262
5209,23.560993
5210,23.819952
5211,25.139685
5212,27.240347
5213,20.006727
5214,25.115372
5215,26.453583
5216,23.104998
5217,37.335
5218,28.019808
5219,28.081976
5220,24.54082
5221,26.494781
5222,31.38737
5223,24.561466
5224,27.755453
5225,24.28052
5226,22.887747
5227,22.262436
5228,27.200262
5229,25.037483
5230,28.643932
5231,24.300604
5232,20.038103
5233,21.639992
5234,29.556877
5235,26.75553
5236,25.763588
5237,27.377016
5238,39.155235
5239,32.989967
5240,31.259344
5241,23.523859
5242,28.193335
5243,24.929533
5244,22.27909
5245,27.859774
5246,27.490294
5247,30.886553
5248,30.897585
5249,24.836021
5250,28.368095
5251,28.284977
5252,27.426495
5253,28.088373
5254,20.587723
5255,30.892258
5256,19.991037
5257,33.90738
5258,36.51454
5259,46.401222
5260,33.060078
5261,22.189499
5262,21.736444
5263,20.573595
5264,25.697186
5265,21.896187
5266,24.53504
5267,27.033415
5268,25.964878
5269,26.751701
5270,29.856976
5271,32.94665
5272,55.036327
5273,28.0071
5274,24.70776
5275,34.98233
5276,26.52167
5277,24.36551
5278,37.89709
5279,23.525307
5280,28.374193
5281,37.128227
5282,35.392124
5283,22.204264
5284,20.875328
5285,27.61388
5286,33.20563
5287,21.728601
5288,28.377563
5289,34.417633
5290,25.20528
5291,32.5386
5292,33.320114
5293,24.369606
5294,22.176668
5295,29.231852
5296,27.547937
5297,38.210293
5298,24.401413
5299,22.793013
5300,23.952127
5301,32.515236
5302,21.228067
5303,24.997007
5304,21.904339
5305,45.265717
5306,26.728693
5307,20.109545
5308,25.190252
5309,22.641537
5310,21.176954
5311,20.651155
5312,26.209953
5313,28.265772
5314,25.72565
5315,27.950457
5316,26.431664
5317,21.256527
5318,21.197922
5319,27.393206
5320,31.326061
5321,36.941242
5322,29.352861
5323,29.914635
5324,23.207613
5325,24.592451
5326,30.419159
5327,24.173466
5328,21.086838
5329,28.497078
5330,22.058544
5331,29.989376
5332,37.145622
5333,24.328241
5334,24.199347
5335,26.867085
5336,19.980053
5337,23.516104
5338,23.698944
5339,21.470776
5340,25.981537
5341,20.277914
5342,23.155863
5343,40.194294
5344,31.709583
5345,24.291727
5346,29.51012
5347,41.770054
5348,20.753963
5349,22.223614
5350,36.06423
5351,24.282679
5352,23.998766
5353,21.23037
5354,32.169456
5355,30.886238
5356,38.497337
5357,24.749287
5358,32.34882
5359,29.702763
5360,26.06804
5361,27.557154
5362,29.539152
5363,25.214296
5364,40.59099
5365,21.670052
5366,20.497692
5367,27.26967
5368,21.617346
5369,33.78151
5370,21.55449
5371,29.589586
5372,21.992746
5373,20.858027
5374,21.500507
5375,42.655132
5376,20.6697
5377,24.45834
5378,31.640404
5379,29.718483
5380,43.422546
5381,20.387299
5382,23.373093
5383,29.691835
5384,20.658762
5385,27.24321
5386,20.561361
5387,26.070324
5388,23.698898
5389,24.30962
5390,23.32779
5391,20.331371
5392,28.030369
5393,23.1533
5394,29.214502
5395,25.01667
5396,21.810396
5397,25.600864
5398,24.00993
5399,23.154278
5400,30.355242
5401,21.1655
5402,21.841524
5403,23.154638
5404,25.091652
5405,26.029987
5406,28.819128
5407,28.043344
5408,27.553913
5409,36.45121
5410,20.80185
5411,26.682457
5412,21.760805
5413,21.143215
5414,22.500404
5415,24.953438
5416,20.6127
5417,22.931904
5418,28.487661
5419,28.408953
5420,25.792313
5421,27.87821
5422,21.051975
5423,24.706306
5424,26.840578
5425,21.055494
5426,23.528175
5427,46.004776
5428,31.548332
5429,23.008171
5430,31.008665
5431,33.03182
5432,24.431072
5433,20.059126
5434,24.553858
5435,32.364838
5436,99.821304
5437,25.643421
5438,26.980663
5439,25.980015
5440,21.256397
5441,25.056915
5442,26.935669
5443,28.41925
5444,23.236052
5445,21.591549
5446,22.28468
5447,32.15107
5448,23.207573
5449,35.478527
5450,35.271057
5451,29.239016
5452,20.868874
5453,22.752645
5454,29.392567
5455,27.974098
5456,20.08993
5457,25.405159
5458,22.475965
5459,23.628204
5460,30.819077
5461,43.917503
5462,27.201548
5463,20.367073
5464,42.900036
5465,21.710167
5466,29.83853
5467,26.489368
5468,20.927359
5469,24.80089
5470,30.646503
5471,31.799595
5472,21.838976
5473,23.421694
5474,23.198578
5475,29.403934
5476,30.114773
5477,23.584244
5478,28.912373
5479,29.335558
5480,23.062656
5481,38.53813
5482,27.267488
5483,41.17871
5484,25.42115
5485,44.268368
5486,21.00789
5487,25.570545
5488,23.874283
5489,28.049776
5490,26.252766
5491,23.85134
5492,26.310328
5493,27.93612
5494,43.132362
5495,33.433434
5496,20.367424
5497,21.802776
5498,42.24942
5499,31.857887
5500,21.993492
5501,24.712458
5502,39.987064
5503,27.480516
5504,36.566868
5505,21.211176
5506,21.895077
5507,27.929197
5508,25.268799
5509,24.397285
5510,31.892977
5511,22.51443
5512,28.08667
5513,22.805916
5514,20.88559
5515,33.944824
5516,23.490583
5517,26.0171
5518,20.370924
5519,36.105175
5520,23.627808
5521,28.47731
5522,26.176876
5523,38.31257
5524,25.892399
5525,24.100805
5526,20.678402
5527,28.562973
5528,29.604263
5529,28.627832
5530,21.23478
5531,39.763893
5532,20.649014
5533,20.987984
5534,21.906658
5535,23.627941
5536,27.727798
5537,21.91573
5538,28.81034
5539,21.811447
5540,37.66163
5541,23.188698
5542,26.029022
5543,41.765663
5544,28.849106
5545,22.411175
5546,21.75211
5547,35.337418
5548,27.361376
5549,33.23172
5550,32.000217
5551,23.512745
5552,39.607376
5553,31.965313
5554,24.57619
5555,26.947739
5556,24.003557
5557,26.790478
5558,22.251568
5559,27.692007
5560,34.016655
5561,21.726385
5562,34.317337
5563,21.5026
5564,20.335918
5565,37.729794
5566,30.514719
5567,31.689552
5568,26.466341
5569,25.087902
5570,24.530716
5571,44.833168
5572,33.991383
5573,23.494057
5574,21.24856
5575,21.863731
5576,20.368788
5577,22.928143
5578,23.68263
5579,32.0235
5580,29.041704
5581,23.738829
5582,21.831606
5583,32.95818
5584,23.65989
5585,29.689592
5586,33.176876
5587,20.266235
5588,25.472652
5589,23.534317
5590,21.217035
5591,24.537857
5592,30.7503
5593,21.744635
5594,33.789608
5595,22.205128
5596,30.625877
5597,24.35662
5598,51.025227
5599,27.576952
5600,21.514477
